L,U,V,t,β,δ,m,uS,vS,Qm,QuS,QvS,Converged,I,f,g,g0,ΔT,μ
128,15.5,1.5,1.0,100.0,0.0,0.4865828216716753,0.1140956833947293,-4.944769600168239e-7,0.36519301970883156,0.5329386678968318,0.0115547026985953,true,13,-4.106680057042234,0.5,0.5,0.137387288,0.0
128,15.5,1.6,1.0,100.0,0.0,0.4867267180785361,0.11350061357221297,-1.0474331427414897e-6,0.7030805313865685,0.9639161760038317,0.02306219443861212,true,12,-4.105385568201967,0.5,0.5,0.130060423,0.0
128,15.5,1.7,1.0,100.0,0.0,0.48687224724721695,0.11289519913832524,-9.996436551990208e-7,0.692190765777867,0.9290080740420037,0.020826164965683916,true,12,-4.104104825716439,0.5,0.5,0.129395095,0.0
128,15.5,1.8,1.0,100.0,0.0,0.4870154756421464,0.11229577187912493,-9.491835140004272e-7,0.6817698686267804,0.8954411187099554,0.01877583389426825,true,12,-4.102837625734354,0.5,0.5,0.13041016,0.0
128,15.5,1.9,1.0,100.0,0.0,0.48715645050520817,0.11170224761377756,-8.969700980126101e-7,0.6717995441966051,0.86317385280682,0.016898351647053226,true,12,-4.101583767606769,0.5,0.5,0.129100546,0.0
128,15.5,2.0,1.0,100.0,0.0,0.4872952178811605,0.11111454369726637,-8.437974777082546e-7,0.6622620388923028,0.8321652386872325,0.01518156598008483,true,12,-4.100343054288112,0.5,0.5,0.127771494,0.0
128,15.5,2.1,1.0,100.0,0.0,0.48743182265133794,0.11053257899679053,-7.903477923474716e-7,0.6531401398899295,0.8023747188966868,0.013613997112399906,true,12,-4.099115292266513,0.5,0.5,0.128954215,0.0
128,15.5,2.2,1.0,100.0,0.0,0.48756630856662153,0.10995627386710106,-7.372018739330257e-7,0.6444171725970005,0.77376227175463,0.012184812902419963,true,12,-4.097900291495359,0.5,0.5,0.135893311,0.0
128,15.5,2.3,1.0,100.0,0.0,0.4876987182796608,0.10938555012494545,-6.848491488714794e-7,0.636076997029944,0.7462884620344779,0.010883804137378626,true,12,-4.096697865325984,0.5,0.5,0.119980561,0.0
128,15.5,2.4,1.0,100.0,0.0,0.48782909337633634,0.10882033102277747,-6.336968482991252e-7,0.6281040031953511,0.7199144869058094,0.009701359997420942,true,12,-4.0955078304415675,0.5,0.5,0.12072241,0.0
128,15.5,2.5,1.0,100.0,0.0,0.48795747440645243,0.10826054122187917,-5.840785579362538e-7,0.6204831055548476,0.6946022173049959,0.008628443751469072,true,12,-4.094330006792189,0.5,0.5,0.738769495,0.0
128,15.5,2.6,1.0,100.0,0.0,0.4880839009136555,0.10770610676503051,-5.362621381263938e-7,0.6131997366534137,0.6703142349065994,0.007656568737507504,true,12,-4.0931642175310525,0.5,0.5,0.130247365,0.0
128,15.5,2.7,1.0,100.0,0.0,0.4882084114645738,0.10715695504885067,-4.904570444086488e-7,0.6062398399887536,0.6470138648732582,0.006777774675611095,true,12,-4.092010288951871,0.5,0.5,0.147755345,0.0
128,15.5,2.8,1.0,100.0,0.0,0.4883310436771797,0.10661301479592616,-4.468210785707031e-7,0.599589862192218,0.6246652045632239,0.005984604357830312,true,12,-4.090868050427396,0.5,0.5,0.144040251,0.0
128,15.5,2.9,1.0,100.0,0.0,0.4884518342483747,0.10607421602683048,-4.054665996466396e-7,0.5932367445905529,0.6032331483755149,0.00527008075496698,true,12,-4.089737334349101,0.5,0.5,0.148555469,0.0
128,15.5,3.0,1.0,100.0,0.0,0.4885708189808031,0.10554049003213037,-3.6646622376618067e-7,0.5871679142208652,0.5826834089179556,0.004627684576327382,true,12,-4.088617976067971,0.5,0.5,0.176810001,0.0
128,15.5,3.1,1.0,100.0,0.0,0.48868803280889916,0.10501176934446624,-3.298580411386441e-7,0.5813712743537591,0.5629825346772366,0.004051332314732665,true,12,-4.087509813836445,0.5,0.5,0.149629696,0.0
128,15.5,3.2,1.0,100.0,0.0,0.488803509824176,0.10448798771078403,-2.9565037777374635e-7,0.5758351945923668,0.5440979243767907,0.003535354805403815,true,12,-4.0864126887514365,0.5,0.5,0.115127311,0.0
128,15.5,3.3,1.0,100.0,0.0,0.4889172832997658,0.10396908006478972,-2.638261288099051e-7,0.570548500600232,0.5259978382003982,0.00307447632382339,true,12,-4.085326444698463,0.5,0.5,0.132670367,0.0
128,15.5,3.4,1.0,100.0,0.0,0.489029385714222,0.10345498249968887,-2.3434668954594454e-7,0.5655004635151117,0.5086514060623215,0.0026637942443110117,true,12,-4.0842509282968535,0.5,0.5,0.148377134,0.0
128,15.5,3.5,1.0,100.0,0.0,0.48913984877459504,0.10294563224126696,-2.0715550946083052e-7,0.5606807890974341,0.4920286331010215,0.002298759277836544,true,12,-4.083185988846021,0.5,0.5,0.119388747,0.0
128,15.5,3.6,1.0,100.0,0.0,0.48924870343879556,0.10244096762135971,-1.8218129366449995e-7,0.5560796066642615,0.4761004025689297,0.001975156304534742,true,12,-4.082131478272792,0.5,0.5,0.111568647,0.0
128,15.5,3.7,1.0,100.0,0.0,0.48935597993725755,0.10194092805175645,-1.5934087535689966e-7,0.5516874578512798,0.4608384762900264,0.0016890858134782887,true,12,-4.08108725107977,0.5,0.5,0.120615848,0.0
128,15.5,3.8,1.0,100.0,0.0,0.48946170779391784,0.1014454539985731,-1.385417819875182e-7,0.5474952852478898,0.44621549285178697,0.0014369459595126226,true,12,-4.080053164294726,0.5,0.5,0.108703286,0.0
128,15.5,3.9,1.0,100.0,0.0,0.4895659158465262,0.1009544869571269,-1.196845169090752e-7,0.5434944209443682,0.4322049636936165,0.0012154152443545952,true,12,-4.0790290774209925,0.5,0.5,0.109944512,0.0
128,15.5,4.0,1.0,100.0,0.0,0.48966863226630203,0.10046796942733888,-1.0266457741141028e-7,0.5396765750261823,0.4187812672509783,0.0010214358267069267,true,12,-4.078014852388852,0.5,0.5,0.131201989,0.0
128,16.0,0.0,1.0,100.0,0.0,0.48499779694510714,0.12043153981848649,0.0,0.48663745472843356,0.9376629685893256,0.048828125,true,13,-4.245292021026118,0.5,0.5,0.130953602,0.0
128,16.0,0.1,1.0,100.0,0.0,0.4851707606478701,0.11975863400905847,-1.3425310123112046e-7,0.47496964238824546,0.9014768855426514,0.044840216052990906,true,13,-4.243851040297727,0.5,0.5,0.128620006,0.0
128,16.0,0.2,1.0,100.0,0.0,0.4853408774485284,0.11909256937617194,-2.4495137617598676e-7,0.46379990043121655,0.8666151160808266,0.04113451637340014,true,13,-4.242425985577271,0.5,0.5,0.137862056,0.0
128,16.0,0.3,1.0,100.0,0.0,0.48550820700393016,0.11843325158537565,-3.3484084903919593e-7,0.45311006053361247,0.8330437779870137,0.037694360806701806,true,13,-4.241016614151471,0.5,0.5,0.128642349,0.0
128,16.0,0.4,1.0,100.0,0.0,0.48567280750829545,0.1177805877061649,-4.0642077903519986e-7,0.44288236387468594,0.8007288022732206,0.034503838337662414,true,13,-4.2396226876718135,0.5,0.5,0.128350564,0.0
128,16.0,0.5,1.0,100.0,0.0,0.4858347357279402,0.11713448621548952,-4.619609641345293e-7,0.4330994704843105,0.7696360182230799,0.031547772911907496,true,13,-4.238243972075013,0.5,0.5,0.130834649,0.0
128,16.0,0.6,1.0,100.0,0.0,0.48599404703576465,0.11649485699821145,-5.03518166481701e-7,0.42374446695037093,0.7397312335677697,0.02881170375170974,true,13,-4.236880237504422,0.5,0.5,0.135413522,0.0
128,16.0,0.7,1.0,100.0,0.0,0.4861507954454424,0.1158616113447684,-5.329516807226602e-7,0.4148008725669561,0.7109803098383771,0.026281865253416966,true,13,-4.23553125823248,0.5,0.5,0.88090816,0.0
128,16.0,0.8,1.0,100.0,0.0,0.4863050336452541,0.1152346619462906,-5.519380678110498e-7,0.4062526440158365,0.6833492329501867,0.023945166549679767,true,13,-4.234196812584173,0.5,0.5,0.250049194,0.0
128,16.0,0.9,1.0,100.0,0.0,0.48645681303151456,0.11461392288740381,-5.619850779956846e-7,0.3980841786661582,0.656804179092918,0.021789170815348157,true,13,-4.232876682861541,0.5,0.5,0.165372251,0.0
128,16.0,1.0,1.0,100.0,0.0,0.4866061837415482,0.11399930963694017,-5.644447876378497e-7,0.3902803165767299,0.631311576013871,0.01980207439161061,true,13,-4.231570655269284,0.5,0.5,0.167584068,0.0
128,16.0,1.1,1.0,100.0,0.0,0.4867531946861716,0.11339073903676813,-5.605259752777822e-7,0.38282634128461446,0.6068381597913453,0.0179726857986631,true,13,-4.2302785198414075,0.5,0.5,0.148692616,0.0
128,16.0,1.2,1.0,100.0,0.0,0.48689789358165225,0.1127881292889387,-5.513057629761945e-7,0.3757079794646234,0.5833510272081066,0.01629040470293863,true,13,-4.229000070369004,0.5,0.5,0.17844187,0.0
128,16.0,1.3,1.0,100.0,0.0,0.4870403269811071,0.11219139994133584,-5.377405494100662e-7,0.36891139953432184,0.5608176838433065,0.014745200900717103,true,13,-4.2277351043291205,0.5,0.5,0.178735069,0.0
128,16.0,1.4,1.0,100.0,0.0,0.48718054030532076,0.1116004718720065,-5.206762615130052e-7,0.36242320928792093,0.5392060880091143,0.013327593375783256,true,13,-4.2264834228147565,0.5,0.5,0.150667767,0.0
128,16.0,1.5,1.0,100.0,0.0,0.4873148732895861,0.11103101781713325,-1.102220676680579e-6,0.6976425717702961,0.9739672021389922,0.026462709869645808,true,12,-4.22524483091994,0.5,0.5,0.136920114,0.0
128,16.0,1.6,1.0,100.0,0.0,0.4874511010205587,0.1104501728244518,-1.0610882363269695e-6,0.6871135725786681,0.9393921619674228,0.024008326515339014,true,12,-4.224019135852634,0.5,0.5,0.124582697,0.0
128,16.0,1.7,1.0,100.0,0.0,0.48758521363993945,0.10987499012787913,-1.0159861820586712e-6,0.6770269837577114,0.9061122559506085,0.021748672033356724,true,12,-4.222806149590858,0.5,0.5,0.134549464,0.0
128,16.0,1.8,1.0,100.0,0.0,0.4877172539653486,0.1093053905516875,-9.67941583634765e-7,0.66736597610495,0.8740885321403269,0.019670898383656273,true,12,-4.221605687017236,0.5,0.5,0.108192813,0.0
128,16.0,1.9,1.0,100.0,0.0,0.48784726374090387,0.1087412963687178,-9.17854868138105e-7,0.6581142078682101,0.8432824238318593,0.017762819570939153,true,12,-4.220417566296369,0.5,0.5,0.118668196,0.0
128,16.0,2.0,1.0,100.0,0.0,0.4879752836671909,0.10818263127749657,-8.665107851621483e-7,0.6492558232529255,0.813655803071911,0.01601288957699691,true,12,-4.21924160881167,0.5,0.5,0.121109578,0.0
128,16.0,2.1,1.0,100.0,0.0,0.4881013534305755,0.10762932037849313,-8.145886880058844e-7,0.6407754499602181,0.7851710298200643,0.014410180274951041,true,12,-4.218077639103324,0.5,0.5,0.108900608,0.0
128,16.0,2.2,1.0,100.0,0.0,0.48822551173184714,0.10708129014965795,-7.626721570190119e-7,0.6326581958278066,0.7577909968959906,0.012944359384296524,true,12,-4.216925484807313,0.5,0.5,0.109503643,0.0
128,16.0,2.3,1.0,100.0,0.0,0.488347796314184,0.10653846842137447,-7.112579913443262e-7,0.6248896446388041,0.7314791708469826,0.011605668521844746,true,12,-4.215784976595527,0.5,0.5,0.109079329,0.0
128,16.0,2.4,1.0,100.0,0.0,0.488468243990435,0.10600078435094715,-6.607645953059804e-7,0.617455851173343,0.7061996288781902,0.010384901399912617,true,12,-4.214655948116978,0.5,0.5,0.110102518,0.0
128,16.0,2.5,1.0,100.0,0.0,0.48858689066971395,0.10546816839673814,-6.115397855990297e-7,0.6103433355574284,0.6819170919900586,0.009273382219430526,true,12,-4.213538235940046,0.5,0.5,0.11964414,0.0
128,16.0,2.6,1.0,100.0,0.0,0.4887037713833069,0.10494055229205819,-5.638680452553908e-7,0.6035390769810745,0.6585969544713466,0.008262944302049406,true,12,-4.21243167949582,0.5,0.5,0.120016457,0.0
128,16.0,2.7,1.0,100.0,0.0,0.48881892030989105,0.10441786901890789,-5.179772501016838e-7,0.5970305068392356,0.636205309896859,0.007345909001825449,true,12,-4.2113361210224785,0.5,0.5,0.119596838,0.0
128,16.0,2.8,1.0,100.0,0.0,0.4889323708000699,0.10390005278165651,-4.740448930926675e-7,0.5908055013533753,0.6147089737844336,0.006515064933654495,true,12,-4.2102514055107125,0.5,0.5,0.196937111,0.0
128,16.0,2.9,1.0,100.0,0.0,0.4890441554002287,0.10338703898074078,-4.3220383150715335e-7,0.584852373732403,0.5940755030598432,0.005763647552323382,true,12,-4.20917738065018,0.5,0.5,0.107896462,0.0
128,16.0,3.0,1.0,100.0,0.0,0.48915430587571485,0.10287876418645509,-3.925475815381185e-7,0.5791598659180552,0.5742732124864869,0.00508531911284695,true,12,-4.208113896776979,0.5,0.5,0.108972195,0.0
128,16.0,3.1,1.0,100.0,0.0,0.4892628532333527,0.10237516611290068,-3.551351843015756e-7,0.5737171399715635,0.5552711882086392,0.004474149039670496,true,12,-4.2070608068221365,0.5,0.5,0.745794428,0.0
128,16.0,3.2,1.0,100.0,0.0,0.4893698277433004,0.10187618359215306,-3.199956667357178e-7,0.568513769144241,0.537039298562858,0.003924594729341984,true,12,-4.206017966261082,0.5,0.5,0.332236693,0.0
128,16.0,3.3,1.0,100.0,0.0,0.48947525896025745,0.10138175654870124,-2.871321202686563e-7,0.5635397286778421,0.5195482023050979,0.0034314828083980794,true,12,-4.2049852330641055,0.5,0.5,0.276866608,0.0
128,16.0,3.4,1.0,100.0,0.0,0.48957917574403553,0.10089182597420643,-2.565254195052074e-7,0.5587853863775472,0.5027693544031875,0.0029899908654658185,true,12,-4.203962467647788,0.5,0.5,0.167467744,0.0
128,16.0,3.5,1.0,100.0,0.0,0.4896816062795025,0.10040633390262245,-2.281376025257432e-7,0.5542414929955441,0.4866750095399719,0.0025956296739578183,true,12,-4.202949532827372,0.5,0.5,0.141329601,0.0
128,16.0,3.6,1.0,100.0,0.0,0.48978257809591275,0.09992522338571455,-2.0191493370798713e-7,0.549899172467283,0.4712382234705048,0.002244225919234872,true,12,-4.201946293770103,0.5,0.5,0.168269104,0.0
128,16.0,3.7,1.0,100.0,0.0,0.4898821180856354,0.09944843846900903,-1.7779066928033773e-7,0.5457499120287146,0.4564328523729011,0.001931905441725796,true,12,-4.2009526179494525,0.5,0.5,0.175897019,0.0
128,16.0,3.8,1.0,100.0,0.0,0.4899802525222956,0.09897592416820057,-1.5568754509705894e-7,0.541785552253593,0.44223355033115586,0.0016550770052296889,true,12,-4.199968375100299,0.5,0.5,0.108789823,0.0
128,16.0,3.9,1.0,100.0,0.0,0.49007700707834034,0.09850762644604125,-1.3552000539550917e-7,0.5379982770385983,0.42861576508218535,0.0014104165974807561,true,12,-4.198993437174957,0.5,0.5,0.127242448,0.0
128,16.0,4.0,1.0,100.0,0.0,0.4901724068420452,0.09804349218973005,-1.17196190557139e-7,0.5343806035669196,0.4155557321569858,0.001194852268028832,true,12,-4.198027678300138,0.5,0.5,0.125694581,0.0
128,16.5,0.0,1.0,100.0,0.0,0.48585966811062287,0.11703464511507518,0.0,0.4679150785102948,0.9021620743260295,0.048828125,true,13,-4.363122310440626,0.5,0.5,0.142164941,0.0
128,16.5,0.1,1.0,100.0,0.0,0.48601847635222617,0.11639642186073726,-1.307607947050644e-7,0.4572402908417095,0.8679850988690674,0.04493538724101915,true,13,-4.361761245256044,0.5,0.5,0.115426051,0.0
128,16.5,0.2,1.0,100.0,0.0,0.4861747292843204,0.11576457633721171,-2.391302633548361e-7,0.4470142954035028,0.8350469390101256,0.04131147656232567,true,13,-4.3604148652258266,0.5,0.5,0.347010089,0.0
128,16.5,0.3,1.0,100.0,0.0,0.4863284795394407,0.11513902090484475,-3.2765551781988274e-7,0.4372207923054594,0.8033153581779306,0.03794089086877902,true,13,-4.359082950779937,0.5,0.5,0.356451605,0.0
128,16.5,0.4,1.0,100.0,0.0,0.48647977846839363,0.11451966928061369,-3.9866020650542255e-7,0.42784386563843313,0.7727580588448024,0.03480881513374858,true,13,-4.357765286255577,0.5,0.5,0.182287156,0.0
128,16.5,0.5,1.0,100.0,0.0,0.48662867617141004,0.11390643653511767,-4.542598436038795e-7,0.4188679893606384,0.7433427522795522,0.031901103999055824,true,13,-4.3564616598252695,0.5,0.5,0.12676862,0.0
128,16.5,0.6,1.0,100.0,0.0,0.4867752215289684,0.11329923908727776,-4.963763721151839e-7,0.4102780318968602,0.7150372241165326,0.029204263975410365,true,13,-4.355171863425962,0.5,0.5,0.126111135,0.0
128,16.5,0.7,1.0,100.0,0.0,0.48691946223224863,0.11269799469695188,-5.26751979686924e-7,0.40205925953240573,0.6878093957972675,0.026705435315232152,true,13,-4.353895692689089,0.5,0.5,0.139013424,0.0
128,16.5,0.8,1.0,100.0,0.0,0.48706144481317226,0.11210262245565918,-5.469621873154765e-7,0.39419733865941886,0.6616273819543828,0.02439237362621859,true,13,-4.352632946871706,0.5,0.5,0.12611768,0.0
128,16.5,0.9,1.0,100.0,0.0,0.4872012146740011,0.11151304277559958,-5.584282317845417e-7,0.3866783369603777,0.6364595438149157,0.022253431290470343,true,13,-4.351383428788616,0.5,0.5,0.128267893,0.0
128,16.5,1.0,1.0,100.0,0.0,0.48733881611645946,0.11092917737714333,-5.624287634081394e-7,0.37948872358817276,0.6122745387127093,0.020277538750452864,true,13,-4.350146944745537,0.5,0.5,0.226234274,0.0
128,16.5,1.1,1.0,100.0,0.0,0.48747429237035755,0.11035094927495556,-5.601108812000312e-7,0.37261536841382004,0.5890413658057592,0.018454185719552263,true,13,-4.348923304473336,0.5,0.5,0.283822573,0.0
128,16.5,1.2,1.0,100.0,0.0,0.4876076856216913,0.10977828276291268,-5.5250052801953e-7,0.36604554040797765,0.5667294081014296,0.01677340237149918,true,13,-4.347712321063286,0.5,0.5,0.98426966,0.0
128,16.5,1.3,1.0,100.0,0.0,0.4877390370402014,0.1092111033979555,-5.405122685534003e-7,0.35976690521688504,0.5453084709014511,0.015225740559493895,true,13,-4.3465138109033745,0.5,0.5,0.194515027,0.0
128,16.5,1.4,1.0,100.0,0.0,0.48786461033505213,0.10866578505457952,-1.14453448096856e-6,0.6924291587108167,0.9837093473120118,0.030082814256059295,true,12,-4.345327594043311,0.5,0.5,0.138675049,0.0
128,16.5,1.5,1.0,100.0,0.0,0.48799231662905285,0.10810805892431792,-1.1115720362443892e-6,0.6822416438785339,0.9494648937838357,0.02740902692648243,true,12,-4.344153492431698,0.5,0.5,0.135010136,0.0
128,16.5,1.6,1.0,100.0,0.0,0.4881180749982825,0.10755569279300473,-1.073294889510101e-6,0.6724721155239033,0.916471938004565,0.024938276249960274,true,12,-4.342991332379583,0.5,0.5,0.135874253,0.0
128,16.5,1.7,1.0,100.0,0.0,0.4882419243266488,0.10700861216049212,-1.0308323433673091e-6,0.6631050616937584,0.8846938277982108,0.022657764144240516,true,12,-4.341840942849913,0.5,0.5,0.20348361,0.0
128,16.5,1.8,1.0,100.0,0.0,0.4883639025336096,0.10646674389131122,-9.85184742751684e-7,0.654125409986217,0.8540942657694617,0.02055531997796138,true,12,-4.340702155798917,0.5,0.5,0.168895772,0.0
128,16.5,1.9,1.0,100.0,0.0,0.4884840466008652,0.10593001619264406,-9.372339986414587e-7,0.6455185259841567,0.8246373566538345,0.018619380987463553,true,12,-4.339574806118804,0.5,0.5,0.114536879,0.0
128,16.5,2.0,1.0,100.0,0.0,0.48860239259846094,0.10539835859159985,-8.87753491251973e-7,0.6372702108825568,0.7962876509179373,0.01683897262801635,true,12,-4.338458731581506,0.5,0.5,0.127257378,0.0
128,16.5,2.1,1.0,100.0,0.0,0.48871897571029044,0.10487170191191447,-8.374173748502885e-7,0.6293666983689938,0.7690101847188657,0.015203688911710938,true,12,-4.337353772783382,0.5,0.5,0.126469486,0.0
128,16.5,2.2,1.0,100.0,0.0,0.4888338302589943,0.10434997825018291,-7.868093064770262e-7,0.6217946508091377,0.742770516341057,0.013703672781124268,true,12,-4.336259773090987,0.5,0.5,0.127537764,0.0
128,16.5,2.3,1.0,100.0,0.0,0.4889469897302504,0.10383312095172831,-7.364306209284775e-7,0.6145411547977542,0.7175347592277004,0.012329596564755714,true,12,-4.335176578587746,0.5,0.5,0.108030479,0.0
128,16.5,2.4,1.0,100.0,0.0,0.4890584867964559,0.10332106458620244,-6.867079743373136e-7,0.6075937161280631,0.6932696117298853,0.011072642557190844,true,12,-4.334104038021673,0.5,0.5,0.162667202,0.0
128,16.5,2.5,1.0,100.0,0.0,0.4891683533397981,0.10281374492300577,-6.38000478601067e-7,0.6009402542250797,0.6699423836985519,0.009924483763959772,true,12,-4.333042002754033,0.5,0.5,0.121447143,0.0
128,16.5,2.6,1.0,100.0,0.0,0.4892766204747194,0.10231109890660832,-5.906063487502207e-7,0.5945690961000061,0.6475210200450332,0.00887726484813824,true,12,-4.331990326708967,0.5,0.5,0.117574162,0.0
128,16.5,2.7,1.0,100.0,0.0,0.489383318569776,0.10181306463184531,-5.44769085127959e-7,0.5884689698638645,0.6259741213992531,0.00792358331289168,true,12,-4.330948866324082,0.5,0.5,0.118907856,0.0
128,16.5,2.8,1.0,100.0,0.0,0.489488477268899,0.10131958131925681,-5.006832119771551e-7,0.5826289978552168,0.6052709619912555,0.007056470951392341,true,12,-4.329917480501962,0.5,0.5,0.108418814,0.0
128,16.5,2.9,1.0,100.0,0.0,0.48959212551205916,0.10083058929053187,-4.5849959370228247e-7,0.5770386894139445,0.5853815048883493,0.006269375592849088,true,12,-4.328896030562608,0.5,0.5,0.111389302,0.0
128,16.5,3.0,1.0,100.0,0.0,0.4896942915553465,0.10034602994411526,-4.1833034969994066e-7,0.5716879333523828,0.5662764147115751,0.005556143170784449,true,12,-4.327884380196803,0.5,0.5,0.120513658,0.0
128,16.5,3.1,1.0,100.0,0.0,0.48979500299046996,0.09986584573102596,-3.802533882363611e-7,0.5665669901564474,0.5479270679631665,0.004911000137174425,true,12,-4.326882395420398,0.5,0.5,0.126831888,0.0
128,16.5,3.2,1.0,100.0,0.0,0.4898942867636852,0.09938998013093434,-3.4431657939839065e-7,0.5616664839530605,0.530305561087907,0.0043285362436374835,true,12,-4.325889944529427,0.5,0.5,0.290980139,0.0
128,16.5,3.3,1.0,100.0,0.0,0.4899921691941635,0.09891837762853813,-3.105415866604589e-7,0.5569773942852851,0.5133847163947547,0.003803687708521145,true,12,-4.324906898056179,0.5,0.5,0.259041722,0.0
128,16.5,3.4,1.0,100.0,0.0,0.49008867599180794,0.09845098369027339,-2.78927376098088e-7,0.5524910477203715,0.4971380859616903,0.0033317207864889554,true,12,-4.323933128726077,0.5,0.5,0.730525704,0.0
128,16.5,3.5,1.0,100.0,0.0,0.49018383227452944,0.0979877447413925,-2.494534217426496e-7,0.5481991093270189,0.4815399536437226,0.0029082157550588245,true,12,-4.322968511415418,0.5,0.5,0.132379034,0.0
128,16.5,3.6,1.0,100.0,0.0,0.49027766258499406,0.09752860814343706,-2.2208262501600133e-7,0.544093574050053,0.46656533530273214,0.002529051330485885,true,12,-4.32201292310998,0.5,0.5,0.136449933,0.0
128,16.5,3.7,1.0,100.0,0.0,0.4903701909068521,0.09707352217212845,-1.9676396561089102e-7,0.5401667580084979,0.452189977376366,0.002190389523419541,true,12,-4.321066242864413,0.5,0.5,0.136304542,0.0
128,16.5,3.8,1.0,100.0,0.0,0.49046144068046105,0.0966224359956985,-1.7343490059693196e-7,0.536411289744354,0.43839035389570125,0.0018886609428953114,true,12,-4.320128351762463,0.5,0.5,0.138184055,0.0
128,16.5,3.9,1.0,100.0,0.0,0.49055143481811636,0.09617529965367483,-1.5202352793555556e-7,0.5328201014473954,0.42514366206619636,0.0016205505554465754,true,12,-4.319199132877998,0.5,0.5,0.169836586,0.0
128,16.5,4.0,1.0,100.0,0.0,0.49064019571879863,0.09573206403613668,-1.324505299836054e-7,0.5293864201730836,0.4124278165141271,0.0013829839044392864,true,12,-4.318278471236795,0.5,0.5,0.165827376,0.0
128,17.0,0.0,1.0,100.0,0.0,0.48665016676428935,0.11381762035357512,0.0,0.45102762276794106,0.869340191397644,0.048828125,true,13,-4.481353066642811,0.5,0.5,0.122400491,0.0
128,17.0,0.1,1.0,100.0,0.0,0.4867962977374961,0.11321161020397047,-1.2743979417332626e-7,0.4412335638925846,0.8370088114195151,0.04502616904324912,true,13,-4.480065594698812,0.5,0.5,0.139618432,0.0
128,17.0,0.2,1.0,100.0,0.0,0.48694012950818455,0.1126115508682119,-2.335689593847902e-7,0.43184492501491256,0.8058372269764968,0.04148056689672901,true,13,-4.478791688691428,0.5,0.5,0.133224038,0.0
128,17.0,0.3,1.0,100.0,0.0,0.48708170861336997,0.11201736101474832,-3.2075413695338315e-7,0.4228470680667229,0.775794882707237,0.03817687676166562,true,13,-4.477531149635657,0.5,0.5,0.178992933,0.0
128,17.0,0.4,1.0,100.0,0.0,0.487221080466107,0.11142896060785351,-3.9115917122965665e-7,0.4142257117251136,0.7468512560342977,0.035101283842564675,true,13,-4.4762837820467825,0.5,0.5,0.341808298,0.0
128,17.0,0.5,1.0,100.0,0.0,0.487358289383265,0.11084627090015804,-4.467587223458551e-7,0.4059669347985517,0.7189759144011487,0.03224058455899602,true,13,-4.475049393875611,0.5,0.5,0.168178384,0.0
128,17.0,0.6,1.0,100.0,0.0,0.4874933786129303,0.11026921442347319,-4.893512091552309e-7,0.3980571786135201,0.6921385689248605,0.029582170441473748,true,13,-4.473827796444652,0.5,0.5,0.208862031,0.0
128,17.0,0.7,1.0,100.0,0.0,0.487626390361406,0.10969771497806996,-5.205710993729192e-7,0.3904832484573628,0.66630912453014,0.02711401177078132,true,13,-4.4726188043852915,0.5,0.5,0.152402122,0.0
128,17.0,0.8,1.0,100.0,0.0,0.4877573658197827,0.10913169762056765,-5.419005646655324e-7,0.3832323141339522,0.6414577266347921,0.024824641017155816,true,13,-4.471422235575916,0.5,0.5,0.125566285,0.0
128,17.0,0.9,1.0,100.0,0.0,0.4878863451900583,0.10857108865057916,-5.546805190517773e-7,0.37629190969279414,0.6175548044651813,0.022703136132812465,true,13,-4.470237911081059,0.5,0.5,0.130156272,0.0
128,17.0,1.0,1.0,100.0,0.0,0.48801336771078935,0.10801581559624993,-5.601210594790539e-7,0.3696499323861957,0.59457111108846,0.020739103748370995,true,13,-4.469065655091478,0.5,0.5,0.133680755,0.0
128,17.0,1.1,1.0,100.0,0.0,0.4881384716822551,0.10746580719882218,-5.593113278382287e-7,0.3632946409098947,0.5724777602506004,0.01892266232085063,true,13,-4.467905294865273,0.5,0.5,0.130757369,0.0
128,17.0,1.2,1.0,100.0,0.0,0.48826169449112233,0.10692099339634542,-5.532288139774562e-7,0.3572146529755571,0.551246260115712,0.01724442527803757,true,13,-4.466756660669945,0.5,0.5,0.133477829,0.0
128,17.0,1.3,1.0,100.0,0.0,0.4883792288027683,0.10639844284768515,-1.1730436263015125e-6,0.687422557222428,0.9931469238702029,0.03391215042969144,true,12,-4.465619586115758,0.5,0.5,0.112005478,0.0
128,17.0,1.4,1.0,100.0,0.0,0.48849911302683324,0.1058624960398738,-1.1496971683959478e-6,0.677558800783129,0.9592306757442715,0.03101897603596334,true,12,-4.464493906561912,0.5,0.5,0.112815075,0.0
128,17.0,1.5,1.0,100.0,0.0,0.48861720021530874,0.10533162765146648,-1.119659998340112e-6,0.6680904385572006,0.9265244859313349,0.028336432937744484,true,12,-4.463379461316675,0.5,0.5,0.112402283,0.0
128,17.0,1.6,1.0,100.0,0.0,0.4887335257463846,0.10480576754807988,-1.0841558282321044e-6,0.6590031451350065,0.8949938183370476,0.02585181446787197,true,12,-4.4622760921296605,0.5,0.5,0.746937063,0.0
128,17.0,1.7,1.0,100.0,0.0,0.48884812413019496,0.10428484687986676,-1.0442779972974378e-6,0.6502829925445486,0.864604464476143,0.023553007801164674,true,12,-4.461183643484067,0.5,0.5,0.166170663,0.0
