L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
256,0.0,2.8,1.0,100.0,0.1,0.33414632867732014,0.3204492594048778,0.3777186249841469,0.8480604838509986,true,37,-1.5766628532126403,0.2,0.2,160.480544565,0.4419675846138888
256,0.0,3.2,1.0,100.0,0.1,0.3193764698546927,0.33580663492919893,0.4552224327152299,0.9609931553787865,true,35,-1.5799979950062726,0.2,0.2,140.979593662,0.4467385121460803
256,0.0,3.6,1.0,100.0,0.1,0.3047959523401257,0.3476307240073183,0.455419631614995,0.9453950482305462,true,34,-1.5901537035665427,0.2,0.2,137.01425622,0.4506010518483104
256,0.0,4.0,1.0,100.0,0.1,0.2906489114269776,0.3568416286466153,0.45206615666826266,0.9771686805021274,true,33,-1.606425823595009,0.2,0.2,135.348882861,0.45398644851060593
256,5.0,0.0,1.0,100.0,0.1,0.3957542800338832,0.0,0.9153151626098976,0.3094850098213456,true,30,-1.8392494020529828,0.2,0.2,121.538025091,0.42685057041351393
256,5.0,0.4,1.0,100.0,0.1,0.395751366439129,0.0014480321442383794,0.0006138548577228065,0.9566455971011232,true,69,-1.756321122837322,0.2,0.2,273.983502805,0.39305074401827594
256,5.0,0.8,1.0,100.0,0.1,0.3940493926914872,0.09334557288095213,0.8858031722625004,0.5316139815793597,true,30,-1.6845179990394212,0.2,0.2,121.734452332,0.3759248512252201
256,5.0,1.2,1.0,100.0,0.1,0.38666498601941857,0.1797557959175583,0.10766360702585409,0.971858355141686,true,46,-1.6422369855560384,0.2,0.2,184.544101209,0.3936815828779863
256,5.0,1.6,1.0,100.0,0.1,0.3757606642479434,0.23504167797275088,0.19070119222630577,0.9389962635091842,true,43,-1.6129944069376412,0.2,0.2,171.397693071,0.4124509813078298
256,5.0,2.0,1.0,100.0,0.1,0.36286389088138665,0.2728872096254948,0.28686151043622043,0.9834192790194596,true,40,-1.5926453378849366,0.2,0.2,161.310069985,0.4259877486953269
256,5.0,2.4,1.0,100.0,0.1,0.3487962616868845,0.3001720867041929,0.3621101066868526,0.9672461184494496,true,38,-1.5806670486209622,0.2,0.2,153.910922471,0.4353551766461297
256,5.0,2.8,1.0,100.0,0.1,0.33414632867732014,0.3204492594048778,0.3777186249841469,0.8480604838509986,true,37,-1.5766628532126403,0.2,0.2,163.105647133,0.4419675846138888
256,5.0,3.2,1.0,100.0,0.1,0.3193764698546927,0.33580663492919893,0.4552224327152299,0.9609931553787865,true,35,-1.5799979950062726,0.2,0.2,143.623689886,0.4467385121460803
256,5.0,3.6,1.0,100.0,0.1,0.3047959523401257,0.3476307240073183,0.455419631614995,0.9453950482305462,true,34,-1.5901537035665427,0.2,0.2,141.274812005,0.4506010518483104
256,5.0,4.0,1.0,100.0,0.1,0.2906489114269776,0.3568416286466153,0.45206615666826266,0.9771686805021274,true,33,-1.606425823595009,0.2,0.2,135.612113684,0.45398644851060593
256,10.0,0.0,1.0,100.0,0.1,0.3957542800338832,0.0,0.9153151626098976,0.3094850098213456,true,30,-1.8392494020529828,0.2,0.2,124.055723607,0.42685057041351393
