L,U,V,t,β,δ,m,uS,ud,vx,vy,Qm,QuS,Qud,Qvx,Qvy,Converged,I,f,g,g0,ΔT,μ
128,16.0,0.7,1.0,100.0,0.0,0.4861507815453485,0.11586166767130948,-5.04016006674414e-7,-5.048272789566111e-7,-5.03466171949299e-7,0.4155319804330926,0.7121338212537076,0.023887593611126478,0.023926044828964127,0.023861533095656667,true,13,-4.235531258231889,0.5,0.5,0.254812091,0.0
128,16.0,0.8,1.0,100.0,0.0,0.4863050171059483,0.11523472938019114,-5.139015037802092e-7,-5.150347922822019e-7,-5.131768614841719e-7,0.40718429139519063,0.6847942965580445,0.021441675935563963,0.021488961724334392,0.021411440218116178,true,13,-4.234196812583966,0.5,0.5,0.251878743,0.0
128,16.0,0.9,1.0,100.0,0.0,0.4864567939779205,0.11461400104796496,-5.149700823730077e-7,-5.164781924358687e-7,-5.14061063774327e-7,0.39923502145566836,0.6585582284861502,0.01921473732541074,0.019271009529717536,0.01918081861869744,true,13,-4.232876682861795,0.5,0.5,0.251934147,0.0
128,16.0,1.0,1.0,100.0,0.0,0.48660616234799714,0.11399939793023017,-5.088228720506391e-7,-5.107538213384811e-7,-5.077267103470221e-7,0.3916675956303628,0.6333883101768967,0.017189821345737915,0.01725505654040896,0.017152788197940506,true,13,-4.231570655270026,0.5,0.5,0.250141496,0.0
128,16.0,1.1,1.0,100.0,0.0,0.4867531711631492,0.11339083670571903,-4.968592279223222e-7,-4.992549585090642e-7,-4.955796160430258e-7,0.384466007754769,0.6092479012366481,0.015351083789771331,0.015425103688571619,0.015311547760330217,true,13,-4.230278519842644,0.5,0.5,0.25421504,0.0
128,16.0,1.2,1.0,100.0,0.0,0.4868978681645213,0.1127882354568363,-4.802969014641029e-7,-4.831923091022072e-7,-4.788433851757991e-7,0.3776148103047383,0.586101058636157,0.013683733178639685,0.013766224491607403,0.013642321567144823,true,13,-4.229000070370704,0.5,0.5,0.255593157,0.0
128,16.0,1.3,1.0,100.0,0.0,0.4870402999205977,0.11219151364929263,-4.601905472184989e-7,-4.6361280237092405e-7,-4.585777418275808e-7,0.37109910374666377,0.5639125638228215,0.01217397365514345,0.012264507274154613,0.012131307578999068,true,13,-4.227735104331249,0.5,0.5,0.253292663,0.0
128,16.0,1.4,1.0,100.0,0.0,0.48718051185959205,0.11160059211097598,-4.374486804025607e-7,-4.4141681473898757e-7,-4.356953836073401e-7,0.36490452547732755,0.5426479462184164,0.010808950218101897,0.010906999620817141,0.010765627385460108,true,13,-4.226483422817253,0.5,0.5,0.254223941,0.0
128,16.0,1.5,1.0,100.0,0.0,0.4873148120587827,0.1110312781219619,-9.120812716348695e-7,-9.220774095409721e-7,-9.079462169435618e-7,0.7030895077301258,0.9810065594810236,0.02115032079553483,0.021382123969678816,0.021054430686934546,true,12,-4.225244830932189,0.5,0.5,0.235462452,0.0
128,16.0,1.6,1.0,100.0,0.0,0.4874510375907144,0.11045044406597625,-8.610646637487521e-7,-8.723742928759151e-7,-8.566914306426808e-7,0.6931882545888612,0.9470957042858053,0.01882821096360906,0.019075511208987792,0.01873258330062285,true,12,-4.224019135866026,0.5,0.5,0.241734684,0.0
128,16.0,1.7,1.0,100.0,0.0,0.4875851484983939,0.10987527032006411,-8.079001208053868e-7,-8.205291246716376e-7,-8.033431372214667e-7,0.6837510450398154,0.914476708137324,0.016722667325532962,0.016984075538887058,0.016628341258023684,true,12,-4.222806149605118,0.5,0.5,0.234283653,0.0
128,16.0,1.8,1.0,100.0,0.0,0.4877171875834333,0.10930567774116959,-7.535939723036719e-7,-7.675310288321306e-7,-7.489101570179086e-7,0.674759720565965,0.8831077415820676,0.014816661588889739,0.015090683799018775,0.01472457040248691,true,12,-4.221605687032086,0.5,0.5,0.235488954,0.0
128,16.0,1.9,1.0,100.0,0.0,0.4878471965682897,0.1087415886610027,-6.989971811427118e-7,-7.142144269600969e-7,-6.942443095830559e-7,0.6661967210491726,0.8529477085038317,0.013094268372470155,0.013379332939134996,0.013005232216126126,true,12,-4.220417566311545,0.5,0.5,0.239490494,0.0
128,16.0,2.0,1.0,100.0,0.0,0.4879752161275518,0.10818292685810285,-6.44822016952068e-7,-6.612759778719435e-7,-6.400572425939824e-7,0.6580450742530441,0.8239562758482477,0.011540609161333986,0.011835092278515546,0.011455331552055093,true,12,-4.219241608826935,0.5,0.5,0.237573432,0.0
128,16.0,2.1,1.0,100.0,0.0,0.4881012859183995,0.10762961752958985,-5.916573469705658e-7,-6.09290091114045e-7,-5.869359002068985e-7,0.6502883849124341,0.7960938996771638,0.010141798261014415,0.010444047654318299,0.010060865750579176,true,12,-4.218077639118466,0.5,0.5,0.234039533,0.0
128,16.0,2.2,1.0,100.0,0.0,0.4882254446102387,0.10708158726270928,-5.399826359516954e-7,-5.587231068598791e-7,-5.353567127983871e-7,0.6429108234821124,0.7693218477385633,0.008884890719040528,0.00919324745183869,0.008808775163434273,true,12,-4.21692548482214,0.5,0.5,0.233651699,0.0
128,16.0,2.3,1.0,100.0,0.0,0.4883477299135184,0.10653876400626847,-4.901807412454467e-7,-5.099462301271564e-7,-4.856985866584075e-7,0.6358971145929981,0.7436022187363167,0.007757832179502652,0.008070650507950586,0.007686895106985915,true,12,-4.215784976609887,0.5,0.5,0.233279068,0.0
128,16.0,2.4,1.0,100.0,0.0,0.4884681786077367,0.10600107704205144,-4.425495848071545e-7,-4.632473029903172e-7,-4.382547689088234e-7,0.629232525258816,0.7188979584829003,0.00674941063596074,0.0070650758771363216,0.006683909262070079,true,12,-4.214655948130742,0.5,0.5,0.237047388,0.0
128,16.0,2.5,1.0,100.0,0.0,0.48858682656864494,0.10546845695629206,-3.973127792825798e-7,-4.188414943625632e-7,-3.932436597184998e-7,0.622902852879248,0.6951728731157125,0.005849210046542877,0.006166154447500025,0.0057893045348750395,true,12,-4.213538235953114,0.5,0.5,0.235995798,0.0
128,16.0,2.6,1.0,100.0,0.0,0.4887037087946589,0.1049408356112779,-3.546292810085311e-7,-3.768809829703804e-7,-3.508186407638696e-7,0.6168944130735543,0.672391639550185,0.005047565774209337,0.005364282392010218,0.004993327389932043,true,12,-4.212431679508123,0.5,0.5,0.23436356,0.0
128,16.0,2.7,1.0,100.0,0.0,0.4888188594324927,0.10441814611714846,-3.146021388652012e-7,-3.3746370533151864e-7,-3.110769858369154e-7,0.6111940273936245,0.650519813345074,0.004335521814810242,0.004650576437957766,0.004286941662914409,true,12,-4.211336121033969,0.5,0.5,0.236974281,0.0
128,16.0,2.8,1.0,100.0,0.0,0.48893231180202434,0.10390032280394632,-2.77286403905716e-7,-3.0064123686541537e-7,-2.7406791652625863e-7,0.6057890109389952,0.6295238341419984,0.003704789774595559,0.0040168309352691745,0.0036617878575541576,true,12,-4.210251405521361,0.5,0.5,0.237203101,0.0
128,16.0,2.9,1.0,100.0,0.0,0.4890440984204095,0.10338730119397144,-2.4269626111746156e-7,-2.664258707055499e-7,-2.39799862988122e-7,0.600667159915691,0.6093710288432586,0.0031477095587328506,0.00345547670191239,0.0031101439275920506,true,12,-4.20917738065998,0.5,0.5,0.235561963,0.0
128,16.0,3.0,1.0,100.0,0.0,0.48915425102545684,0.10287901797448487,-2.1081144109535987e-7,-2.347969553400637e-7,-2.0824698697992575e-7,0.5958167391656444,0.5900296126809534,0.002657211731791915,0.002959541622203369,0.002624887541302762,true,12,-4.208113896785941,0.5,0.5,0.234763695,0.0
128,16.0,3.1,1.0,100.0,0.0,0.489262800598282,0.1023754109708006,-1.8158296617980935e-7,-2.0570654887540392e-7,-1.7935502154869913e-7,0.5912264696950054,0.5714686883268039,0.002226781511076758,0.0025226129713978996,0.0021994598228044734,true,12,-4.207060806830279,0.5,0.5,0.233981029,0.0
128,16.0,3.2,1.0,100.0,0.0,0.48936977738525383,0.10187641911980116,-1.5493828234725698e-7,-1.7908444449416968e-7,-1.5304647904867488e-7,0.5868855162282083,0.5536582431850123,0.0018504243532887542,0.002138801437565685,0.0018278305610955191,true,12,-4.206017966268434,0.5,0.5,0.234473571,0.0
128,16.0,3.3,1.0,100.0,0.0,0.4894752109192525,0.10138198244390582,-1.3078582515417547e-7,-1.5484261856012997e-7,-1.2922527650740732e-7,0.5827834748101113,0.5365691450048282,0.0015226330948311083,0.0018027068094214399,0.0015044648745823775,true,12,-4.20498523307071,0.5,0.5,0.237668541,0.0
128,16.0,3.4,1.0,100.0,0.0,0.48957913004025333,0.10089204202551794,-1.090190652405787e-7,-1.328791498088364e-7,-1.07780824768166e-7,0.5789103604804113,0.5201731359422701,0.0012383566061698159,0.001509385296558617,0.0012242913157958489,true,12,-4.2039624676536835,0.5,0.5,0.233792713,0.0
128,16.0,3.5,1.0,100.0,0.0,0.489681562915255,0.10040653998197216,-8.952007600829259e-8,-1.1308165515022578e-7,-8.859162530927885e-8,0.5752565950359889,0.5044428251953503,0.0009929699201059654,0.001254318446419547,0.0009826713980557813,true,12,-4.2029495328326085,0.5,0.5,0.238269992,0.0
128,16.0,3.6,1.0,100.0,0.0,0.4897825370575699,0.09992541944099984,-7.216266365321286e-8,-9.533028479958075e-8,-7.152841617998381e-8,0.5718129949050521,0.48935168033031884,0.0007822457942043194,0.0010333836203633932,0.000775370523057592,true,12,-4.2019462937747285,0.5,0.5,0.234086638,0.0
128,16.0,3.7,1.0,100.0,0.0,0.48988207934549216,0.09944862451672692,-5.681509711438423e-8,-7.950031674492786e-8,-5.6456906098872836e-8,0.5685707591430722,0.4748740174105037,0.0006023276671554159,0.000842825989378604,0.0005985302857322415,true,12,-4.2009526179535195,0.5,0.5,0.237331813,0.0
128,16.0,3.8,1.0,100.0,0.0,0.48998021604036235,0.09897610028621576,-4.3342473221574807e-8,-6.5464387952424e-8,-4.324013343695926e-8,0.5655214575703837,0.4609849900348295,0.0004497039690702796,0.0006792320083444911,0.00044864213028833114,true,12,-4.199968375103856,0.5,0.5,0.237855258,0.0
128,16.0,3.9,1.0,100.0,0.0,0.4900769728040453,0.09850779276655947,-3.1608749981575784e-8,-5.3094397206619496e-8,-3.17404845546189e-8,0.562657019061441,0.44766057738504506,0.0003211837454903899,0.0005395043262889295,0.0003225223290917054,true,12,-4.198993437178055,0.5,0.5,0.234494173,0.0
128,16.0,4.0,1.0,100.0,0.0,0.49017237471583863,0.09804364889253472,-2.1478478937683038e-8,-4.22631120797928e-8,-2.1821403781906516e-8,0.5599697199989428,0.43487757137911087,0.0002138735551668465,0.00042083808882412995,0.00021728825398221796,true,12,-4.198027678302819,0.5,0.5,0.235718477,0.0
128,16.5,0.0,1.0,100.0,0.0,0.48585966811062287,0.11703464511507518,8.673617379884035e-19,0.0,0.0,0.4679150785102948,0.9021620743260295,0.04882812499999924,0.048828125,0.048828125,true,13,-4.363122310440626,0.5,0.5,0.261407254,0.0
128,16.5,0.1,1.0,100.0,0.0,0.4860184759311491,0.11639642355808061,-1.3467102585092844e-7,-1.346741613331819e-7,-1.3466805207864108e-7,0.4572562472746622,0.8680125865961619,0.04439537325234605,0.044396407595480435,0.0443943922188012,true,13,-4.361761245255905,0.5,0.5,0.251293497,0.0
128,16.5,0.2,1.0,100.0,0.0,0.4861747277394294,0.1157645826031469,-2.4309766605019184e-7,-2.4312137794690585e-7,-2.4307634614745733e-7,0.4470765049870984,0.8351525711917385,0.04031587205757611,0.04031980563651298,0.04031233517175547,true,13,-4.360414865225421,0.5,0.5,0.248870292,0.0
128,16.5,0.3,1.0,100.0,0.0,0.4863284763535173,0.11513903390614852,-3.287151740917829e-7,-3.2879071901398296e-7,-3.2865081358488377e-7,0.4373572704672313,0.8035436668963891,0.03656525602985197,0.03657366079898721,0.03655809537926287,true,13,-4.359082950779291,0.5,0.5,0.252780024,0.0
128,16.5,0.4,1.0,100.0,0.0,0.4864797732810625,0.11451969057881592,-3.9460226476488447e-7,-3.947710988292421e-7,-3.944660474814352e-7,0.4280805268712662,0.7731479061041935,0.03312057888795961,0.03313475131002128,0.033109144123646024,true,13,-4.3577652862548,0.5,0.5,0.251075479,0.0
128,16.5,0.5,1.0,100.0,0.0,0.48662866875371447,0.11390646717587308,-4.435118829467649e-7,-4.438224194131746e-7,-4.4327475259376565e-7,0.41922881533706935,0.7439277638189301,0.029960246850838007,0.029981225800259987,0.029944226651427302,true,13,-4.356461659824499,0.5,0.5,0.249604154,0.0
128,16.5,0.6,1.0,100.0,0.0,0.48677521176091587,0.11329927968057074,-4.778997255020304e-7,-4.784044586910467e-7,-4.775351705437629e-7,0.4107852279702229,0.7158462026471968,0.02706395426551844,0.02709253926697767,0.027043307698969555,true,13,-4.3551718634253325,0.5,0.5,0.250741651,0.0
128,16.5,0.7,1.0,100.0,0.0,0.4869194500830595,0.11269804548879331,-4.999506562153658e-7,-5.007036418148195e-7,-4.994365931332697e-7,0.40273340022300985,0.6888667138863491,0.02441262144447724,0.02444939112152223,0.024387518365356648,true,13,-4.3538956926887185,0.5,0.5,0.254395161,0.0
128,16.5,0.8,1.0,100.0,0.0,0.4870614303239887,0.11210268339190721,-5.116031459575718e-7,-5.126578258860896e-7,-5.109230716172991e-7,0.3950575027162895,0.6629533548197508,0.02198833468485191,0.022033665292513962,0.021959104351291874,true,13,-4.352632946871685,0.5,0.5,0.248266442,0.0
128,16.5,0.9,1.0,100.0,0.0,0.4872011979428229,0.11151311355850868,-5.14571863643315e-7,-5.159792213862256e-7,-5.13715424911798e-7,0.3877422325553326,0.6380707823396836,0.019774288439118225,0.0198283723545054,0.019741375578268362,true,13,-4.351383428788998,0.5,0.5,0.250634642,0.0
128,16.5,1.0,1.0,100.0,0.0,0.48733879728509544,0.1109292575152178,-5.103685363919488e-7,-5.121755670130942e-7,-5.093316450103929e-7,0.38077280418935544,0.614184283027952,0.017754729603301357,0.01781759365046218,0.017718657198252316,true,13,-4.350146944746353,0.5,0.5,0.256461337,0.0
128,16.5,1.1,1.0,100.0,0.0,0.4874742716131927,0.11035103812665774,-5.003211911436267e-7,-5.025696683494643e-7,-4.99105793350517e-7,0.3741349398664884,0.591259799827687,0.015914903886121285,0.015986427375383395,0.015876242000565408,true,13,-4.348923304474589,0.5,0.5,0.250275212,0.0
128,16.5,1.2,1.0,100.0,0.0,0.48760766313608483,0.10977837957474698,-4.85591883556645e-7,-4.883174048328209e-7,-4.842054775031689e-7,0.36781485972503525,0.5692639554474854,0.014241004220144635,0.014320936587588855,0.014200344219492766,true,13,-4.34771232106495,0.5,0.5,0.248068726,0.0
128,16.5,1.3,1.0,100.0,0.0,0.48773901303834655,0.10921120733742348,-4.6719301437410377e-7,-4.7042430384582375e-7,-4.656479933611832e-7,0.3617992715745366,0.5481640726432424,0.012720121174069537,0.012808099113610664,0.012678054743329363,true,13,-4.346513810905418,0.5,0.5,0.249100313,0.0
128,16.5,1.4,1.0,100.0,0.0,0.48786455823835195,0.10866601191713268,-9.7564183559537e-7,-9.83863472437022e-7,-9.71951297771775e-7,0.6969376403741512,0.9896013821622252,0.024798948678416147,0.02500792941258402,0.024705139781333936,true,12,-4.345327594053616,0.5,0.5,0.234465872,0.0
128,16.5,1.5,1.0,100.0,0.0,0.48799226199375856,0.10810829820978349,-9.310344878891291e-7,-9.405025572457463e-7,-9.270499583841899e-7,0.6873184647352426,0.9559775994519293,0.022212974301838436,0.02243886917133909,0.022117907777693135,true,12,-4.344153492443269,0.5,0.5,0.232951544,0.0
128,16.5,1.6,1.0,100.0,0.0,0.48811801825197754,0.10755594274510982,-8.827509575337969e-7,-8.934959699644178e-7,-8.785179095611718e-7,0.6781399064774707,0.9236066464335668,0.019856255416108554,0.020097951270268977,0.019761037118041152,true,12,-4.342991332392177,0.5,0.5,0.232606115,0.0
128,16.5,1.7,1.0,100.0,0.0,0.48824186589195895,0.10700887101281806,-8.319482796585384e-7,-8.43984584179851e-7,-8.275168055538327e-7,0.669385132852085,0.8924488675779441,0.017711660079469768,0.01796790694266952,0.01761731528439757,true,12,-4.34184094286329,0.5,0.5,0.232746527,0.0
128,16.5,1.8,1.0,100.0,0.0,0.48836384282185685,0.10646700989606153,-7.796215632160583e-7,-7.929474963669293e-7,-7.750447669686787e-7,0.6610378546014761,0.862465291931791,0.015763109548711855,0.016032546777301374,0.01567057043076438,true,12,-4.340702155812833,0.5,0.5,0.234766598,0.0
128,16.5,1.9,1.0,100.0,0.0,0.48848398600698584,0.10593028764454437,-7.266202353070628e-7,-7.412185587409755e-7,-7.219527138806004e-7,0.6530823162447241,0.8336176594072042,0.013995527636901033,0.014276708834021792,0.013905624892879333,true,12,-4.339574806133026,0.5,0.5,0.2335972,0.0
128,16.5,2.0,1.0,100.0,0.0,0.48860233149703625,0.10539863384742026,-6.736630134727625e-7,-6.895016034348005e-7,-6.689594598329445e-7,0.6455032860657184,0.8058684438602137,0.012394791766502652,0.012686208325954105,0.012308249805755114,true,12,-4.338458731595816,0.5,0.5,0.231550927,0.0
128,16.5,2.1,1.0,100.0,0.0,0.48871891445255117,0.10487197940607434,-6.213516860562734e-7,-6.38384437975375e-7,-6.166656368697519e-7,0.6382860458349349,0.779180873119012,0.010947685694680017,0.011247788864554107,0.010865120851992647,true,12,-4.337353772797595,0.5,0.5,0.236221622,0.0
128,16.5,2.2,1.0,100.0,0.0,0.4888337691706731,0.10435025650687038,-5.701837761124678e-7,-5.883516883523732e-7,-5.655665189895687e-7,0.6314163803132766,0.7535189461141956,0.009641853884617243,0.009949075262883482,0.009563775161536779,true,12,-4.336259773104929,0.5,0.5,0.231876754,0.0
128,16.5,2.3,1.0,100.0,0.0,0.48894692911016624,0.10383339859393653,-5.205641608599029e-7,-5.397965624413636e-7,-5.160638087374443e-7,0.6248805665672874,0.7288474472718354,0.008465757496826225,0.008778527891225178,0.008392569381192566,true,12,-4.3351765786012795,0.5,0.5,0.235532864,0.0
128,16.5,2.4,1.0,100.0,0.0,0.4890584269157242,0.10332134034205626,-4.728157144947079e-7,-4.930316031555597e-7,-4.6847644905525175e-7,0.6186653631312655,0.705131958320393,0.007408631972301632,0.007725398577867227,0.007340638929827375,true,12,-4.334104038034678,0.5,0.5,0.230584545,0.0
128,16.5,2.5,1.0,100.0,0.0,0.48916829444157406,0.10281401762972528,-4.271890388608465e-7,-4.482984974403739e-7,-4.230505199841108e-7,0.6127579990528043,0.6823388676639452,0.00646044617917383,0.0067796880464442025,0.0063978584527411096,true,12,-4.333042002766416,0.5,0.5,0.232321092,0.0
128,16.5,2.6,1.0,100.0,0.0,0.4892765627743858,0.10231136751242853,-3.838713429193258e-7,-4.057770040843525e-7,-3.7996827735094463e-7,0.6071461628451846,0.6604353774676275,0.005611863093590633,0.005932104879667326,0.005554803486194227,true,12,-4.331990326720665,0.5,0.5,0.2312434,0.0
128,16.5,2.7,1.0,100.0,0.0,0.48938326225550166,0.1018133281961851,-3.429945287427433e-7,-3.655930602893373e-7,-3.393563881692249e-7,0.6018179913823696,0.63938950860154,0.0048542019849657754,0.005174025997608493,0.004802713340544995,true,12,-4.3309488663350475,0.5,0.5,0.230253217,0.0
128,16.5,2.8,1.0,100.0,0.0,0.48948842250249625,0.10131983901140457,-3.046425386147786e-7,-3.2782612401421974e-7,-3.0129341513771307e-7,0.5967620587576938,0.6191701035797859,0.004179402075402109,0.004497458636948114,0.004133455207873384,true,12,-4.329917480512163,0.5,0.5,0.231303006,0.0
128,16.5,2.9,1.0,100.0,0.0,0.48959207243008174,0.1008308403870925,-2.688580148270392e-7,-2.9251580627379176e-7,-2.6581660032714015e-7,0.5919673651322288,0.599746827630171,0.0035799876424479214,0.0038950038157715503,0.003539489497370445,true,12,-4.328896030572032,0.5,0.5,0.232252686,0.0
128,16.5,3.0,1.0,100.0,0.0,0.489694240270372,0.10034627382543795,-2.3564832106904438e-7,-2.596678448315903e-7,-2.3292799590080873e-7,0.5874233255975803,0.5810901680251557,0.0030490345345715567,0.0033598212666269512,0.0030138363991651274,true,12,-4.327884380205461,0.5,0.5,0.231875155,0.0
128,16.5,3.1,1.0,100.0,0.0,0.4897949535925208,0.09986608187681253,-2.0499097138498845e-7,-2.2925946806886913e-7,-2.0259998751918028e-7,0.583119759073103,0.5631714317960723,0.0025801380677794947,0.0028855958186614038,0.0025500436746606174,true,12,-4.326882395428299,0.5,0.5,0.232358996,0.0
128,16.5,3.2,1.0,100.0,0.0,0.48989423932174625,0.09939020811520528,-1.7683851032688006e-7,-2.0124419523754024e-7,-1.7478025392955412e-7,0.5790468772530755,0.5459627419522606,0.0021673822723516987,0.002466505207756762,0.0021421556688783205,true,12,-4.325889944536598,0.5,0.5,0.238871448,0.0
128,16.5,3.3,1.0,100.0,0.0,0.48999212375776036,0.09891859711411494,-1.5112288534761473e-7,-1.7555611681053002e-7,-1.493962041393575e-7,0.5751952736277044,0.5294370323169761,0.0018053104578955015,0.002097189291714328,0.0017846835377763035,true,12,-4.32490689806265,0.5,0.5,0.232000366,0.0
128,16.5,3.4,1.0,100.0,0.0,0.4900886325926155,0.0984511944229172,-1.277593501998464e-7,-1.5211369622666953e-7,-1.2635893151538192e-7,0.5715559125910596,0.5135680410903454,0.0014888970653466,0.0017727206457112089,0.0014725766810388065,true,12,-4.323933128731888,0.5,0.5,0.235172234,0.0
128,16.5,3.5,1.0,100.0,0.0,0.4901837909279847,0.09798794654372148,-1.0664993580497897e-7,-1.3082313198774087e-7,-1.0556672214193536e-7,0.5681201186483742,0.4983303032413122,0.0012135207738287,0.001488576511491293,0.0012011953684409077,true,12,-4.3229685114206085,0.5,0.5,0.234097044,0.0
128,16.5,3.6,1.0,100.0,0.0,0.49027762329189095,0.09752880090872948,-8.768652307120789e-8,-1.1158131680192736e-7,-8.690815280910228e-8,0.5648795657405836,0.4836991418279424,0.0009749388309059198,0.0012406120720794619,0.0009662845455930991,true,12,-4.322012923114592,0.5,0.5,0.235965702,0.0
128,16.5,3.7,1.0,100.0,0.0,0.49037015365490033,0.09707370585810403,-7.075354996983682e-8,-9.42784282802722e-8,-7.026481208918241e-8,0.5618262666938767,0.46965065833867725,0.0007692625740534871,0.0010250350222354256,0.0007639488026789714,true,12,-4.321066242868491,0.5,0.5,0.243746062,0.0
128,16.5,3.8,1.0,100.0,0.0,0.49046140544579475,0.09662261061835534,-5.5730383267428574e-8,-7.880018358076541e-8,-5.551367609614077e-8,0.5589525628080239,0.45616172214418826,0.0005929341114583672,0.0008383814034078138,0.0005906284877276902,true,12,-4.320128351766055,0.5,0.5,0.235089828,0.0
128,16.5,3.9,1.0,100.0,0.0,0.49055140156673926,0.0961754652812494,-4.2493383589636835e-8,-6.502978835842678e-8,-4.2529168710883496e-8,0.5562511135911441,0.44320995914165495,0.0004427041303163062,0.0006774926706217153,0.0004430769440222084,true,12,-4.319199132881147,0.5,0.5,0.232243087,0.0
128,16.5,4.0,1.0,100.0,0.0,0.49064016440795877,0.0957322207832407,-3.0917690511510915e-8,-5.284960841939932e-8,-3.1184934295781056e-8,0.5537148866505692,0.43077373967315147,0.00031561080032201756,0.0005394939575431345,0.00031833884944308227,true,12,-4.318278471239543,0.5,0.5,0.236467745,0.0
128,17.0,0.0,1.0,100.0,0.0,0.48665016676428935,0.11381762035357512,4.336808689942018e-18,0.0,0.0,0.45102762276794106,0.869340191397644,0.048828124999991195,0.048828125,0.048828125,true,13,-4.481353066642811,0.5,0.5,0.247552185,0.0
128,17.0,0.1,1.0,100.0,0.0,0.48679629737206653,0.11321161172383717,-1.3104114590569566e-7,-1.310440197479774e-7,-1.3103841775197538e-7,0.4412482155199404,0.8370339277071204,0.044516219900519925,0.044517196848740885,0.04451529244567925,true,13,-4.480065594698698,0.5,0.5,0.252522406,0.0
128,17.0,0.2,1.0,100.0,0.0,0.48694012816490484,0.11261155648861423,-2.372479005795583e-7,-2.3726968025954973e-7,-2.3722828137766764e-7,0.43190212096066993,0.8059338354622358,0.040538210062725996,0.040541932616856756,0.04053485666629464,true,13,-4.478791688691103,0.5,0.5,0.248637177,0.0
128,17.0,0.3,1.0,100.0,0.0,0.4870817058378009,0.11201737269727222,-3.217784263756171e-7,-3.2184796735338794e-7,-3.217190133920679e-7,0.42297270708124834,0.7760038853326101,0.03687173707917551,0.03687970692590607,0.036864927770896824,true,13,-4.477531149635142,0.5,0.5,0.261397459,0.0
128,17.0,0.4,1.0,100.0,0.0,0.4872210759378523,0.11142897978058025,-3.874726862565861e-7,-3.8762845144116756e-7,-3.8734653495022926e-7,0.4144438525025551,0.7472084806993129,0.03349570574321,0.03350917255681311,0.03348479894805652,true,13,-4.476283782046175,0.5,0.5,0.249034911,0.0
128,17.0,0.5,1.0,100.0,0.0,0.4873582828947035,0.11084629853486133,-4.368790843351997e-7,-4.371662437609735e-7,-4.366587525270961e-7,0.40629993950436205,0.7195124965687638,0.03039022657288631,0.03041020344152594,0.03037489837233475,true,13,-4.475049393875028,0.5,0.5,0.248383356,0.0
128,17.0,0.6,1.0,100.0,0.0,0.48749337005038856,0.11026925110501672,-4.7227921988642063e-7,-4.7274706118403503e-7,-4.719393460665193e-7,0.39852584657862344,0.6928813151110547,0.027536560202866472,0.02756383941679774,0.027516742217030946,true,13,-4.473827796444211,0.5,0.5,0.250364024,0.0
128,17.0,0.7,1.0,100.0,0.0,0.48762637968855604,0.10969776096656314,-4.957108686335851e-7,-4.964105114809577e-7,-4.952299504184306e-7,0.3911069405526657,0.6672808579205602,0.024917063625269766,0.024952232718333613,0.024892888792099187,true,13,-4.472618804385092,0.5,0.5,0.248768489,0.0
128,17.0,0.8,1.0,100.0,0.0,0.4877573530630662,0.1091317529068137,-5.089892992169581e-7,-5.099717051591117e-7,-5.083508179048277e-7,0.38402906832146755,0.6426776151043367,0.022515138257162583,0.022558596191896152,0.022486893822126243,true,13,-4.471422235576029,0.5,0.5,0.24902491,0.0
128,17.0,0.9,1.0,100.0,0.0,0.48788633042595053,0.10857115300532562,-5.137270274319095e-7,-5.150412944828152e-7,-5.129200460011872e-7,0.37727854822811047,0.6190386713067209,0.02031517981037095,0.02036715319663811,0.02028326687571434,true,13,-4.470237911081532,0.5,0.5,0.24961026,0.0
128,17.0,1.0,1.0,100.0,0.0,0.488013351054727,0.10801588861372827,-5.113521051054032e-7,-5.130440350537254e-7,-5.103714503934972e-7,0.37084216113369983,0.5963317287876746,0.018302529935646274,0.018363089174888485,0.018267428954461103,true,13,-4.469065655092341,0.5,0.5,0.250792561,0.0
128,17.0,1.1,1.0,100.0,0.0,0.48813845327906824,0.10746588833503912,-5.031250356413511e-7,-5.052359603510186e-7,-5.019711600742204e-7,0.36470714121272785,0.5745251276731977,0.01646342961225193,0.016532504861816275,0.01642567124693639,true,13,-4.467905294866526,0.5,0.5,0.250921272,0.0
128,17.0,1.2,1.0,100.0,0.0,0.4882616745068207,0.10692108200256589,-4.901544032797842e-7,-4.927202548995773e-7,-4.888330076736075e-7,0.35886116651417943,0.5535878635006541,0.014784974251338942,0.014862371107794248,0.014745115050576055,true,13,-4.466756660671563,0.5,0.5,0.248652579,0.0
128,17.0,1.3,1.0,100.0,0.0,0.4883791849914194,0.1063986381530064,-1.0261141670658835e-6,-1.0327262601899995e-6,-1.0229095756608815e-6,0.6911196668261121,0.9980292262890267,0.028720952435101112,0.02890602798349099,0.02863125288751427,true,12,-4.465619586124238,0.5,0.5,0.232478909,0.0
128,17.0,1.4,1.0,100.0,0.0,0.48849906646163954,0.10586270478797463,-9.898200676395144e-7,-9.975829422560548e-7,-9.862835861221326e-7,0.6817677137238576,0.9646883619203739,0.02586909894980805,0.026071985403088013,0.025776669897820348,true,12,-4.4644939065717235,0.5,0.5,0.233675111,0.0
128,17.0,1.5,1.0,100.0,0.0,0.48861715126107585,0.10533184833570468,-9.48244954601489e-7,-9.5720942251303e-7,-9.444112828372477e-7,0.6728345825132154,0.9325630838511179,0.023258151579566823,0.023478030421648904,0.023164118707895174,true,12,-4.463379461327634,0.5,0.5,0.236112917,0.0
