L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
128,4.0,1.0,1.0,100.0,0.0,0.4052209389579384,0.9870857799878507,true,62,-0.8107824546300358,0.1,0.1,0.34361802,0.0
128,4.0,1.2,1.0,100.0,0.0,0.4052178643276151,0.986997987581506,true,62,-0.8107858687517357,0.1,0.1,0.512268925,0.0
128,4.0,1.4,1.0,100.0,0.0,0.4052141743651241,0.9868831456212313,true,62,-0.8107893688446791,0.1,0.1,1.104259899,0.0
128,4.0,1.6,1.0,100.0,0.0,0.40520970272936707,0.9867315816822764,true,62,-0.8107928865029359,0.1,0.1,0.421942889,0.0
128,4.0,1.8,1.0,100.0,0.0,0.4052042266549149,0.9865295878999092,true,62,-0.8107963077500163,0.1,0.1,0.358034065,0.0
128,4.0,2.0,1.0,100.0,0.0,0.40519744388465784,0.9862574696785087,true,62,-0.8107994471498849,0.1,0.1,0.342448778,0.0
128,4.0,2.2,1.0,100.0,0.0,0.40518893831948755,0.9858864888910857,true,62,-0.8108020066228688,0.1,0.1,0.285355255,0.0
128,4.0,2.4,1.0,100.0,0.0,0.40517812766244576,0.9853739475185197,true,62,-0.8108035089295659,0.1,0.1,0.286028898,0.0
128,4.0,2.6,1.0,100.0,0.0,0.40516418133689336,0.9846550222629702,true,62,-0.8108031880458311,0.1,0.1,0.28377201,0.0
128,4.0,2.8,1.0,100.0,0.0,0.4051458872876831,0.983628660222946,true,62,-0.8107998035705429,0.1,0.1,0.282037167,0.0
128,4.0,3.0,1.0,100.0,0.0,0.4051214265104277,0.9821320281431234,true,62,-0.81079131519379,0.1,0.1,0.283848509,0.0
128,4.0,3.2,1.0,100.0,0.0,0.4050879712324552,0.9798915112928519,true,62,-0.8107742847492007,0.1,0.1,0.282846637,0.0
128,4.0,3.4,1.0,100.0,0.0,0.40504092295296934,0.9764222226628094,true,62,-0.8107427111817416,0.1,0.1,0.283605775,0.0
128,4.0,3.6,1.0,100.0,0.0,0.4049723566258987,0.9708052860454286,true,62,-0.8106855874310009,0.1,0.1,0.721125088,0.0
128,4.0,3.8,1.0,100.0,0.0,0.4048675531095799,0.9611481156384105,true,62,-0.8105812970698837,0.1,0.1,0.89212342,0.0
128,4.0,4.0,1.0,100.0,0.0,0.4046964169377126,0.9431333567481159,true,62,-0.810383296668891,0.1,0.1,0.290754066,0.0
128,4.0,4.2,1.0,100.0,0.0,0.4043893094141855,0.9056145312417163,true,62,-0.8099783687402996,0.1,0.1,0.36494024,0.0
128,4.0,4.4,1.0,100.0,0.0,0.40375965148955306,0.9115204515609543,true,61,-0.8090478444285321,0.1,0.1,0.335807451,0.0
128,4.0,4.6,1.0,100.0,0.0,0.40221129494952884,0.9353552225829231,true,58,-0.8065215799916364,0.1,0.1,0.279735223,0.0
128,4.0,4.8,1.0,100.0,0.0,0.39790665840060063,0.9091413639221724,true,50,-0.7989232283455067,0.1,0.1,0.231205093,0.0
128,4.0,5.0,1.0,100.0,0.0,0.3887729894684866,0.6622885497208353,true,38,-0.7819808570161187,0.1,0.1,0.169945057,0.0
128,4.0,5.2,1.0,100.0,0.0,0.3768848706992922,0.6688576993760798,true,28,-0.7594025990712603,0.1,0.1,0.124775418,0.0
128,4.0,5.4,1.0,100.0,0.0,0.3638346121225942,0.7172261286223502,true,22,-0.7340651689384474,0.1,0.1,0.109453002,0.0
128,4.0,5.6,1.0,100.0,0.0,0.351673015599447,0.7959068512496392,true,29,-0.7104392883348841,0.1,0.1,0.136281542,0.0
128,4.0,5.8,1.0,100.0,0.0,NaN,70.76941321270435,false,100,NaN,0.1,0.1,0.48391621,0.0
128,4.0,6.0,1.0,100.0,0.0,NaN,129.0445649145705,false,100,NaN,0.1,0.1,0.529400839,0.0
128,4.0,0.0,1.0,1.0,0.2,0.2717636774829093,0.9408965023257609,true,57,-1.3374256781068812,0.1,0.1,15.375303382,1.431086019204489
128,4.0,0.2,1.0,1.0,0.2,0.2685922211986588,0.9646250173508397,true,56,-1.343605621202014,0.1,0.1,14.648539917,1.4069655992845507
128,4.0,0.4,1.0,1.0,0.2,0.2653551862826617,0.9855112774087571,true,55,-1.3495709229691113,0.1,0.1,16.488156908,1.3835991962727403
128,4.0,0.6,1.0,1.0,0.2,0.2620566588722378,0.8991573475578551,true,55,-1.3553063015371452,0.1,0.1,14.418820673,1.3609893724621343
128,4.0,0.8,1.0,1.0,0.2,0.2587064015421999,0.9110723484023753,true,54,-1.3607965190214881,0.1,0.1,17.034898325,1.3391704319006321
128,4.0,1.0,1.0,1.0,0.2,0.2553102181125282,0.9202849478997521,true,53,-1.3660297820065446,0.1,0.1,16.358937694,1.3181421567140754
128,4.0,1.2,1.0,1.0,0.2,0.25187550687870464,0.9269349117522196,true,52,-1.3709959424320393,0.1,0.1,14.856462035,1.2979092183380885
128,4.0,1.4,1.0,1.0,0.2,0.24840990852469647,0.9312237431609027,true,51,-1.3756870654897626,0.1,0.1,14.464683256,1.2784723853901616
128,4.0,1.6,1.0,1.0,0.2,0.24492119645277233,0.9334079677086327,true,50,-1.3800974944327575,0.1,0.1,13.899319292,1.2598285862439238
128,4.0,1.8,1.0,1.0,0.2,0.24141716676538255,0.9337909479882334,true,49,-1.3842238578636006,0.1,0.1,14.362965174,1.241971052557394
