L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
128,0,2.8,1,100,0.09,0.336019234623442,-0.000163791765839305,0.0019134961749335,0.322895807383763,-0.000258643988053656,0.00369055979199118,0.0832119162857422,0.972130050820837,0.00448433920019475,0.131298044453293,true,36,-1.55446048916759,0.5,0.5,21.515597247,0.397580510991225
128,0,2.9,1,100,0.09,0.332336178913967,-0.000198990134414281,0.00232350026732777,0.32705875422231,-0.000311764275810103,0.00433095751395385,0.0818102314170406,0.955254453669664,0.00481774604765839,0.127992217178301,true,41,-1.55451209403432,0.5,0.5,24.595109998,0.39868526059224
128,0,3,1,100,0.09,0.328646631822359,-0.000259557505980251,0.00303184121673645,0.330949430404795,-0.00040077796176493,0.00564812653092162,0.0837172451549676,0.977887445501877,0.00592794752796166,0.128995783619786,true,47,-1.55499681135129,0.5,0.5,28.271132634,0.399652660795117
128,0,3.1,1,100,0.09,0.324958080662024,-0.000337702647135715,0.00394958589535413,0.334585733410748,-0.000510605902668757,0.0070526217100797,0.0814962554079072,0.953158358245975,0.0069779241526069,0.122949417694221,true,56,-1.55595528935499,0.5,0.5,34.037620655,0.400575598788668
128,0,3.2,1,100,0.09,0.321267841133106,-0.000498130763148572,0.00583915280650927,0.337978467215455,-0.000736844296257658,0.0105435497788076,0.0827831134736568,0.970469492897575,0.00973270155368855,0.122146130645336,true,68,-1.55742183882863,0.5,0.5,41.413015528,0.401491212585031
128,0,3.3,1,100,0.09,0.317541297181134,-0.000877921100425921,0.0103262565988707,0.341114853689478,-0.00127497753833606,0.0191215389342414,0.0847712079710481,0.997347525779797,0.0164326497968936,0.122599862372496,true,85,-1.55949592126471,0.5,0.5,51.592149546,0.402363060468137
128,0,3.4,1,100,0.09,0.313355428196341,-0.00223345436202387,0.0264046564810169,0.343672678675338,-0.00319737629426616,0.048252930665571,0.0836563125570927,0.991370365286452,0.0396197254695085,0.120494752962249,true,96,-1.56353423788824,0.5,0.5,57.456588511,0.402872085844413
128,0,3.5,1,100,0.09,0.306705082481398,-0.00529813919252159,0.0632604575188745,0.344057840281105,-0.00746036762099746,0.113309681605833,0.081737291352392,0.987705174203102,0.0957151040099635,0.10769141250516,true,59,-1.57652427221182,0.5,0.5,35.292750252,0.401533606650086
128,0,3.6,1,100,0.09,0.299287995849993,-0.00749700335281163,0.090541672356855,0.343577520440872,-0.0101926144009012,0.154252412122746,0.0778274465756471,0.963759362245797,0.139802320001992,0.0940914967448338,true,39,-1.59400922553378,0.5,0.5,22.997548182,0.399843485428363
128,0,3.7,1,100,0.09,0.291947569936307,-0.00911259060782771,0.111378758798789,0.342856282639973,-0.0120423466796901,0.18933655841824,0.0782009358961874,0.995258604939903,0.186837613153634,0.095530071974919,true,26,-1.61355724983323,0.5,0.5,15.584363237,0.398702802686791
