L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
256,1.6,1.6,1.0,100.0,0.0,0.3843347845409415,-2.2017378523933595e-5,0.0002742661816619611,0.2569688317059855,-1.4110484669593859e-8,0.17320229493522632,0.06296812126130151,0.7877744138605597,0.9388203279491192,8.145131872489464e-5,true,41,-1.4066542687000665,0.2,0.2,2.245733229,0.0,1
256,1.6,2.0,1.0,100.0,0.0,0.3720391390928749,-4.592315655817247e-5,0.0005192487867258077,0.2900341656072024,-2.5718785504058594e-9,0.06965509041523266,0.08140858253287923,0.9209152986512283,0.21322085244346312,1.6349184466496788e-5,true,48,-1.3795736518338955,0.2,0.2,2.628405267,0.0,1
256,1.6,2.4,1.0,100.0,0.0,0.35848702529605314,-8.290505609721832e-5,0.0008930496459851524,0.3144882139755013,-6.135728730649603e-11,0.00428711045008523,0.08798854402607674,0.9478336084809613,0.016468032031924373,4.2156585671063167e-7,true,61,-1.3628900491827811,0.2,0.2,3.350810714,0.0,1
256,1.6,2.8,1.0,100.0,0.0,0.3442396683539444,-0.00015962338126189468,0.0016884525710374326,0.3329287479595676,-3.421568584016654e-14,0.0034587130325336446,0.09059414749204672,0.9583005483363161,0.0044607655425021875,2.5096778361280195e-10,true,86,-1.355530603252209,0.2,0.2,4.710432879,0.0,1
256,1.6,3.2,1.0,100.0,0.0,0.3297235087056065,-0.00044400194358923395,0.0047047351733240025,0.3470135091754831,6.938893903907228e-18,0.009297277824171779,0.09285045605405737,0.9839485252248602,0.008209270994541384,1.290116162293262e-14,true,151,-1.3564799920066688,0.2,0.2,8.277179412,0.0,1
256,1.6,3.6,1.0,100.0,0.0,0.30951430090269066,-0.0072375589380130195,0.07850108765403843,0.3534178267349803,1.3877787807814457e-17,0.14532518688870066,0.09032708066683721,0.9969709205670529,0.1212696973584837,6.550715916485151e-14,true,116,-1.387018733841564,0.2,0.2,6.367459572,0.0,1
256,1.6,4.0,1.0,100.0,0.0,0.2812716075879343,-0.012974339191258982,0.1469633284534732,0.35025783177537395,-1.1150876316062819e-7,0.3004014287286694,0.08152796870612711,0.9842224631587126,0.11811487115798158,0.0010445591006651555,true,42,-1.4714685114836004,0.2,0.2,2.303468176,0.0,1
256,2.0,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,0.0,-4.81482486096809e-35,-9.652556427176773e-19,0.9512835362746053,0.30948500982134647,0.3094850098213456,0.3094850098213456,2.60915294273464e-15,true,30,-1.6212674825229374,0.2,0.2,1.645648225,0.0,1
256,2.0,0.4,1.0,100.0,0.0,0.4049914554811255,-3.8712234420451574e-6,2.577240198842239e-5,0.05757618191342973,-6.564637722306088e-12,0.9612016196820505,0.01618271824688484,0.5332497614198518,0.8764911036639178,2.007281270392309e-8,true,30,-1.5557526066674734,0.2,0.2,1.647651561,0.0,1
256,2.0,0.8,1.0,100.0,0.0,0.4017472496048784,-4.296601779779641e-7,9.248289647513118e-6,0.14728614947188962,-4.24240503837936e-12,0.019867830976960654,0.003548260545102164,0.08003718156804707,0.9049502245884744,1.6339248562821363e-8,true,44,-1.4952322382824428,0.2,0.2,2.41437772,0.0,1
256,2.0,1.2,1.0,100.0,0.0,0.3945423041703725,-3.3909048680752507e-6,5.079809115609516e-5,0.21153648543576992,-2.432448964473366e-10,0.09609053682846369,0.015981088006265628,0.24180096969956985,0.9370428270929487,1.0904261800382131e-6,true,43,-1.445074793598766,0.2,0.2,2.361660113,0.0,1
256,2.0,1.6,1.0,100.0,0.0,0.3843357495196609,-2.1987615875379563e-5,0.00027389183527473833,0.25696557602067444,-3.0955704943824713e-9,0.1774729343037018,0.06287787343771489,0.7866870559464669,0.9558019390093486,1.5533076095966817e-5,true,41,-1.4066542672857167,0.2,0.2,2.250053307,0.0,1
256,2.0,2.0,1.0,100.0,0.0,0.37203927176527396,-4.587613152222392e-5,0.0005187167634713701,0.29003388003546504,-5.84914124079905e-10,0.07056194732324439,0.0813245489871825,0.9199685105932836,0.21551518323958962,3.208553370140155e-6,true,48,-1.379573651224212,0.2,0.2,2.640305751,0.0,1
256,2.0,2.4,1.0,100.0,0.0,0.35848703004035265,-8.284063373192874e-5,0.0008923556855210558,0.31448820980098535,-1.1748595152294428e-11,0.0043388792048126845,0.08792014497221452,0.9470968442422119,0.016547748179607247,6.92760719986993e-8,true,61,-1.36289004723121,0.2,0.2,3.350192547,0.0,1
