L,U,V,t,β,δ,m,uS,vS,vd,Qm,QuS,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,15.0,2.5,1.0,100.0,0.0,0.48726906093567185,0.11122558890368148,-3.7533778408717176e-6,-3.3712838321473194e-6,0.9797382969586321,0.8374790420843381,0.05396475064179803,0.04639286248050911,true,137,-3.975441620232484,0.05,0.05,1.922450019,0.0
128,15.0,2.6,1.0,100.0,0.0,0.48740632924613136,0.11064144608845758,-3.6880115031610388e-6,-3.295811259933996e-6,0.9732150342454116,0.8172542609446443,0.05125429943694107,0.04387133435145426,true,137,-3.9742117789224194,0.05,0.05,2.394199646,0.0
128,15.0,2.7,1.0,100.0,0.0,0.48754146902834805,0.11006297123753087,-3.618039505194235e-6,-3.217351119315825e-6,0.9669155416586195,0.79759720305006,0.048673706768366166,0.04148641278071779,true,137,-3.972994751782153,0.05,0.05,1.912956354,0.0
128,15.0,2.8,1.0,100.0,0.0,0.487674522213293,0.10949009000441415,-3.5441552453719665e-6,-3.136536021732699e-6,0.960832337813855,0.7784930210969487,0.04621714916549614,0.03923072456540451,true,137,-3.971790350614518,0.05,0.05,2.43926595,0.0
128,15.0,2.9,1.0,100.0,0.0,0.4878055297587913,0.10892272914416229,-3.4669930473458146e-6,-3.053932607637526e-6,0.9549581720292855,0.7599271103894967,0.0438790393082491,0.03709729217090691,true,137,-3.9705983906044424,0.05,0.05,1.87763526,0.0
128,15.0,3.0,1.0,100.0,0.0,0.48793416704037373,0.10836240935320908,-3.602404497092714e-6,-3.1604350488008963e-6,0.9984807913601124,0.7775783282620574,0.04429953960187365,0.03732661919561556,true,136,-3.9694186904799826,0.05,0.05,2.43773775,0.0
128,15.0,3.1,1.0,100.0,0.0,0.4880612239273091,0.1078057884695588,-3.516381135245043e-6,-3.071391488888379e-6,0.9927608860019754,0.7593031500697511,0.042062639178269495,0.035308692603591624,true,136,-3.96825107152256,0.05,0.05,1.856613546,0.0
128,15.0,3.2,1.0,100.0,0.0,0.48818635124243215,0.10725447897931897,-3.428499698894559e-6,-2.9818267094317604e-6,0.9872369801112724,0.7415410653533461,0.03993383111912861,0.03339951149131544,true,136,-3.9670953589092735,0.05,0.05,2.459789961,0.0
128,15.0,3.3,1.0,100.0,0.0,0.48830958635535615,0.10670841172620314,-3.3392225277114897e-6,-2.892119092058042e-6,0.9819024943334975,0.7242781908613771,0.037908201109652866,0.03159323476942598,true,136,-3.9659513806986513,0.05,0.05,1.845053675,0.0
128,15.0,3.4,1.0,100.0,0.0,0.48843096577688183,0.10616751859885507,-3.2489688204432986e-6,-2.8026032880573697e-6,0.976751059091896,0.7075009100286633,0.035981038846786835,0.029884333582126724,true,136,-3.9648189680099652,0.05,0.05,2.477820201,0.0
128,15.0,3.5,1.0,100.0,0.0,0.48855052518090547,0.10563173251709754,-3.1581177302557947e-6,-2.7135741519610344e-6,0.9717765094555686,0.691195876119044,0.03414783079026787,0.028267574756505404,true,136,-3.9636979549625813,0.05,0.05,1.814561398,0.0
128,15.0,3.6,1.0,100.0,0.0,0.4886682994257783,0.10510098741801818,-3.067011272374813e-6,-2.625290355165954e-6,0.9669728800210109,0.6753500146371438,0.03240425309235521,0.026738005116570145,true,136,-3.962588178616493,0.05,0.05,2.484138664,0.0
128,15.0,3.7,1.0,100.0,0.0,0.48878432257512194,0.10457521824192736,-2.975957053627043e-6,-2.5379777043273864e-6,0.9623343997922085,0.6599505250579063,0.0307461647074373,0.025290936617861838,true,136,-3.9614894789140083,0.05,0.05,2.527177774,0.0
128,15.0,3.8,1.0,100.0,0.0,0.4888986279181122,0.10405436091822337,-2.885230833103682e-6,-2.451832187384765e-6,0.9578554870954825,0.6449848819203019,0.02916960068217897,0.023921932260675204,true,136,-3.960401698622572,0.05,0.05,5.530388759,0.0
128,15.0,3.9,1.0,100.0,0.0,0.4890112479892388,0.10353835235119455,-2.7950789228006703e-6,-2.367022768366662e-6,0.9535307445167618,0.630440835328927,0.02767076562637294,0.022626792741998566,true,136,-3.9593246832787363,0.05,0.05,2.077042083,0.0
128,15.0,4.0,1.0,100.0,0.0,0.4891220051776678,0.10302809778019034,-2.8877476385480614e-6,-2.4388389244336965e-6,0.9988801411791037,0.6467070127396113,0.028010612387212443,0.022854561848490884,true,135,-3.9582582812616924,0.05,0.05,2.589548225,0.0
128,15.5,0.0,1.0,100.0,0.0,0.48404934096541863,0.12404740176916335,0.0,0.0,0.712877784399879,0.9590308273017545,0.10626737996411305,0.10626737996411305,true,148,-4.127898073513031,0.05,0.05,2.434380704,0.0
128,15.5,0.1,1.0,100.0,0.0,0.48423710627242167,0.12334122699668225,-3.281945657245975e-7,-3.4693892127431126e-7,0.7384071170378759,0.9740451880144441,0.10643207686754319,0.10565178057060567,true,147,-4.126370132239431,0.05,0.05,2.307893647,0.0
128,15.5,0.2,1.0,100.0,0.0,0.4844217845950959,0.1226420958420352,-6.540185644346651e-7,-6.856535358358984e-7,0.7652667056241569,0.9896458193468516,0.10664954763010678,0.10511106232823529,true,146,-4.124859495761134,0.05,0.05,2.482889712,0.0
128,15.5,0.3,1.0,100.0,0.0,0.48460446976257743,0.1219459775255466,-9.281497211652488e-7,-9.65134137252193e-7,0.755912255536284,0.9634572120019447,0.10147473196000138,0.09930813161901303,true,146,-4.1233658957428485,0.05,0.05,1.868038874,0.0
128,15.5,0.4,1.0,100.0,0.0,0.48478314809275413,0.12126069125905979,-1.2339463014449376e-6,-1.2730068033410156e-6,0.7841327796976882,0.9794420783353075,0.10174982764348083,0.09889971796044568,true,145,-4.121889067275344,0.05,0.05,2.56094165,0.0
128,15.5,0.5,1.0,100.0,0.0,0.4849589188034656,0.12058220292370023,-1.5387725319349837e-6,-1.5752950210320575e-6,0.8138160834025854,0.9960449219608147,0.10207681789269678,0.09855993185235873,true,144,-4.1204287517719145,0.05,0.05,1.743796496,0.0
128,15.5,0.6,1.0,100.0,0.0,0.48513280140136505,0.11990668164183435,-1.7474567413090636e-6,-1.7753311891890172e-6,0.8047082358553226,0.9701238339795693,0.09714234602973706,0.09317884973276716,true,144,-4.118984695050461,0.05,0.05,2.595690924,0.0
128,15.5,0.7,1.0,100.0,0.0,0.485302920936204,0.11924154949712173,-2.03534854965576e-6,-2.0527152789417782e-6,0.8358863390623972,0.9871310488099583,0.0975209902439988,0.09295271017883842,true,143,-4.1175566467980245,0.05,0.05,1.855200251,0.0
128,15.5,0.8,1.0,100.0,0.0,0.48547120456871284,0.11857940921492324,-2.2014788966354413e-6,-2.2041206793631433e-6,0.8270476351005529,0.9616833464639318,0.09280934548837516,0.08790556365514704,true,143,-4.116144362148017,0.05,0.05,2.624548114,0.0
128,15.5,0.9,1.0,100.0,0.0,0.4856358935173547,0.1179273139123897,-2.4744241427515225e-6,-2.4602036902667436e-6,0.8597918573053365,0.9791031081635149,0.09323554953785369,0.08778108330575206,true,142,-4.114747600050768,0.05,0.05,1.744824844,0.0
128,15.5,1.0,1.0,100.0,0.0,0.48579794936954346,0.11728162017225235,-2.7483567612260222e-6,-2.714111396907817e-6,0.894223937836891,0.9971880703001645,0.09371192519563057,0.08771648119969148,true,141,-4.113366124224474,0.05,0.05,2.4828735,0.0
128,15.5,1.1,1.0,100.0,0.0,0.4859582675733177,0.11663885638288563,-2.8620490895284304e-6,-2.807222393367338e-6,0.8855958813031028,0.9719532215930471,0.08920414499553267,0.0830076367083062,true,141,-4.111999702457002,0.05,0.05,2.341548283,0.0
128,15.5,1.2,1.0,100.0,0.0,0.4861152058659619,0.11600573242574644,-3.123451268777187e-6,-3.0439961903747476e-6,0.9217518994680818,0.9904729141855528,0.08972324313480015,0.08303073706304046,true,140,-4.110648106889677,0.05,0.05,1.85883905,0.0
128,15.5,1.3,1.0,100.0,0.0,0.4862704556484818,0.11537554982945897,-3.2036824685828517e-6,-3.101983098004836e-6,0.9133665712470762,0.9656734308128023,0.08541143095160962,0.07859852072586875,true,140,-4.109311113543043,0.05,0.05,2.344583796,0.0
128,15.5,1.4,1.0,100.0,0.0,0.48642247422586704,0.11475469152212422,-3.454097985584722e-6,-3.324159180122597e-6,0.9513309453452745,0.9846369667891597,0.08596990871627133,0.0787002768828393,true,139,-4.107988502910456,0.05,0.05,1.833916839,0.0
128,15.5,1.5,1.0,100.0,0.0,0.48657285255881033,0.1141367802037832,-3.504248628953157e-6,-3.3516168241537147e-6,0.9431772329349108,0.9602558563372998,0.08184301343257393,0.07452308713086819,true,139,-4.106680058873144,0.05,0.05,2.374341793,0.0
128,15.5,1.6,1.0,100.0,0.0,0.48672014079451265,0.11352788979601021,-3.745063833720783e-6,-3.5613869704508344e-6,0.983039257257845,0.979672710418239,0.08243781034236504,0.07469546222199089,true,138,-4.105385569934441,0.05,0.05,1.784964988,0.0
128,15.5,1.7,1.0,100.0,0.0,0.4868658361282218,0.11292194672497488,-3.7681882131179884e-6,-3.562319894170093e-6,0.975106554378713,0.9556928403023357,0.0784853984011331,0.07075356518504984,true,138,-4.104104827563743,0.05,0.05,2.387032621,0.0
128,15.5,1.8,1.0,100.0,0.0,0.4870092387665388,0.1123219486319139,-3.7779233606557897e-6,-3.5510229373728987e-6,0.9674395915423295,0.9323628894626068,0.07471258247091259,0.06701883467644186,true,138,-4.102837627663075,0.05,0.05,1.756864165,0.0
128,15.5,1.9,1.0,100.0,0.0,0.4871503943703288,0.11172781740215168,-3.7755857157314806e-6,-3.5289342267566626e-6,0.9600298381742256,0.9096674957718431,0.0711118069253075,0.06348044325459018,true,138,-4.101583769587307,0.05,0.05,2.470175674,0.0
128,15.5,2.0,1.0,100.0,0.0,0.48728934753988806,0.1111394760350379,-3.7623960570325262e-6,-3.4973637834323766e-6,0.952869003171819,0.8875914522211981,0.06767579722253625,0.06012812448580937,true,138,-4.100343056294543,0.05,0.05,1.677127339,0.0
128,15.5,2.1,1.0,100.0,0.0,0.48742558366252475,0.11055923296931697,-3.963905687174072e-6,-3.666330976124944e-6,0.9945607096951692,0.9066853196755542,0.06825936042887103,0.06038926178678634,true,137,-4.099115294560637,0.05,0.05,2.455944492,0.0
128,15.5,2.2,1.0,100.0,0.0,0.4875602931009717,0.10998212360195903,-3.931737561841268e-6,-3.617677615826223e-6,0.9875880417019589,0.8849590042692701,0.06496632442000679,0.05721868736754984,true,137,-4.0979002937685465,0.05,0.05,1.672799131,0.0
128,15.5,2.3,1.0,100.0,0.0,0.4876929261218674,0.10941058537689882,-3.89137394067846e-6,-3.5623880324137516e-6,0.9808491487492965,0.8638257693918128,0.06182441453026253,0.054213934810474644,true,137,-4.096697867560316,0.05,0.05,3.000954993,0.0
128,15.5,2.4,1.0,100.0,0.0,0.4878235234216636,0.10884454542655467,-3.8437546867854635e-6,-3.501402785411154e-6,0.9743364458472126,0.8432708868220673,0.0588271691508328,0.05136637351896676,true,137,-4.095507832622305,0.05,0.05,4.08415037,0.0
128,15.5,2.5,1.0,100.0,0.0,0.48795212475750716,0.10828393195825188,-3.789747276278707e-6,-3.43557444135678e-6,0.9680425711671159,0.8232798340922776,0.055968374162244795,0.0486678187289194,true,137,-4.094330008907448,0.05,0.05,4.356038071,0.0
128,15.5,2.6,1.0,100.0,0.0,0.48807876897074726,0.10772867424299162,-3.7301513997438413e-6,-3.3656747437778013e-6,0.9619603817171418,0.8038383031394591,0.05324205521819451,0.04611050876022404,true,137,-4.093164219571507,0.05,0.05,2.510841205,0.0
128,15.5,2.7,1.0,100.0,0.0,0.4882034940099045,0.10717870260378373,-3.6657033142203203e-6,-3.2924012362090798e-6,0.9560829489377864,0.7849322079757637,0.05064247015698486,0.04368708340655166,true,137,-4.092010290910446,0.05,0.05,2.89337877,0.0
128,15.5,2.8,1.0,100.0,0.0,0.4883259445511562,0.10663569343807222,-3.82191057978663e-6,-3.4189537206311366e-6,0.9995986845493521,0.8032185499815547,0.05117238188718574,0.043995477991933776,true,136,-4.0908680525474885,0.05,0.05,3.310812616,0.0
128,15.5,2.9,1.0,100.0,0.0,0.4884469640852419,0.10609599848175022,-3.7464803819418315e-6,-3.33699201034027e-6,0.9938692577671215,0.7845918247214867,0.04867874155087524,0.04169677746058902,true,136,-4.089737336366273,0.05,0.05,1.702326732,0.0
128,15.5,3.0,1.0,100.0,0.0,0.48856617193126906,0.10556139114073296,-3.6678273992452226e-6,-3.2531992869245214e-6,0.9883322141104323,0.7664764813907765,0.046301258216792415,0.039517746084302856,true,136,-4.088617977980295,0.05,0.05,4.016484214,0.0
128,15.5,3.1,1.0,100.0,0.0,0.4886836027480839,0.10503180563164055,-3.586502913185716e-6,-3.1680603692392698e-6,0.9829812472561539,0.7488590915009086,0.044034850980085194,0.037452178957014554,true,136,-4.087509815643377,0.05,0.05,2.794854036,0.0
128,15.5,3.2,1.0,100.0,0.0,0.4887992904057574,0.10450717716696506,-3.50301102690115e-6,-3.0820096798010233e-6,0.9778102464981231,0.7317264724452099,0.041874641114529244,0.03549419097426236,true,136,-4.086412690453596,0.05,0.05,3.476054887,0.0
128,15.5,3.3,1.0,100.0,0.0,0.48891326800555224,0.10398744194165092,-3.417811860477208e-6,-2.995435514185608e-6,0.9728132921260624,0.7150656908171682,0.03981594525114487,0.03363820051648421,true,136,-4.085326446297426,0.05,0.05,2.326143713,0.0
128,15.5,3.4,1.0,100.0,0.0,0.48902556789939133,0.10347253711954693,-3.331324562134213e-6,-2.908683979197043e-6,0.9679846507981704,0.6988640650541778,0.037854268709899254,0.031878913950995305,true,136,-4.084250929794981,0.05,0.05,1.743552805,0.0
128,15.5,3.5,1.0,100.0,0.0,0.48913622170883475,0.10296240081976313,-3.243930144225639e-6,-2.8220626243446175e-6,0.9633187709253699,0.6831091674470713,0.03598529898644959,0.030211310912623846,true,136,-4.083185990246292,0.05,0.05,2.331028732,0.0
128,15.5,3.6,1.0,100.0,0.0,0.4892452603435747,0.1024569721029612,-3.1559741526486673e-6,-2.735843789393603e-6,0.9588102780709873,0.6677888255602338,0.03420489939536764,0.028630630324866044,true,136,-4.082131479578672,0.05,0.05,1.736254617,0.0
128,15.5,3.7,1.0,100.0,0.0,0.4893527140194549,0.10195619095760652,-3.067769177946226e-6,-2.650267689109693e-6,0.9544539703730814,0.6528911230994916,0.03250910287080338,0.02713235712522255,true,136,-4.081087252295081,0.05,0.05,2.338771475,0.0
128,15.5,3.8,1.0,100.0,0.0,0.48945838273887077,0.10146107667036577,-3.176532930761878e-6,-2.736622382004292e-6,0.9997744628351679,0.6697343494196373,0.032934713004740566,0.027425646225816024,true,135,-4.080053165573286,0.05,0.05,1.728104872,0.0
128,15.5,3.9,1.0,100.0,0.0,0.4895627678825648,0.10096935662934707,-3.0838826121183486e-6,-2.6482778440468835e-6,0.9955218068491423,0.6550271348017278,0.031305899175721505,0.025998907266169786,true,135,-4.07902907860684,0.05,0.05,2.321988556,0.0
128,15.5,4.0,1.0,100.0,0.0,0.4896656539721944,0.10048211245544163,-2.9917182210708776e-6,-2.5611503875988615e-6,0.9914123760765836,0.640722685020717,0.029754563138596854,0.024646119544719507,true,135,-4.078014853486876,0.05,0.05,1.734928551,0.0
128,16.0,0.0,1.0,100.0,0.0,0.4849905942269872,0.12045946851700823,0.0,0.0,0.7290766754466382,0.9703647131173998,0.11186039996222427,0.11186039996222427,true,147,-4.245292017100292,0.05,0.05,2.466116199,0.0
128,16.0,0.1,1.0,100.0,0.0,0.4851626135191953,0.11979042682238308,-3.360809258707299e-7,-3.541702400671774e-7,0.7559721956602594,0.9863639843574468,0.11222019900339746,0.11146200467641486,true,146,-4.243851036423797,0.05,0.05,1.743540086,0.0
128,16.0,0.2,1.0,100.0,0.0,0.48533287590212815,0.11912399327939299,-6.36963614057796e-7,-6.661062717470111e-7,0.7470638909479188,0.9607509158391925,0.10693614247726471,0.1055098682926144,true,146,-4.242425982400297,0.05,0.05,2.526299136,0.0
128,16.0,0.3,1.0,100.0,0.0,0.48549941087036447,0.11846801442932357,-9.538905383595645e-7,-9.90105112177049e-7,0.7753112257845585,0.9771347646185258,0.10735056625308333,0.10523662763398557,true,145,-4.241016611197566,0.05,0.05,1.720470689,0.0
128,16.0,0.4,1.0,100.0,0.0,0.4856632865947129,0.11781845142157557,-1.2704393851683425e-6,-1.309097995790277e-6,0.8050161216277552,0.9941431079098784,0.10781953675228376,0.10503300140332818,true,144,-4.239622685029451,0.05,0.05,2.577404161,0.0
128,16.0,0.5,1.0,100.0,0.0,0.48582549824929305,0.11717145295282907,-1.5052968562197045e-6,-1.5399760368451034e-6,0.7963263868379089,0.9687589326518309,0.10276322667823205,0.09948598409420141,true,144,-4.2382439700932135,0.05,0.05,1.628183663,0.0
128,16.0,0.6,1.0,100.0,0.0,0.4859842039478566,0.11653449195473775,-1.8056444542590746e-6,-1.834472378819572e-6,0.8275172990488411,0.9861724661957838,0.10328143038482973,0.09939049530927935,true,143,-4.236880235901786,0.05,0.05,3.745625737,0.0
128,16.0,0.7,1.0,100.0,0.0,0.48614129027619335,0.11590012264713798,-1.996979195416002e-6,-2.0149325269940326e-6,0.8190737317832486,0.9612294719746894,0.09844157083089786,0.09417005862361535,true,143,-4.235531257193863,0.05,0.05,4.335052473,0.0
128,16.0,0.8,1.0,100.0,0.0,0.4862950247746809,0.11527546302765582,-2.2830227958260915e-6,-2.288398383991161e-6,0.8518222578375312,0.979056658323818,0.09900527372229768,0.09417169628846629,true,142,-4.234196811952682,0.05,0.05,1.751064908,0.0
128,16.0,0.9,1.0,100.0,0.0,0.48644634747380644,0.11465684606830093,-2.570613443446218e-6,-2.560166203539145e-6,0.8862533574359732,0.9975565551785526,0.09962234874761489,0.09423528878189454,true,141,-4.232876682667321,0.05,0.05,2.516386161,0.0
128,16.0,1.0,1.0,100.0,0.0,0.48659613772362054,0.11404076289011776,-2.7084353137240767e-6,-2.680131591730572e-6,0.877995651858865,0.9727887683888825,0.09497574590896214,0.08934153554012035,true,141,-4.231570655507133,0.05,0.05,1.723199937,0.0
128,16.0,1.1,1.0,100.0,0.0,0.48674277148877243,0.11343400819302255,-2.9840538868130794e-6,-2.9349124872110422e-6,0.9141424295887601,0.9917252340559124,0.09563398009391297,0.08948946587698338,true,140,-4.230278520508429,0.05,0.05,2.506771782,0.0
128,16.0,1.2,1.0,100.0,0.0,0.4868879149150357,0.11282980231520534,-3.0871898129733613e-6,-3.0177513409950988e-6,0.9061069863777194,0.9673619382198073,0.09117844814915875,0.08486818223603516,true,140,-4.229000071359866,0.05,0.05,1.626565661,0.0
128,16.0,1.3,1.0,100.0,0.0,0.4870300382305275,0.11223462428998955,-3.352323498005086e-6,-3.2580198407554216e-6,0.9440540731178171,0.9867445153912691,0.0918747998741981,0.08509209423247506,true,139,-4.22773510573001,0.05,0.05,2.507819889,0.0
128,16.0,1.4,1.0,100.0,0.0,0.48717071262168876,0.11164200480436112,-3.424092044533902e-6,-3.3083150608684258e-6,0.9362308425030497,0.962769501194477,0.08759985574502954,0.0807227236824845,true,139,-4.226483424440042,0.05,0.05,1.601359373,0.0
128,16.0,1.5,1.0,100.0,0.0,0.48730849640193263,0.11105812407151396,-3.6800818485125565e-6,-3.5362223558482425e-6,0.9760677162555798,0.9826081374835482,0.0883315435029071,0.08101517844799672,true,138,-4.225244832476655,0.05,0.05,2.513936252,0.0
128,16.0,1.6,1.0,100.0,0.0,0.48744487193150277,0.11047680672292615,-3.72349234385197e-6,-3.557991694005704e-6,0.9684471106582437,0.9590051029160496,0.08422727165635148,0.07687887923048659,true,138,-4.22401913754852,0.05,0.05,2.039542879,0.0
128,16.0,1.7,1.0,100.0,0.0,0.4875791408388058,0.10990110778423645,-3.7523158697340882e-6,-3.5660011824989842e-6,0.9610769273117326,0.936029453295878,0.08030370591238166,0.07295277597503816,true,138,-4.222806151391842,0.05,0.05,3.858559578,0.0
128,16.0,1.8,1.0,100.0,0.0,0.48771134444385333,0.10933095391875788,-3.767898585489633e-6,-3.5617507416721574e-6,0.9539492776456937,0.9136665806572242,0.07655348339000421,0.06922625416217384,true,138,-4.221605688892772,0.05,0.05,3.429737884,0.0
128,16.0,1.9,1.0,100.0,0.0,0.4878409321639069,0.10876884362048153,-3.994423339377423e-6,-3.7574066405641614e-6,0.9956574589389255,0.9334320929439421,0.07727933377615925,0.06959033435030228,true,137,-4.220417568497517,0.05,0.05,2.742250975,0.0
128,16.0,2.0,1.0,100.0,0.0,0.4879691576884797,0.10820943743111788,-3.988054700540087e-6,-3.7324173368430403e-6,0.9887093573217598,0.9114035263677323,0.07367633418421676,0.06605607847816698,true,137,-4.219241611036258,0.05,0.05,2.788917622,0.0
128,16.0,2.1,1.0,100.0,0.0,0.48809543458940907,0.10765536838277995,-3.971356924900258e-6,-3.6984142365453423e-6,0.9819894829320441,0.8899627537368449,0.07023295851094759,0.06270052201203953,true,137,-4.218077641328167,0.05,0.05,1.684439284,0.0
128,16.0,2.2,1.0,100.0,0.0,0.4882198006061991,0.10710656709004926,-3.945383384585316e-6,-3.656497745958528e-6,0.975490600694795,0.8690955975510506,0.06694263120519352,0.05951468116582358,true,137,-4.216925487012656,0.05,0.05,2.434169103,0.0
128,16.0,2.3,1.0,100.0,0.0,0.4883422926154102,0.10656296519489575,-3.911111058771032e-6,-3.6076717748930384e-6,0.9692056831146489,0.8487880682892801,0.06379901834906786,0.05649001983515958,true,137,-4.2157849787647805,0.05,0.05,1.632739351,0.0
128,16.0,2.4,1.0,100.0,0.0,0.4884629466521043,0.10602449535546099,-3.869445160336417e-6,-3.5528512342209285e-6,0.9631279063558873,0.8290263727024905,0.060796020519613504,0.053618427600047404,true,137,-4.214655950236415,0.05,0.05,2.409506673,0.0
128,16.0,2.5,1.0,100.0,0.0,0.48858179793080153,0.10549109123447162,-3.821223523107412e-6,-3.4928689846426017e-6,0.9572506462560693,0.8097969212152445,0.05792776575236543,0.05089219878500279,true,137,-4.2135382379985415,0.05,0.05,1.640170124,0.0
128,16.0,2.6,1.0,100.0,0.0,0.48869888086595237,0.10496268748732976,-3.767220759750448e-6,-3.42848227556741e-6,0.9515674742713864,0.7910863344836316,0.05518860261333895,0.04830401252756496,true,137,-4.21243168148457,0.05,0.05,2.426246765,0.0
128,16.0,2.7,1.0,100.0,0.0,0.4888138322157459,0.10444102579143086,-3.937547399089898e-6,-3.5696940008603434e-6,0.9950298958034676,0.8097572275216625,0.05582303556122204,0.048700573041362515,true,136,-4.211336123189133,0.05,0.05,1.613611904,0.0
128,16.0,2.8,1.0,100.0,0.0,0.4889275007209063,0.10392233943323981,-3.871405488607427e-6,-3.495236509193525e-6,0.9894832743937432,0.7913049566576347,0.053188908537755396,0.046238320918421706,true,136,-4.210251407584321,0.05,0.05,2.412175295,0.0
128,16.0,2.9,1.0,100.0,0.0,0.4890394983490688,0.10340846754085506,-3.8011852152765067e-6,-3.418040444611578e-6,0.9841193763407974,0.7733489558452711,0.05067355287322872,0.04390005230355395,true,136,-4.209177382627175,0.05,0.05,1.624097986,0.0
128,16.0,3.0,1.0,100.0,0.0,0.48914985656798715,0.10289934843433352,-3.727476772059795e-6,-3.3386456075079416e-6,0.9789323378779358,0.7558764628161074,0.048271943341524196,0.04167955332386935,true,136,-4.208113898655306,0.05,0.05,2.442414489,0.0
128,16.0,3.1,1.0,100.0,0.0,0.48925860613795924,0.10239492136996894,-3.650822700888156e-6,-3.257539462401574e-6,0.973916473731351,0.7388749457465371,0.045979247842710666,0.039570919371971394,true,136,-4.207060808601029,0.05,0.05,1.938630796,0.0
128,16.0,3.2,1.0,100.0,0.0,0.48936577712960316,0.10189512652714845,-3.571720983203651e-6,-3.1751613662620232e-6,0.969066272933139,0.7223321060615129,0.04379082113522943,0.03756853988946099,true,136,-4.206017967940865,0.05,0.05,3.303088227,0.0
128,16.0,3.3,1.0,100.0,0.0,0.48947139894118696,0.1013999049951385,-3.4906279592404934e-6,-3.0919064819355632e-6,0.9643763946346473,0.7062358806554925,0.04170219870072012,0.03566708388538168,true,136,-4.204985234646008,0.05,0.05,2.967726988,0.0
128,16.0,3.4,1.0,100.0,0.0,0.4895755003155207,0.10090919875982807,-3.4079610840286484e-6,-3.008129399125612e-6,0.9598416639367002,0.6905744435616867,0.0397090907435284,0.0338614861550966,true,136,-4.203962469133776,0.05,0.05,2.820500567,0.0
128,16.0,3.5,1.0,100.0,0.0,0.48967810935641853,0.10042295069045246,-3.324101527828335e-6,-2.924147483817856e-6,0.9554570677392515,0.6753362071094116,0.03780737632648227,0.03214693416664543,true,136,-4.202949534220019,0.05,0.05,2.25752051,0.0
128,16.0,3.6,1.0,100.0,0.0,0.48977925354473906,0.09994110452632002,-3.2393966284290716e-6,-2.8402439755849134e-6,0.9512177506151298,0.6605098226003803,0.03599309764409658,0.030518855583116195,true,136,-4.201946295072448,0.05,0.05,1.773885649,0.0
128,16.0,3.7,1.0,100.0,0.0,0.48987872388178366,0.09946473742157894,-3.3602485454740096e-6,-2.9382517812287952e-6,0.9964708065951511,0.677704278426644,0.03649960749470733,0.030880071843945745,true,135,-4.200952619325297,0.05,0.05,2.238142461,0.0
128,16.0,3.8,1.0,100.0,0.0,0.48997703181700125,0.09899147083312151,-3.270257890110255e-6,-2.8507227497897095e-6,0.992327787825209,0.6630537137386483,0.03475257353853198,0.029325370702648422,true,135,-4.199968376382314,0.05,0.05,1.777831372,0.0
128,16.0,3.9,1.0,100.0,0.0,0.49007395302648327,0.09852244533490437,-3.1802257837915757e-6,-2.7639355485873467e-6,0.9883217728819949,0.648796288116843,0.033085929860079216,0.02784863114933092,true,135,-4.198993438367486,0.05,0.05,2.234517086,0.0
128,16.0,4.0,1.0,100.0,0.0,0.49016951268933023,0.09805760788519452,-3.090401480720535e-6,-2.6780758192371907e-6,0.9844483516507907,0.6349213322346114,0.03149617235746662,0.026445958557129084,true,135,-4.19802767940764,0.05,0.05,1.77202508,0.0
128,16.5,0.0,1.0,100.0,0.0,0.4858518414725499,0.11706599709039087,0.0,0.0,0.7472368569493293,0.9831708291767605,0.11774778943392028,0.11774778943392028,true,146,-4.363122306280175,0.05,0.05,2.36988851,0.0
128,16.5,0.1,1.0,100.0,0.0,0.48601077946093596,0.11642744577355327,-3.270602687329807e-7,-3.436713856469981e-7,0.738741910886298,0.9581082597208135,0.11236265902131021,0.11165953401657386,true,146,-4.36176124179795,0.05,0.05,1.86971086,0.0
128,16.5,0.2,1.0,100.0,0.0,0.4861662416912319,0.11579899812201219,-6.538401340405404e-7,-6.822058794522047e-7,0.7670089886971931,0.9748704995961588,0.11292122974657239,0.11152975412678337,true,145,-4.36041486195152,0.05,0.05,2.408504732,0.0
128,16.5,0.3,1.0,100.0,0.0,0.48631926728879726,0.11517661042425259,-9.808353600182258e-7,-1.01635148393877e-6,0.7967288600826405,0.9922636183535283,0.11353721475952784,0.11147084343557291,true,144,-4.359082947783794,0.05,0.05,1.79267343,0.0
128,16.5,0.4,1.0,100.0,0.0,0.48647082853932677,0.11455641152488344,-1.2415358274627518e-6,-1.2777734408843571e-6,0.7884273502476447,0.9673938457545328,0.10836719704537752,0.10577045886816722,true,144,-4.357765283941194,0.05,0.05,2.594072934,0.0
128,16.5,0.5,1.0,100.0,0.0,0.48661911554155035,0.11394592356534639,-1.5531360365594753e-6,-1.5879931871861967e-6,0.8196254385504087,0.9851934177556865,0.10903029932423318,0.10581441164359225,true,143,-4.356461657868358,0.05,0.05,3.591222231,0.0
128,16.5,0.6,1.0,100.0,0.0,0.4867659763807449,0.11333765371368339,-1.7695151774131942e-6,-1.7974827238399986e-6,0.8115493176630295,0.9607346220326107,0.10407016052017187,0.10043260753243126,true,143,-4.355171862060896,0.05,0.05,2.527212815,0.0
128,16.5,0.7,1.0,100.0,0.0,0.4869097043291738,0.11273878260577247,-2.0675294173922673e-6,-2.0871001452158213e-6,0.8442974577493878,0.9789494185834802,0.10477698564746858,0.10056933060518984,true,142,-4.353895691719532,0.05,0.05,1.622761594,0.0
