L,U,V,t,β,δ,uS,ud,QuS,Qud,Converged,I,f,g,g0,ΔT,μ
128,0.0,6.7,1.0,100.0,0.27,0.2922217170289777,1.594557819117881e-13,0.8060250370627298,3.2849072299503356e-10,true,57,-0.588192288632187,0.05,0.05,13.871238737,0.03796597361221209
128,0.0,6.8,1.0,100.0,0.27,0.28847723484115084,-1.0477979595080456e-11,0.8185702519103444,2.1513593168257602e-8,true,52,-0.5810387632993065,0.05,0.05,12.697871833,0.03520345372907194
128,0.0,6.9,1.0,100.0,0.27,0.28470206504311996,-1.842665187101744e-9,0.7467434273267237,3.7735071247388367e-6,true,48,-0.5737882746803261,0.05,0.05,11.686877302,0.032965956587583396
128,0.0,7.0,1.0,100.0,0.27,0.28085845733117354,-8.855700017740276e-8,0.45386392149615595,0.00018096562188028197,true,45,-0.5663484803052438,0.05,0.05,10.798512422,0.031083357233893487
128,0.0,7.1,1.0,100.0,0.27,0.27716524274800713,8.849945943578685e-7,0.3817979447212627,0.0018054166610369307,true,42,-0.5592110370212793,0.05,0.05,10.109353132,0.029550733019559326
128,0.0,7.2,1.0,100.0,0.27,0.2736539122588737,-1.2603935640176367e-6,0.5679893197646502,0.002567712307241678,true,39,-0.5524536057001035,0.05,0.05,9.391777935,0.02828613970017343
128,0.0,7.3,1.0,100.0,0.27,0.26995289820876295,1.5167674126154163e-5,0.20836060713935733,0.030862136650565086,true,37,-0.5452226775156622,0.05,0.05,8.885884353,0.02711400828761125
128,0.0,7.4,1.0,100.0,0.27,0.2663701322802743,1.09677631544014e-5,0.04649186017569029,0.022293347989779076,true,35,-0.5382283729599975,0.05,0.05,8.408636228,0.026106759987373725
128,0.0,7.5,1.0,100.0,0.27,0.2626159086322359,-7.289147333980339e-5,0.8084708012449093,0.14802201432151513,true,33,-0.530835705451265,0.05,0.05,7.939152509,0.02516188256014394
128,0.0,7.6,1.0,100.0,0.27,0.2595627901425056,-0.00025745009713581957,0.2559608341103914,0.5224351461962546,true,32,-0.5249763372177537,0.05,0.05,7.683724029,0.024463858992287448
128,0.0,7.7,1.0,100.0,0.27,NaN,NaN,63.52110221067642,112.70631384068979,false,250,NaN,0.05,0.05,63.369478046,0.0418205519225619
128,0.0,7.8,1.0,100.0,0.27,NaN,NaN,37.18179767689489,245.82951135742562,false,250,NaN,0.05,0.05,63.647547491,0.030849829535686425
128,0.0,7.9,1.0,100.0,0.27,NaN,NaN,98.77175626934137,415.25272397044694,false,250,NaN,0.05,0.05,63.528788818,0.06169176746737452
128,0.0,8.0,1.0,100.0,0.27,NaN,NaN,43.90711886981252,258.43108738969715,false,250,NaN,0.05,0.05,63.794269252,0.07148065983740433
128,0.0,4.0,1.0,100.0,0.28,0.3047011214737526,-1.8990251246520096e-6,0.9793453218511772,0.008356444881760041,true,119,-0.6096010305380475,0.05,0.05,25.838715092,0.6612821547026488
128,0.0,4.1,1.0,100.0,0.28,0.3046960937181451,-1.5362108561345345e-6,0.9800307699532329,0.006540498033120871,true,119,-0.609598736617934,0.05,0.05,25.996272263,0.6356122708301667
128,0.0,4.2,1.0,100.0,0.28,0.30469039352168076,-1.218514621953437e-6,0.9806800535621107,0.005020891720049388,true,119,-0.6095957899378378,0.05,0.05,25.982197916,0.6099475373781846
128,0.0,4.3,1.0,100.0,0.28,0.3046838999794414,-9.452701485446191e-7,0.9812817062445633,0.003770545506546134,true,119,-0.6095920390115631,0.05,0.05,26.102050919,0.5842884996162145
128,0.0,4.4,1.0,100.0,0.28,0.30467646429629197,-7.150296216229535e-7,0.9818169048629866,0.002761644778153303,true,119,-0.6095872924513706,0.05,0.05,26.129064632,0.5586358237266414
128,0.0,4.5,1.0,100.0,0.28,0.3046679016489855,-5.255733045161914e-7,0.9822514227934009,0.0019659016819562345,true,119,-0.6095813064577388,0.05,0.05,26.211302577,0.5329903252404157
128,0.0,4.6,1.0,100.0,0.28,0.30465798013255063,-3.738078405424172e-7,0.9825498591302662,0.0013543936917817978,true,119,-0.6095737676460226,0.05,0.05,26.475001849,0.5073530555819303
128,0.0,4.7,1.0,100.0,0.28,0.304646405505494,-2.5593273475510436e-7,0.982671347580788,0.0008984006839558974,true,119,-0.6095642690377443,0.05,0.05,27.549414398,0.4817253795256744
128,0.0,4.8,1.0,100.0,0.28,0.3046327998236477,-1.6762512139445462e-7,0.9825598944406266,0.0005701764080044914,true,119,-0.6095522760114732,0.05,0.05,27.949915305,0.45610907533340267
128,0.0,4.9,1.0,100.0,0.28,0.3046166710289082,-1.042175814813806e-7,0.9821372600491429,0.00034357021775167305,true,119,-0.6095370772344495,0.05,0.05,28.136988094,0.43050648850179485
128,0.0,5.0,1.0,100.0,0.28,0.3045973688688191,-6.092603230256621e-8,0.9812862969880154,0.00019469824612942797,true,119,-0.6095177126167797,0.05,0.05,28.583050589,0.404920739697267
128,0.0,5.1,1.0,100.0,0.28,0.30457401977440224,-3.30921880453694e-8,0.9798408244896528,0.00010253032092053481,true,119,-0.6094928655053522,0.05,0.05,28.579397079,0.37935605909367237
128,0.0,5.2,1.0,100.0,0.28,0.30454542857835376,-1.6443172740077117e-8,0.9775780623346719,4.9404522467363844e-5,true,119,-0.6094606978539998,0.05,0.05,28.808444952,0.353818306869141
128,0.0,5.3,1.0,100.0,0.28,0.3045099265335058,-7.32497229538609e-9,0.9741714027831083,2.1346748964471827e-5,true,119,-0.6094185918711251,0.05,0.05,28.965695498,0.32831569931321664
128,0.0,5.4,1.0,100.0,0.28,0.30446513015518695,-2.8476076774364145e-9,0.9691305187413679,8.05091298205789e-6,true,119,-0.6093627345585853,0.05,0.05,29.037359572,0.30285998677931525
128,0.0,5.5,1.0,100.0,0.28,0.3044075472439103,-9.31232785328362e-10,0.9616902725074761,2.5548288097238844e-6,true,119,-0.609287429691831,0.05,0.05,29.205835677,0.2774683440512274
128,0.0,5.6,1.0,100.0,0.28,0.30433191269200455,-2.43298159396943e-10,0.950640032996275,6.478685401348055e-7,true,119,-0.6091839219186254,0.05,0.05,29.28995561,0.25216659358400895
128,0.0,5.7,1.0,100.0,0.28,0.3042305900636204,-6.043138212064036e-11,0.9843705154806148,1.562514295242778e-7,true,118,-0.609039475032967,0.05,0.05,28.968800376,0.22711311609321605
128,0.0,5.8,1.0,100.0,0.28,0.30408947001494757,-8.002654094951822e-12,0.9580845832445339,2.0095282822310983e-8,true,118,-0.6088293655849373,0.05,0.05,28.931006403,0.2021347092495173
128,0.0,5.9,1.0,100.0,0.28,0.3038880716735308,-8.204270596223751e-13,0.9676532357234535,2.0017996474748394e-9,true,117,-0.6085179413389301,0.05,0.05,28.928064271,0.1775769617196851
128,0.0,6.0,1.0,100.0,0.28,0.3035880908204711,-3.966271755473372e-14,0.9504025600047816,9.40708186147811e-11,true,116,-0.6080362884741364,0.05,0.05,28.492044909,0.153499194769363
128,0.0,6.1,1.0,100.0,0.28,0.30312872476303043,-1.5265566588595902e-15,0.9939112688104323,3.5089319381500828e-12,true,113,-0.6072738194478682,0.05,0.05,28.062006769,0.13046676037969393
128,0.0,6.2,1.0,100.0,0.28,0.3023933928357979,2.7755575615628914e-17,0.9514908313879022,5.685471168644945e-14,true,110,-0.6060120768458312,0.05,0.05,27.06932768,0.10876324356468764
128,0.0,6.3,1.0,100.0,0.28,0.3012288055640788,-5.551115123125783e-17,0.9497126938372569,1.1405325089314666e-13,true,104,-0.603958059631758,0.05,0.05,25.584773269,0.08960695898863154
128,0.0,6.4,1.0,100.0,0.28,0.2994794484311507,5.551115123125783e-17,0.993340082950489,1.1631403949782833e-13,true,95,-0.600802292984193,0.05,0.05,23.37964879,0.07396765539028992
128,0.0,6.5,1.0,100.0,0.28,0.2970550482428197,0.0,0.8974161332793162,2.543565824646442e-15,true,86,-0.5963418688611494,0.05,0.05,21.568273472,0.06198192365877216
128,0.0,6.6,1.0,100.0,0.28,0.2941508655106523,-5.551115123125783e-17,0.9493602734998996,1.0833004073029382e-13,true,76,-0.5909367064865869,0.05,0.05,18.519747488,0.053490892794051406
128,0.0,6.7,1.0,100.0,0.28,0.29087230508881257,5.551115123125783e-17,0.8926931917346836,1.2111648142305541e-13,true,68,-0.5847676610133047,0.05,0.05,16.616993736,0.04730398217920055
128,0.0,6.8,1.0,100.0,0.28,0.2874478219338916,0.0,0.9402790605562705,7.814523136718917e-16,true,61,-0.5782886686422191,0.05,0.05,14.839557162,0.042788816964348705
128,0.0,6.9,1.0,100.0,0.28,0.283825868705822,-2.233768725545815e-13,0.7271050138074608,4.6066229035171736e-10,true,56,-0.5713672662068168,0.05,0.05,13.585504397,0.039239108064811096
128,0.0,7.0,1.0,100.0,0.28,0.28032735252744495,7.357270348506972e-11,0.8614094080473533,1.5122359803377748e-7,true,51,-0.5646953556475449,0.05,0.05,12.318534298,0.03655881436580626
128,0.0,7.1,1.0,100.0,0.28,0.27682081603334585,1.0195869704077154e-9,0.9463694870434081,2.0901763237161317e-6,true,47,-0.557982975594018,0.05,0.05,11.363071199,0.03436988400478351
128,0.0,7.2,1.0,100.0,0.28,0.27320686071773836,1.0443989220676464e-7,0.7212801187337359,0.0002136351871741253,true,44,-0.5509933830275818,0.05,0.05,10.585539071,0.03248648543912333
128,0.0,7.3,1.0,100.0,0.28,0.26979302441977066,-8.100802939281504e-7,0.8279499548985436,0.0016541735043698374,true,41,-0.5444284338982273,0.05,0.05,9.904275002,0.030967010358682212
128,0.0,7.4,1.0,100.0,0.28,0.26615833849023507,-5.786910424743219e-7,0.3413956107539695,0.0011798589447707252,true,39,-0.5373186013729017,0.05,0.05,9.357031825,0.029562828232440722
128,0.0,7.5,1.0,100.0,0.28,0.2627070076638388,2.3275313906806483e-5,0.11819613952379626,0.04739473233267646,true,37,-0.5305972581991736,0.05,0.05,8.878499604,0.028391422820012377
128,0.0,7.6,1.0,100.0,0.28,0.25934705205706454,-7.50321268028209e-6,0.04763249654748947,0.015262108792395987,true,35,-0.5240513329276889,0.05,0.05,8.405694711,0.027374065023446425
128,0.0,7.7,1.0,100.0,0.28,0.2558023889788367,-6.621217060956419e-5,0.7378854491906228,0.13454820075722218,true,33,-0.5170816322329622,0.05,0.05,7.955858418,0.026409750330077107
128,0.0,7.8,1.0,100.0,0.28,0.25319202338041485,0.00012062918021765734,0.38339836813505723,0.2449562639710534,true,31,-0.5121616747236629,0.05,0.05,7.406772802,0.025760511047825434
128,0.0,7.9,1.0,100.0,0.28,NaN,NaN,63.23874183210637,291.90136282864574,false,250,NaN,0.05,0.05,63.468872593,0.03880454500375952
128,0.0,8.0,1.0,100.0,0.28,NaN,NaN,89.51627319541011,367.25203617218546,false,250,NaN,0.05,0.05,63.612664835,0.053995585767048965
128,0.0,4.0,1.0,100.0,0.29,0.2960508939920854,-3.311777984210673e-6,0.9874504110524152,0.01586058108289315,true,118,-0.5922882759295908,0.05,0.05,25.489218569,0.7258532127743687
128,0.0,4.1,1.0,100.0,0.29,0.29604667666287043,-2.797950151511852e-6,0.9882295038019517,0.012945306397638948,true,118,-0.5922866462777916,0.05,0.05,25.391173268,0.6996264301306538
128,0.0,4.2,1.0,100.0,0.29,0.2960419433977953,-2.3284926384259386e-6,0.9889890359043862,0.010411781582132597,true,118,-0.5922845380562448,0.05,0.05,25.456833513,0.6734050137614255
128,0.0,4.3,1.0,100.0,0.29,0.29603660879822447,-1.9055657697608641e-6,0.9897180624388602,0.008237614533832,true,118,-0.5922818476337215,0.05,0.05,25.614865343,0.6471893795159476
128,0.0,4.4,1.0,100.0,0.29,0.2960305693186297,-1.5303756629725385e-6,0.9904074214784897,0.006397939814328363,true,118,-0.5922784460648779,0.05,0.05,25.558448233,0.6209800247951969
128,0.0,4.5,1.0,100.0,0.29,0.29602369841606235,-1.203253403886384e-6,0.9910439024287676,0.004866202660962297,true,118,-0.5922741717637182,0.05,0.05,25.788798653,0.5947775453794394
128,0.0,4.6,1.0,100.0,0.29,0.2960158401109724,-9.236165241233163e-7,0.9916054058115575,0.0036143716157051825,true,118,-0.5922688206552841,0.05,0.05,25.872323034,0.5685826631109807
128,0.0,4.7,1.0,100.0,0.29,0.29600680033755394,-6.899068797638908e-7,0.9920572570891739,0.0026130552141165357,true,118,-0.5922621327818591,0.05,0.05,25.886220523,0.5423962689738882
128,0.0,4.8,1.0,100.0,0.29,0.2959963351846479,-4.995100324201029e-7,0.9923592899980793,0.0018315617378830795,true,118,-0.5922537738830735,0.05,0.05,26.04589503,0.5162195079338531
128,0.0,4.9,1.0,100.0,0.29,0.29598413467252416,-3.488678941010459e-7,0.992464912578428,0.0012386661244321042,true,118,-0.5922433096568903,0.05,0.05,27.158453349,0.4900538761802277
128,0.0,5.0,1.0,100.0,0.29,0.29596980002601225,-2.3366798604373962e-7,0.9923090980032967,0.0008035271667556174,true,118,-0.5922301692365569,0.05,0.05,27.951315162,0.4639013336427705
128,0.0,5.1,1.0,100.0,0.29,0.29595281134178575,-1.4900787428939744e-7,0.9918073177745956,0.0004963720279847714,true,118,-0.5922135926027912,0.05,0.05,27.886201018,0.43776449653773947
128,0.0,5.2,1.0,100.0,0.29,0.29593248070916434,-8.966096340379259e-8,0.9908307097821201,0.00028939039663859756,true,118,-0.5921925533349758,0.05,0.05,28.321741609,0.4116468623464847
128,0.0,5.3,1.0,100.0,0.29,0.29590788296528636,-5.033662195397248e-8,0.9891931950617439,0.00015744587293797742,true,118,-0.5921656430902345,0.05,0.05,28.45994267,0.38555319001243477
128,0.0,5.4,1.0,100.0,0.29,0.29587775121282756,-2.5983866780432407e-8,0.9866452221690691,7.877710276121773e-5,true,118,-0.5921308950957902,0.05,0.05,28.480747644,0.35949010253297664
128,0.0,5.5,1.0,100.0,0.29,0.29584031524897175,-1.209946093316816e-8,0.9828195442479482,3.556257227113709e-5,true,118,-0.5920855075741782,0.05,0.05,28.630309234,0.3334669106799885
128,0.0,5.6,1.0,100.0,0.29,0.2957930453116798,-4.9542175639682995e-9,0.9771724833294027,1.4119377795656558e-5,true,118,-0.5920253993935952,0.05,0.05,28.719340727,0.30749697584702007
128,0.0,5.7,1.0,100.0,0.29,0.2957322337026915,-1.722678860671678e-9,0.9688572555444086,4.761490428185016e-6,true,118,-0.5919444748750163,0.05,0.05,28.941423487,0.2815998555144126
128,0.0,5.8,1.0,100.0,0.29,0.29565229051820396,-4.844513679103102e-10,0.9565261163451133,1.2989048359598518e-6,true,118,-0.5918333694708731,0.05,0.05,28.959799439,0.2558049495339284
128,0.0,5.9,1.0,100.0,0.29,0.29554515510082224,-1.3087153583057898e-10,0.9887292203291098,3.405026659555842e-7,true,117,-0.5916785816924782,0.05,0.05,28.672339421,0.23028718502067086
128,0.0,6.0,1.0,100.0,0.29,0.2953958146362191,-1.9374751802914147e-11,0.9595151230297194,4.8924650667784335e-8,true,117,-0.5914535704732301,0.05,0.05,28.826413141,0.2048597259338925
128,0.0,6.1,1.0,100.0,0.29,0.2951827872684522,-2.275346577818027e-12,0.9648386942200382,5.579311410959697e-9,true,116,-0.5911207891393134,0.05,0.05,28.594442375,0.1799039031277728
128,0.0,6.2,1.0,100.0,0.29,0.2948681710368916,-1.9154122732345513e-13,0.994906299348175,4.563978731300992e-10,true,114,-0.5906120454122881,0.05,0.05,28.170061958,0.15562662024365712
128,0.0,6.3,1.0,100.0,0.29,0.294383258498514,-6.300515664747763e-15,0.9733149588987411,1.4595933326080547e-11,true,112,-0.5898006168011457,0.05,0.05,27.637616149,0.13223479095884147
128,0.0,6.4,1.0,100.0,0.29,0.29362430858457567,-8.326672684688674e-17,0.9769745660361817,1.9937365248871232e-13,true,108,-0.5884923114405116,0.05,0.05,26.671050451,0.11058099867174971
128,0.0,6.5,1.0,100.0,0.29,0.2924397480214085,-8.326672684688674e-17,0.9667964425750242,1.7774543382837762e-13,true,102,-0.5863950783484152,0.05,0.05,25.149605352,0.09151046089899965
128,0.0,6.6,1.0,100.0,0.29,0.2906876568517765,-2.7755575615628914e-17,0.9286917792947769,5.946162417616604e-14,true,94,-0.5832229686440084,0.05,0.05,23.220686495,0.07592665275460123
128,0.0,6.7,1.0,100.0,0.29,0.2883760125697523,8.326672684688674e-17,0.9756320178895272,1.6608875639661589e-13,true,84,-0.5789713707230162,0.05,0.05,20.593624297,0.06425420069935457
128,0.0,6.8,1.0,100.0,0.29,0.2855858753421717,2.7755575615628914e-17,0.9606501447387839,5.69974682506103e-14,true,75,-0.5737715198624578,0.05,0.05,18.418173443,0.055709147578218786
128,0.0,6.9,1.0,100.0,0.29,0.282514159655498,-8.326672684688674e-17,0.9942713658359636,1.7037108467852084e-13,true,67,-0.5679989691634557,0.05,0.05,16.402980427,0.04952828381926406
128,0.0,7.0,1.0,100.0,0.29,0.2791995584296615,0.0,0.8410183110705294,6.72352426423473e-16,true,61,-0.5617063015590962,0.05,0.05,15.18038214,0.04482053745653707
128,0.0,7.1,1.0,100.0,0.29,0.27579744547707197,-8.637535131583718e-14,0.6815842453122833,1.7848469538398302e-10,true,56,-0.5552092471278106,0.05,0.05,13.561250506,0.04120884743004879
128,0.0,7.2,1.0,100.0,0.29,0.27251393834742865,-6.643560701569129e-11,0.8519789334816563,1.3680176930998184e-7,true,51,-0.5489535113145382,0.05,0.05,12.359741391,0.038464096238896885
128,0.0,7.3,1.0,100.0,0.29,0.2692310678211949,5.287428606060018e-9,0.9953052631768156,1.0857228502223849e-5,true,47,-0.5426809004886335,0.05,0.05,11.329795347,0.03621613442188151
128,0.0,7.4,1.0,100.0,0.29,0.26583579263017226,-4.489815200181546e-8,0.8243268842262896,9.197764645472528e-5,true,44,-0.5361230869940433,0.05,0.05,10.552344412,0.03426745653126935
128,0.0,7.5,1.0,100.0,0.29,0.26231565876311225,-4.4384138533914985e-7,0.29645359561936147,0.0009074275953950865,true,42,-0.5292523800626827,0.05,0.05,10.097180596,0.0325485654188731
128,0.0,7.6,1.0,100.0,0.29,0.25919317855051077,4.681702527514764e-6,0.5159617397655358,0.009557021070517504,true,39,-0.5232492921557838,0.05,0.05,9.373704491,0.031222546237573447
128,0.0,7.7,1.0,100.0,0.29,0.255904596714709,1.0422124888692652e-5,0.2608493873701434,0.02124598152727428,true,37,-0.5168408359030311,0.05,0.05,8.841668226,0.029986761831039124
128,0.0,7.8,1.0,100.0,0.29,0.25270425080408415,-5.0284860502847195e-5,0.06929253804210944,0.1023880024885237,true,35,-0.5106051529101886,0.05,0.05,8.371521031,0.028913758406325405
128,0.0,7.9,1.0,100.0,0.29,0.24950999281051037,5.0205234244898866e-5,0.23553662230224592,0.10212083130997185,true,33,-0.5043591008220736,0.05,0.05,7.873579185,0.027948711654230532
128,0.0,8.0,1.0,100.0,0.29,0.24674375491648437,-7.522847257623866e-5,0.2260793498481406,0.15289410592192068,true,33,-0.49904543774181764,0.05,0.05,7.92062359,0.027185651975425405
128,0.0,4.0,1.0,100.0,0.3,0.286964365545749,-5.36811966470041e-6,0.9913095354561197,0.028360385519490584,true,117,-0.5741033410201763,0.05,0.05,25.164488179,0.7957401414810837
128,0.0,4.1,1.0,100.0,0.3,0.28696082272025314,-4.707286422184209e-6,0.9921474446138445,0.023977613948718692,true,117,-0.5741022372618062,0.05,0.05,25.032903046,0.7690528194621081
128,0.0,4.2,1.0,100.0,0.3,0.28695688468136293,-4.0793353844048585e-6,0.992992872380527,0.02004370153343948,true,117,-0.57410078462002,0.05,0.05,25.247420781,0.7423704486414421
128,0.0,4.3,1.0,100.0,0.3,0.2869524917452757,-3.4898395957494444e-6,0.9938311945602019,0.016547934991988422,true,117,-0.5740989127384164,0.05,0.05,25.260500783,0.7156933490972335
128,0.0,4.4,1.0,100.0,0.3,0.2869475725630998,-2.943501012153682e-6,0.9946478179145846,0.013475302701797975,true,117,-0.5740965354231419,0.05,0.05,25.407031948,0.6890218883823199
128,0.0,4.5,1.0,100.0,0.3,0.28694204126229117,-2.4439431964284886e-6,0.9954327635242066,0.010806315575866062,true,117,-0.574093546429424,0.05,0.05,25.281273748,0.6623565081798101
128,0.0,4.6,1.0,100.0,0.3,0.286935793733777,-1.9938190242985154e-6,0.9961768442557917,0.008518263085776055,true,117,-0.574089813903138,0.05,0.05,25.584118793,0.6356977402576581
128,0.0,4.7,1.0,100.0,0.3,0.28692870276358584,-1.5948502289087063e-6,0.9968652079896945,0.006585991610194613,true,117,-0.5740851729910741,0.05,0.05,25.492768221,0.6090462237141984
128,0.0,4.8,1.0,100.0,0.3,0.286920611586341,-1.2476928105964458e-6,0.9974762298421425,0.0049818746770685365,true,117,-0.5740794159352276,0.05,0.05,25.606626158,0.5824027433814353
128,0.0,4.9,1.0,100.0,0.3,0.2869113252450436,-9.518670204544666e-7,0.997976826800695,0.00367607136443692,true,117,-0.5740722786188116,0.05,0.05,25.849919022,0.5557682748399163
128,0.0,5.0,1.0,100.0,0.3,0.2869005988710494,-7.056930248494631e-7,0.9983203394202667,0.0026367894328636963,true,117,-0.5740634220890094,0.05,0.05,25.841247853,0.5291440550029349
128,0.0,5.1,1.0,100.0,0.3,0.2868881215828034,-5.062535554378744e-7,0.9984553692429232,0.0018306272198705216,true,117,-0.5740524068762684,0.05,0.05,25.991993179,0.5025317074688156
128,0.0,5.2,1.0,100.0,0.3,0.2868734940069737,-3.495845914969209e-7,0.9983167504582502,0.0012236787260983383,true,117,-0.5740386566624568,0.05,0.05,27.337358781,0.4759333691921203
128,0.0,5.3,1.0,100.0,0.3,0.2868561964096713,-2.3086290773521867e-7,0.9978155781450448,0.0007824466149731445,true,117,-0.57402140613571,0.05,0.05,27.677924965,0.4493518736944169
128,0.0,5.4,1.0,100.0,0.3,0.2868355427071573,-1.4463944383868999e-7,0.9968208584349991,0.0004747513729324544,true,117,-0.5739996247957354,0.05,0.05,28.096428651,0.42279100199013275
128,0.0,5.5,1.0,100.0,0.3,0.2868106128351021,-8.510783844339898e-8,0.9951402741706916,0.00027059105885152287,true,117,-0.5739719035238263,0.05,0.05,28.168257344,0.39625586577734107
128,0.0,5.6,1.0,100.0,0.3,0.28678015123233347,-4.642530374021625e-8,0.9925099450260877,0.00014300176327390122,true,117,-0.5739362822505708,0.05,0.05,28.708849627,0.36975352694893093
128,0.0,5.7,1.0,100.0,0.3,0.2867424108202232,-2.308077343138315e-8,0.9885543590537615,6.888940236284157e-5,true,117,-0.5738899817256358,0.05,0.05,28.28500376,0.34329388613216516
128,0.0,5.8,1.0,100.0,0.3,0.2866949071360515,-1.022384066295956e-8,0.982719208231897,2.957335340211715e-5,true,117,-0.5738289754421216,0.05,0.05,28.533812402,0.31689106685769625
128,0.0,5.9,1.0,100.0,0.3,0.2866340200731343,-3.9128358886308945e-9,0.974150338137636,1.0970614894895335e-5,true,117,-0.5737472872260183,0.05,0.05,28.579060772,0.29056562001822384
128,0.0,6.0,1.0,100.0,0.3,0.28655432962958227,-1.2396870197051157e-9,0.961493971833538,3.369586094474725e-6,true,117,-0.5736358041832692,0.05,0.05,28.647338671,0.26434820458234703
128,0.0,6.1,1.0,100.0,0.3,0.28644814889908576,-3.8542855018697253e-10,0.9936336742061291,1.0159684108994584e-6,true,116,-0.5734816730025878,0.05,0.05,28.196103578,0.23842702325677517
128,0.0,6.2,1.0,100.0,0.3,0.2863010727232205,-6.947861730388638e-11,0.9640399957333567,1.7762466813706938e-7,true,116,-0.5732592456239087,0.05,0.05,28.503245683,0.21259332265391861
128,0.0,6.3,1.0,100.0,0.3,0.28609311770697654,-1.0488693247268088e-11,0.9695627673120821,2.601993316500346e-8,true,115,-0.5729336626274877,0.05,0.05,28.35436562,0.18725334133437577
128,0.0,6.4,1.0,100.0,0.3,0.28578714986284426,-8.699152509450414e-13,0.946589735127179,2.0952076353284368e-9,true,114,-0.5724375118560944,0.05,0.05,28.15216001,0.1624644982276463
128,0.0,6.5,1.0,100.0,0.3,0.28532765559380996,-6.644684802381562e-14,0.9839399486128997,1.5555310977320586e-10,true,111,-0.5716695015077822,0.05,0.05,27.501054972,0.1388592710921345
128,0.0,6.6,1.0,100.0,0.3,0.2846108612169073,-1.7208456881689926e-15,0.9376345884141157,3.919095967562236e-12,true,108,-0.5704335953568344,0.05,0.05,26.669258186,0.11669178314621778
128,0.0,6.7,1.0,100.0,0.3,0.28351679503960686,-2.7755575615628914e-17,0.9472180943543851,6.079301452094256e-14,true,102,-0.5684997092702828,0.05,0.05,25.181354411,0.09721072479075288
128,0.0,6.8,1.0,100.0,0.3,0.2819196185477292,-2.7755575615628914e-17,0.9505858782643539,5.712120887100356e-14,true,94,-0.5656150354520505,0.05,0.05,23.096590366,0.08113204908850659
128,0.0,6.9,1.0,100.0,0.3,0.27978723366602487,2.7755575615628914e-17,0.935846855043887,4.961011094646928e-14,true,85,-0.5616971551728869,0.05,0.05,20.903423924,0.06875785409790919
128,0.0,7.0,1.0,100.0,0.3,0.2772259214481253,2.7755575615628914e-17,0.9487574907131036,5.71338749749219e-14,true,76,-0.5569333988891877,0.05,0.05,18.682136173,0.05967878998285438
128,0.0,7.1,1.0,100.0,0.3,0.27438460666908526,8.326672684688674e-17,0.9950469613694279,1.7299316030521835e-13,true,68,-0.5516033028345432,0.05,0.05,16.614912908,0.05304177753293282
128,0.0,7.2,1.0,100.0,0.3,0.2712959063625965,0.0,0.8496331490691622,2.1985707872044738e-15,true,62,-0.5457470265794623,0.05,0.05,15.076429875,0.04795542474272826
128,0.0,7.3,1.0,100.0,0.3,0.2681075748327496,7.827072323607354e-15,0.6870209528744287,1.6228212428226618e-11,true,57,-0.5396640251359824,0.05,0.05,13.906300323,0.04404302501050153
128,0.0,7.4,1.0,100.0,0.3,0.2650137575268027,-1.2306905494696707e-11,0.8209725811951785,2.5413298894681273e-8,true,52,-0.5337715123641609,0.05,0.05,12.609068408,0.041064361540756295
128,0.0,7.5,1.0,100.0,0.3,0.26190284346268955,1.4144701521168201e-9,0.9071404374526582,2.9115850982173475e-6,true,48,-0.5278235294548511,0.05,0.05,11.715930715,0.038620039952250586
128,0.0,7.6,1.0,100.0,0.3,0.25868941979974136,-1.2454240305714848e-8,0.7173638792835613,2.5568268090317324e-5,true,45,-0.5216184092741564,0.05,0.05,10.941320752,0.03651088140061118
128,0.0,7.7,1.0,100.0,0.3,0.2556446323992377,4.44152412071297e-9,0.8189989781920426,9.099183022920428e-6,true,42,-0.5157690681182786,0.05,0.05,10.173285362,0.034804004957635505
128,0.0,7.8,1.0,100.0,0.3,0.25239834532774796,1.7384867242453694e-6,0.39262690138219813,0.0035549045411541955,true,40,-0.5094327790722869,0.05,0.05,9.642002718,0.033224916416077464
128,0.0,7.9,1.0,100.0,0.3,0.24930549817003708,1.4258969106284436e-5,0.19282580532409277,0.029112354268302196,true,38,-0.5034193790741109,0.05,0.05,9.137556268,0.031903865963215726
128,0.0,8.0,1.0,100.0,0.3,0.2463056352947684,-2.0586522704146848e-5,0.07928147005764608,0.041976565546098514,true,36,-0.4975889050691932,0.05,0.05,8.684438445,0.030761204436346522
128,0.0,4.0,1.0,100.0,0.31,0.2774327270373812,-8.024031758480099e-6,0.9903008340695907,0.047291627061125295,true,116,-0.5550288530659244,0.05,0.05,25.020266012,0.8712818073014866
128,0.0,4.1,1.0,100.0,0.31,0.2774297625518348,-7.264768771164665e-6,0.9911802652233792,0.04120172865011518,true,116,-0.5550281669664917,0.05,0.05,24.970827544,0.8442403497070605
128,0.0,4.2,1.0,100.0,0.31,0.27742649620318927,-6.517766906410927e-6,0.9920706821162639,0.03559060675073457,true,116,-0.5550272296141666,0.05,0.05,25.271597123,0.8172028843851854
128,0.0,4.3,1.0,100.0,0.31,0.2774228865271533,-5.789701313152484e-6,0.9929745936152479,0.030455653924870738,true,116,-0.5550259935536507,0.05,0.05,24.849294394,0.7901696836607689
128,0.0,4.4,1.0,100.0,0.31,0.27741888464336445,-5.087451454499625e-6,0.9938876371478056,0.02579355008362006,true,116,-0.5550244015130282,0.05,0.05,24.919655877,0.7631410424639156
