L,U,V,t,β,δ,uS,ud,QuS,Qud,I,f,g,g0,ΔT,μ
128,12.5,1.4,1.0,100.0,0.4,0.17018568955146643,-9.314088213141503e-6,0.5495294213501145,0.6402371324755474,9,-0.3404459170734998,0.5,0.5,4.273109687,2.5016843828345996
128,12.5,1.5,1.0,100.0,0.4,0.17018550630410048,-9.87389329795696e-6,0.5497441699108818,0.630280148924267,9,-0.340446193316312,0.5,0.5,4.168945003,2.4775706814544773
128,12.5,1.6,1.0,100.0,0.4,0.1701853178104577,-1.0419147630141845e-5,0.5499741761375576,0.6203599799913176,9,-0.3404464714138602,0.5,0.5,4.258778665,2.453456895325169
128,12.5,1.7,1.0,100.0,0.4,0.170185123853348,-1.0950120892638804e-5,0.5502171800296218,0.6104964915038322,9,-0.34044675133250524,0.5,0.5,4.221811091,2.429343026429699
128,12.5,1.8,1.0,100.0,0.4,0.17018492420410536,-1.1466898707901407e-5,0.5504719282635739,0.6006950603104012,9,-0.34044703303290097,0.5,0.5,4.182848247,2.40522907758719
128,12.5,1.9,1.0,100.0,0.4,0.17018471862187856,-1.196938765438138e-5,0.5507382731773647,0.5909508738378114,9,-0.34044731646944604,0.5,0.5,4.138307079,2.3811150529601774
128,12.5,2.0,1.0,100.0,0.4,0.1701845068529363,-1.2457112461256026e-5,0.5510185955414637,0.5812422367414346,9,-0.34044760158972776,0.5,0.5,4.094848826,2.3570009604872384
128,12.5,2.1,1.0,100.0,0.4,0.1701842886299092,-1.2929078903822777e-5,0.5513184205806487,0.5715289788728513,9,-0.34044788833400935,0.5,0.5,4.246580592,2.332886813719094
128,12.5,2.2,1.0,100.0,0.4,0.17018406367087852,-1.3383925211607473e-5,0.5516452351023715,0.561763593682477,9,-0.34044817663468485,0.5,0.5,4.210298713,2.3087726311046888
128,12.5,2.3,1.0,100.0,0.4,0.17018383167831724,-1.3820238650097405e-5,0.5520064002570435,0.5519058783866083,9,-0.34044846641559173,0.5,0.5,4.156796435,2.28465843329589
128,12.5,2.4,1.0,100.0,0.4,0.17018359233790495,-1.4236943176371142e-5,0.5524068098196611,0.5419362345704928,9,-0.3404487575910895,0.5,0.5,4.181858857,2.2605442391303856
128,12.5,2.5,1.0,100.0,0.4,0.1701833453172907,-1.463352873321e-5,0.5528477728177772,0.5318595637870329,9,-0.3404490500649232,0.5,0.5,4.268620019,2.236430062794263
128,12.5,2.6,1.0,100.0,0.4,0.17018309026483613,-1.5010080376187673e-5,0.5533270708560356,0.5217010433023345,9,-0.3404493437289458,0.5,0.5,4.237591999,2.212315912681673
128,12.5,2.7,1.0,100.0,0.4,0.1701828268083018,-1.5367206669392175e-5,0.5538394754812659,0.5114994512112542,9,-0.340449638461729,0.5,0.5,4.194497008,2.188201791164178
128,12.5,2.8,1.0,100.0,0.4,0.1701825545534545,-1.570592843044838e-5,0.5543774137556357,0.50130072743338,9,-0.34044993412707275,0.5,0.5,4.215834013,2.1640876948775776
128,12.5,2.9,1.0,100.0,0.4,0.17018227308265216,-1.602741695855281e-5,0.5549328561699762,0.49114836451464206,9,-0.34045023057259716,0.5,0.5,4.268196747,2.139973617811864
128,12.5,3.0,1.0,100.0,0.4,0.17018198195344247,-1.6332523070872185e-5,0.5555005862413198,0.4810698176995623,9,-0.3404505276286558,0.5,0.5,4.253070996,2.115859558151088
128,12.5,3.1,1.0,100.0,0.4,0.17018168069695794,-1.662152432668762e-5,0.5560796808551927,0.47107218837729975,9,-0.3404508251072161,0.5,0.5,4.263819083,2.0917455225672112
128,12.5,3.2,1.0,100.0,0.4,0.17018136881604312,-1.6894135710099345e-5,0.556673014518172,0.4611461528272855,9,-0.34045112280042594,0.5,0.5,4.197613096,2.067631526654902
128,12.5,3.3,1.0,100.0,0.4,0.1701810457832028,-1.7149551962497567e-5,0.5572865299764973,0.4512700064915997,9,-0.340451420478965,0.5,0.5,4.211300151,2.0435175946101163
128,12.5,3.4,1.0,100.0,0.4,0.17018071103831678,-1.7386584852674414e-5,0.5579279665148817,0.4414153739599172,9,-0.3404517178900058,0.5,0.5,4.214809451,2.0194037572912586
128,12.5,3.5,1.0,100.0,0.4,0.1701803639859731,-1.7604094828038708e-5,0.5586038558834105,0.4315590423116444,9,-0.34045201475424886,0.5,0.5,4.145690955,1.9952900454361926
128,12.5,3.6,1.0,100.0,0.4,0.17018000399272676,-1.7801149661905713e-5,0.5593187974840541,0.4216859864338807,9,-0.3404523107629606,0.5,0.5,4.257502984,1.971176487430868
128,12.5,3.7,1.0,100.0,0.4,0.17017963038435974,-1.797681419038466e-5,0.5600772724496661,0.41178331939557594,9,-0.3404526055755499,0.5,0.5,4.171340536,1.947063113443713
128,12.5,3.8,1.0,100.0,0.4,0.1701792424428763,-1.8129987257392566e-5,0.5608848559405244,0.4018364186130412,9,-0.3404528988169614,0.5,0.5,4.276198963,1.922949958712468
128,12.5,3.9,1.0,100.0,0.4,0.17017883940309725,-1.825945637096149e-5,0.5617480397565044,0.39183045494912383,9,-0.34045319007437813,0.5,0.5,4.249285448,1.8988370635029213
128,12.5,4.0,1.0,100.0,0.4,0.17017842044900955,-1.8363884029815036e-5,0.5626747584650538,0.38175023205342,9,-0.3404534788939168,0.5,0.5,4.240630384,1.8747244749946625
128,13.0,0.0,1.0,100.0,0.4,0.1701878033840219,5.551115123125783e-17,0.5483422139376803,0.7812499999999996,9,-0.3404422535539562,0.5,0.5,0.951199575,2.8392649977694733
128,13.0,0.1,1.0,100.0,0.4,0.1701876758693182,-7.514961274379672e-7,0.5483442520624049,0.7706395761516852,9,-0.3404425024580651,0.5,0.5,4.165911131,2.8151529187284776
128,13.0,0.2,1.0,100.0,0.4,0.17018754524819318,-1.4894906795459573e-6,0.5483578180188742,0.7600743556546825,9,-0.34044275331867546,0.5,0.5,4.150068725,2.791040701343356
128,13.0,0.3,1.0,100.0,0.4,0.1701874114104162,-2.2140644203305637e-6,0.5483822471459288,0.7496090858217174,9,-0.34044300614279954,0.5,0.5,4.195171429,2.7669283479805333
128,13.0,0.4,1.0,100.0,0.4,0.17018727424056243,-2.925487622845724e-6,0.5484167687105912,0.7392905036761119,9,-0.3404432609361281,0.5,0.5,4.192425246,2.742815860831209
128,13.0,0.5,1.0,100.0,0.4,0.17018713361772236,-3.624102096172477e-6,0.5484610705572823,0.7291406915415435,9,-0.34044351770284165,0.5,0.5,4.099432497,2.718703242080034
128,13.0,0.6,1.0,100.0,0.4,0.17018698941521077,-4.310132810825262e-6,0.5485157310872735,0.7191459072653199,9,-0.3404437764454002,0.5,0.5,4.203013364,2.694590494259995
128,13.0,0.7,1.0,100.0,0.4,0.17018684150026592,-4.9835598849301554e-6,0.5485821582028594,0.7092643634749405,9,-0.3404440371643301,0.5,0.5,4.16395623,2.6704776205476106
128,13.0,0.8,1.0,100.0,0.4,0.17018668973371787,-5.644141657545898e-6,0.5486621600302444,0.69944736000609,9,-0.34044429985802743,0.5,0.5,4.23003762,2.6463646248225676
128,13.0,0.9,1.0,100.0,0.4,0.17018653396962222,-6.2915052884693345e-6,0.5487576753710477,0.6896536538620852,9,-0.3404445645225397,0.5,0.5,4.239713763,2.622251511645859
128,13.0,1.0,1.0,100.0,0.4,0.17018637405486825,-6.925193077933489e-6,0.5488707761684419,0.6798505964514348,9,-0.3404448311513318,0.5,0.5,4.137106054,2.5981382863165896
128,13.0,1.1,1.0,100.0,0.4,0.17018620982875765,-7.544695307198923e-6,0.5490035039328878,0.6700133315335249,9,-0.34044509973503156,0.5,0.5,4.191305638,2.5740249548006844
128,13.0,1.2,1.0,100.0,0.4,0.1701860411225417,-8.149534012402704e-6,0.5491573953196882,0.660128441325723,9,-0.3404453702611653,0.5,0.5,4.096429404,2.5499115233249823
128,13.0,1.3,1.0,100.0,0.4,0.17018586775891453,-8.739367114818375e-6,0.5493329991443918,0.6501972382000416,9,-0.3404456427138595,0.5,0.5,4.19079787,2.5257979977615324
128,13.0,1.4,1.0,100.0,0.4,0.17018568955146643,-9.314088213141503e-6,0.5495294213501145,0.6402371324755474,9,-0.3404459170734998,0.5,0.5,4.283056798,2.5016843828345996
128,13.0,1.5,1.0,100.0,0.4,0.17018550630410048,-9.87389329795696e-6,0.5497441699108818,0.630280148924267,9,-0.340446193316312,0.5,0.5,4.177543806,2.4775706814544773
128,13.0,1.6,1.0,100.0,0.4,0.1701853178104577,-1.0419147630141845e-5,0.5499741761375576,0.6203599799913176,9,-0.3404464714138602,0.5,0.5,4.252920533,2.453456895325169
128,13.0,1.7,1.0,100.0,0.4,0.170185123853348,-1.0950120892638804e-5,0.5502171800296218,0.6104964915038322,9,-0.34044675133250524,0.5,0.5,4.230302257,2.429343026429699
128,13.0,1.8,1.0,100.0,0.4,0.17018492420410536,-1.1466898707901407e-5,0.5504719282635739,0.6006950603104012,9,-0.34044703303290097,0.5,0.5,4.173772991,2.40522907758719
128,13.0,1.9,1.0,100.0,0.4,0.17018471862187856,-1.196938765438138e-5,0.5507382731773647,0.5909508738378114,9,-0.34044731646944604,0.5,0.5,4.143545584,2.3811150529601774
128,13.0,2.0,1.0,100.0,0.4,0.1701845068529363,-1.2457112461256026e-5,0.5510185955414637,0.5812422367414346,9,-0.34044760158972776,0.5,0.5,4.207581883,2.3570009604872384
128,13.0,2.1,1.0,100.0,0.4,0.1701842886299092,-1.2929078903822777e-5,0.5513184205806487,0.5715289788728513,9,-0.34044788833400935,0.5,0.5,4.251046157,2.332886813719094
128,13.0,2.2,1.0,100.0,0.4,0.17018406367087852,-1.3383925211607473e-5,0.5516452351023715,0.561763593682477,9,-0.34044817663468485,0.5,0.5,4.20553805,2.3087726311046888
128,13.0,2.3,1.0,100.0,0.4,0.17018383167831724,-1.3820238650097405e-5,0.5520064002570435,0.5519058783866083,9,-0.34044846641559173,0.5,0.5,4.150485111,2.28465843329589
128,13.0,2.4,1.0,100.0,0.4,0.17018359233790495,-1.4236943176371142e-5,0.5524068098196611,0.5419362345704928,9,-0.3404487575910895,0.5,0.5,4.163122169,2.2605442391303856
128,13.0,2.5,1.0,100.0,0.4,0.1701833453172907,-1.463352873321e-5,0.5528477728177772,0.5318595637870329,9,-0.3404490500649232,0.5,0.5,4.267405065,2.236430062794263
128,13.0,2.6,1.0,100.0,0.4,0.17018309026483613,-1.5010080376187673e-5,0.5533270708560356,0.5217010433023345,9,-0.3404493437289458,0.5,0.5,4.22112353,2.212315912681673
128,13.0,2.7,1.0,100.0,0.4,0.1701828268083018,-1.5367206669392175e-5,0.5538394754812659,0.5114994512112542,9,-0.340449638461729,0.5,0.5,4.196787807,2.188201791164178
128,13.0,2.8,1.0,100.0,0.4,0.1701825545534545,-1.570592843044838e-5,0.5543774137556357,0.50130072743338,9,-0.34044993412707275,0.5,0.5,4.215266046,2.1640876948775776
128,13.0,2.9,1.0,100.0,0.4,0.17018227308265216,-1.602741695855281e-5,0.5549328561699762,0.49114836451464206,9,-0.34045023057259716,0.5,0.5,4.244819949,2.139973617811864
128,13.0,3.0,1.0,100.0,0.4,0.17018198195344247,-1.6332523070872185e-5,0.5555005862413198,0.4810698176995623,9,-0.3404505276286558,0.5,0.5,4.2381092,2.115859558151088
128,13.0,3.1,1.0,100.0,0.4,0.17018168069695794,-1.662152432668762e-5,0.5560796808551927,0.47107218837729975,9,-0.3404508251072161,0.5,0.5,4.258649152,2.0917455225672112
128,13.0,3.2,1.0,100.0,0.4,0.17018136881604312,-1.6894135710099345e-5,0.556673014518172,0.4611461528272855,9,-0.34045112280042594,0.5,0.5,4.187927804,2.067631526654902
128,13.0,3.3,1.0,100.0,0.4,0.1701810457832028,-1.7149551962497567e-5,0.5572865299764973,0.4512700064915997,9,-0.340451420478965,0.5,0.5,4.224104737,2.0435175946101163
128,13.0,3.4,1.0,100.0,0.4,0.17018071103831678,-1.7386584852674414e-5,0.5579279665148817,0.4414153739599172,9,-0.3404517178900058,0.5,0.5,4.20595854,2.0194037572912586
128,13.0,3.5,1.0,100.0,0.4,0.1701803639859731,-1.7604094828038708e-5,0.5586038558834105,0.4315590423116444,9,-0.34045201475424886,0.5,0.5,4.12754523,1.9952900454361926
128,13.0,3.6,1.0,100.0,0.4,0.17018000399272676,-1.7801149661905713e-5,0.5593187974840541,0.4216859864338807,9,-0.3404523107629606,0.5,0.5,4.246542938,1.971176487430868
128,13.0,3.7,1.0,100.0,0.4,0.17017963038435974,-1.797681419038466e-5,0.5600772724496661,0.41178331939557594,9,-0.3404526055755499,0.5,0.5,4.167924528,1.947063113443713
128,13.0,3.8,1.0,100.0,0.4,0.1701792424428763,-1.8129987257392566e-5,0.5608848559405244,0.4018364186130412,9,-0.3404528988169614,0.5,0.5,4.270450591,1.922949958712468
128,13.0,3.9,1.0,100.0,0.4,0.17017883940309725,-1.825945637096149e-5,0.5617480397565044,0.39183045494912383,9,-0.34045319007437813,0.5,0.5,4.254962746,1.8988370635029213
128,13.0,4.0,1.0,100.0,0.4,0.17017842044900955,-1.8363884029815036e-5,0.5626747584650538,0.38175023205342,9,-0.3404534788939168,0.5,0.5,4.220387835,1.8747244749946625
128,13.5,0.0,1.0,100.0,0.4,0.1701878033840219,5.551115123125783e-17,0.5483422139376803,0.7812499999999996,9,-0.3404422535539562,0.5,0.5,0.92543129,2.8392649977694733
128,13.5,0.1,1.0,100.0,0.4,0.1701876758693182,-7.514961274379672e-7,0.5483442520624049,0.7706395761516852,9,-0.3404425024580651,0.5,0.5,4.158462566,2.8151529187284776
128,13.5,0.2,1.0,100.0,0.4,0.17018754524819318,-1.4894906795459573e-6,0.5483578180188742,0.7600743556546825,9,-0.34044275331867546,0.5,0.5,4.15123403,2.791040701343356
128,13.5,0.3,1.0,100.0,0.4,0.1701874114104162,-2.2140644203305637e-6,0.5483822471459288,0.7496090858217174,9,-0.34044300614279954,0.5,0.5,4.196085021,2.7669283479805333
128,13.5,0.4,1.0,100.0,0.4,0.17018727424056243,-2.925487622845724e-6,0.5484167687105912,0.7392905036761119,9,-0.3404432609361281,0.5,0.5,4.189290691,2.742815860831209
128,13.5,0.5,1.0,100.0,0.4,0.17018713361772236,-3.624102096172477e-6,0.5484610705572823,0.7291406915415435,9,-0.34044351770284165,0.5,0.5,4.108952798,2.718703242080034
128,13.5,0.6,1.0,100.0,0.4,0.17018698941521077,-4.310132810825262e-6,0.5485157310872735,0.7191459072653199,9,-0.3404437764454002,0.5,0.5,4.185289906,2.694590494259995
128,13.5,0.7,1.0,100.0,0.4,0.17018684150026592,-4.9835598849301554e-6,0.5485821582028594,0.7092643634749405,9,-0.3404440371643301,0.5,0.5,4.166645702,2.6704776205476106
128,13.5,0.8,1.0,100.0,0.4,0.17018668973371787,-5.644141657545898e-6,0.5486621600302444,0.69944736000609,9,-0.34044429985802743,0.5,0.5,4.229274052,2.6463646248225676
128,13.5,0.9,1.0,100.0,0.4,0.17018653396962222,-6.2915052884693345e-6,0.5487576753710477,0.6896536538620852,9,-0.3404445645225397,0.5,0.5,4.238324371,2.622251511645859
128,13.5,1.0,1.0,100.0,0.4,0.17018637405486825,-6.925193077933489e-6,0.5488707761684419,0.6798505964514348,9,-0.3404448311513318,0.5,0.5,4.136572153,2.5981382863165896
128,13.5,1.1,1.0,100.0,0.4,0.17018620982875765,-7.544695307198923e-6,0.5490035039328878,0.6700133315335249,9,-0.34044509973503156,0.5,0.5,4.173836226,2.5740249548006844
128,13.5,1.2,1.0,100.0,0.4,0.1701860411225417,-8.149534012402704e-6,0.5491573953196882,0.660128441325723,9,-0.3404453702611653,0.5,0.5,4.125544256,2.5499115233249823
128,13.5,1.3,1.0,100.0,0.4,0.17018586775891453,-8.739367114818375e-6,0.5493329991443918,0.6501972382000416,9,-0.3404456427138595,0.5,0.5,4.188320766,2.5257979977615324
128,13.5,1.4,1.0,100.0,0.4,0.17018568955146643,-9.314088213141503e-6,0.5495294213501145,0.6402371324755474,9,-0.3404459170734998,0.5,0.5,4.274022292,2.5016843828345996
128,13.5,1.5,1.0,100.0,0.4,0.17018550630410048,-9.87389329795696e-6,0.5497441699108818,0.630280148924267,9,-0.340446193316312,0.5,0.5,4.16924129,2.4775706814544773
128,13.5,1.6,1.0,100.0,0.4,0.1701853178104577,-1.0419147630141845e-5,0.5499741761375576,0.6203599799913176,9,-0.3404464714138602,0.5,0.5,4.218544437,2.453456895325169
128,13.5,1.7,1.0,100.0,0.4,0.170185123853348,-1.0950120892638804e-5,0.5502171800296218,0.6104964915038322,9,-0.34044675133250524,0.5,0.5,4.195937255,2.429343026429699
128,13.5,1.8,1.0,100.0,0.4,0.17018492420410536,-1.1466898707901407e-5,0.5504719282635739,0.6006950603104012,9,-0.34044703303290097,0.5,0.5,4.154985717,2.40522907758719
128,13.5,1.9,1.0,100.0,0.4,0.17018471862187856,-1.196938765438138e-5,0.5507382731773647,0.5909508738378114,9,-0.34044731646944604,0.5,0.5,4.117668241,2.3811150529601774
128,13.5,2.0,1.0,100.0,0.4,0.1701845068529363,-1.2457112461256026e-5,0.5510185955414637,0.5812422367414346,9,-0.34044760158972776,0.5,0.5,4.178296181,2.3570009604872384
128,13.5,2.1,1.0,100.0,0.4,0.1701842886299092,-1.2929078903822777e-5,0.5513184205806487,0.5715289788728513,9,-0.34044788833400935,0.5,0.5,4.209241516,2.332886813719094
128,13.5,2.2,1.0,100.0,0.4,0.17018406367087852,-1.3383925211607473e-5,0.5516452351023715,0.561763593682477,9,-0.34044817663468485,0.5,0.5,4.189693907,2.3087726311046888
128,13.5,2.3,1.0,100.0,0.4,0.17018383167831724,-1.3820238650097405e-5,0.5520064002570435,0.5519058783866083,9,-0.34044846641559173,0.5,0.5,4.132535118,2.28465843329589
128,13.5,2.4,1.0,100.0,0.4,0.17018359233790495,-1.4236943176371142e-5,0.5524068098196611,0.5419362345704928,9,-0.3404487575910895,0.5,0.5,4.153482004,2.2605442391303856
128,13.5,2.5,1.0,100.0,0.4,0.1701833453172907,-1.463352873321e-5,0.5528477728177772,0.5318595637870329,9,-0.3404490500649232,0.5,0.5,4.234375999,2.236430062794263
128,13.5,2.6,1.0,100.0,0.4,0.17018309026483613,-1.5010080376187673e-5,0.5533270708560356,0.5217010433023345,9,-0.3404493437289458,0.5,0.5,4.204538696,2.212315912681673
128,13.5,2.7,1.0,100.0,0.4,0.1701828268083018,-1.5367206669392175e-5,0.5538394754812659,0.5114994512112542,9,-0.340449638461729,0.5,0.5,4.183195568,2.188201791164178
128,13.5,2.8,1.0,100.0,0.4,0.1701825545534545,-1.570592843044838e-5,0.5543774137556357,0.50130072743338,9,-0.34044993412707275,0.5,0.5,4.168758882,2.1640876948775776
128,13.5,2.9,1.0,100.0,0.4,0.17018227308265216,-1.602741695855281e-5,0.5549328561699762,0.49114836451464206,9,-0.34045023057259716,0.5,0.5,4.234239848,2.139973617811864
128,13.5,3.0,1.0,100.0,0.4,0.17018198195344247,-1.6332523070872185e-5,0.5555005862413198,0.4810698176995623,9,-0.3404505276286558,0.5,0.5,4.20916646,2.115859558151088
128,13.5,3.1,1.0,100.0,0.4,0.17018168069695794,-1.662152432668762e-5,0.5560796808551927,0.47107218837729975,9,-0.3404508251072161,0.5,0.5,4.243617938,2.0917455225672112
128,13.5,3.2,1.0,100.0,0.4,0.17018136881604312,-1.6894135710099345e-5,0.556673014518172,0.4611461528272855,9,-0.34045112280042594,0.5,0.5,4.1784365,2.067631526654902
128,13.5,3.3,1.0,100.0,0.4,0.1701810457832028,-1.7149551962497567e-5,0.5572865299764973,0.4512700064915997,9,-0.340451420478965,0.5,0.5,4.202127002,2.0435175946101163
128,13.5,3.4,1.0,100.0,0.4,0.17018071103831678,-1.7386584852674414e-5,0.5579279665148817,0.4414153739599172,9,-0.3404517178900058,0.5,0.5,4.172755929,2.0194037572912586
128,13.5,3.5,1.0,100.0,0.4,0.1701803639859731,-1.7604094828038708e-5,0.5586038558834105,0.4315590423116444,9,-0.34045201475424886,0.5,0.5,4.119372629,1.9952900454361926
128,13.5,3.6,1.0,100.0,0.4,0.17018000399272676,-1.7801149661905713e-5,0.5593187974840541,0.4216859864338807,9,-0.3404523107629606,0.5,0.5,4.777453704,1.971176487430868
128,13.5,3.7,1.0,100.0,0.4,0.17017963038435974,-1.797681419038466e-5,0.5600772724496661,0.41178331939557594,9,-0.3404526055755499,0.5,0.5,4.149655491,1.947063113443713
128,13.5,3.8,1.0,100.0,0.4,0.1701792424428763,-1.8129987257392566e-5,0.5608848559405244,0.4018364186130412,9,-0.3404528988169614,0.5,0.5,4.253666947,1.922949958712468
128,13.5,3.9,1.0,100.0,0.4,0.17017883940309725,-1.825945637096149e-5,0.5617480397565044,0.39183045494912383,9,-0.34045319007437813,0.5,0.5,4.206769217,1.8988370635029213
128,13.5,4.0,1.0,100.0,0.4,0.17017842044900955,-1.8363884029815036e-5,0.5626747584650538,0.38175023205342,9,-0.3404534788939168,0.5,0.5,4.204712863,1.8747244749946625
128,14.0,0.0,1.0,100.0,0.4,0.1701878033840219,5.551115123125783e-17,0.5483422139376803,0.7812499999999996,9,-0.3404422535539562,0.5,0.5,0.942184482,2.8392649977694733
128,14.0,0.1,1.0,100.0,0.4,0.1701876758693182,-7.514961274379672e-7,0.5483442520624049,0.7706395761516852,9,-0.3404425024580651,0.5,0.5,4.135852604,2.8151529187284776
128,14.0,0.2,1.0,100.0,0.4,0.17018754524819318,-1.4894906795459573e-6,0.5483578180188742,0.7600743556546825,9,-0.34044275331867546,0.5,0.5,4.123868421,2.791040701343356
128,14.0,0.3,1.0,100.0,0.4,0.1701874114104162,-2.2140644203305637e-6,0.5483822471459288,0.7496090858217174,9,-0.34044300614279954,0.5,0.5,4.168754504,2.7669283479805333
128,14.0,0.4,1.0,100.0,0.4,0.17018727424056243,-2.925487622845724e-6,0.5484167687105912,0.7392905036761119,9,-0.3404432609361281,0.5,0.5,4.167810795,2.742815860831209
128,14.0,0.5,1.0,100.0,0.4,0.17018713361772236,-3.624102096172477e-6,0.5484610705572823,0.7291406915415435,9,-0.34044351770284165,0.5,0.5,4.10096395,2.718703242080034
128,14.0,0.6,1.0,100.0,0.4,0.17018698941521077,-4.310132810825262e-6,0.5485157310872735,0.7191459072653199,9,-0.3404437764454002,0.5,0.5,4.181946107,2.694590494259995
128,14.0,0.7,1.0,100.0,0.4,0.17018684150026592,-4.9835598849301554e-6,0.5485821582028594,0.7092643634749405,9,-0.3404440371643301,0.5,0.5,4.124788932,2.6704776205476106
128,14.0,0.8,1.0,100.0,0.4,0.17018668973371787,-5.644141657545898e-6,0.5486621600302444,0.69944736000609,9,-0.34044429985802743,0.5,0.5,4.207766232,2.6463646248225676
128,14.0,0.9,1.0,100.0,0.4,0.17018653396962222,-6.2915052884693345e-6,0.5487576753710477,0.6896536538620852,9,-0.3404445645225397,0.5,0.5,4.213249346,2.622251511645859
128,14.0,1.0,1.0,100.0,0.4,0.17018637405486825,-6.925193077933489e-6,0.5488707761684419,0.6798505964514348,9,-0.3404448311513318,0.5,0.5,4.12780804,2.5981382863165896
128,14.0,1.1,1.0,100.0,0.4,0.17018620982875765,-7.544695307198923e-6,0.5490035039328878,0.6700133315335249,9,-0.34044509973503156,0.5,0.5,4.163499197,2.5740249548006844
128,14.0,1.2,1.0,100.0,0.4,0.1701860411225417,-8.149534012402704e-6,0.5491573953196882,0.660128441325723,9,-0.3404453702611653,0.5,0.5,4.105825596,2.5499115233249823
128,14.0,1.3,1.0,100.0,0.4,0.17018586775891453,-8.739367114818375e-6,0.5493329991443918,0.6501972382000416,9,-0.3404456427138595,0.5,0.5,4.161127589,2.5257979977615324
128,14.0,1.4,1.0,100.0,0.4,0.17018568955146643,-9.314088213141503e-6,0.5495294213501145,0.6402371324755474,9,-0.3404459170734998,0.5,0.5,4.253865604,2.5016843828345996
128,14.0,1.5,1.0,100.0,0.4,0.17018550630410048,-9.87389329795696e-6,0.5497441699108818,0.630280148924267,9,-0.340446193316312,0.5,0.5,4.149310746,2.4775706814544773
128,14.0,1.6,1.0,100.0,0.4,0.1701853178104577,-1.0419147630141845e-5,0.5499741761375576,0.6203599799913176,9,-0.3404464714138602,0.5,0.5,4.214344088,2.453456895325169
128,14.0,1.7,1.0,100.0,0.4,0.170185123853348,-1.0950120892638804e-5,0.5502171800296218,0.6104964915038322,9,-0.34044675133250524,0.5,0.5,4.194227151,2.429343026429699
128,14.0,1.8,1.0,100.0,0.4,0.17018492420410536,-1.1466898707901407e-5,0.5504719282635739,0.6006950603104012,9,-0.34044703303290097,0.5,0.5,4.157519123,2.40522907758719
128,14.0,1.9,1.0,100.0,0.4,0.17018471862187856,-1.196938765438138e-5,0.5507382731773647,0.5909508738378114,9,-0.34044731646944604,0.5,0.5,4.128326091,2.3811150529601774
128,14.0,2.0,1.0,100.0,0.4,0.1701845068529363,-1.2457112461256026e-5,0.5510185955414637,0.5812422367414346,9,-0.34044760158972776,0.5,0.5,4.182574956,2.3570009604872384
128,14.0,2.1,1.0,100.0,0.4,0.1701842886299092,-1.2929078903822777e-5,0.5513184205806487,0.5715289788728513,9,-0.34044788833400935,0.5,0.5,4.222218045,2.332886813719094
128,14.0,2.2,1.0,100.0,0.4,0.17018406367087852,-1.3383925211607473e-5,0.5516452351023715,0.561763593682477,9,-0.34044817663468485,0.5,0.5,4.190613658,2.3087726311046888
128,14.0,2.3,1.0,100.0,0.4,0.17018383167831724,-1.3820238650097405e-5,0.5520064002570435,0.5519058783866083,9,-0.34044846641559173,0.5,0.5,4.1344572,2.28465843329589
128,14.0,2.4,1.0,100.0,0.4,0.17018359233790495,-1.4236943176371142e-5,0.5524068098196611,0.5419362345704928,9,-0.3404487575910895,0.5,0.5,4.166575491,2.2605442391303856
128,14.0,2.5,1.0,100.0,0.4,0.1701833453172907,-1.463352873321e-5,0.5528477728177772,0.5318595637870329,9,-0.3404490500649232,0.5,0.5,4.252884994,2.236430062794263
128,14.0,2.6,1.0,100.0,0.4,0.17018309026483613,-1.5010080376187673e-5,0.5533270708560356,0.5217010433023345,9,-0.3404493437289458,0.5,0.5,4.210809013,2.212315912681673
128,14.0,2.7,1.0,100.0,0.4,0.1701828268083018,-1.5367206669392175e-5,0.5538394754812659,0.5114994512112542,9,-0.340449638461729,0.5,0.5,4.177633251,2.188201791164178
128,14.0,2.8,1.0,100.0,0.4,0.1701825545534545,-1.570592843044838e-5,0.5543774137556357,0.50130072743338,9,-0.34044993412707275,0.5,0.5,4.194608904,2.1640876948775776
128,14.0,2.9,1.0,100.0,0.4,0.17018227308265216,-1.602741695855281e-5,0.5549328561699762,0.49114836451464206,9,-0.34045023057259716,0.5,0.5,4.239491337,2.139973617811864
128,14.0,3.0,1.0,100.0,0.4,0.17018198195344247,-1.6332523070872185e-5,0.5555005862413198,0.4810698176995623,9,-0.3404505276286558,0.5,0.5,4.227595678,2.115859558151088
128,14.0,3.1,1.0,100.0,0.4,0.17018168069695794,-1.662152432668762e-5,0.5560796808551927,0.47107218837729975,9,-0.3404508251072161,0.5,0.5,4.243971128,2.0917455225672112
128,14.0,3.2,1.0,100.0,0.4,0.17018136881604312,-1.6894135710099345e-5,0.556673014518172,0.4611461528272855,9,-0.34045112280042594,0.5,0.5,4.179399468,2.067631526654902
128,14.0,3.3,1.0,100.0,0.4,0.1701810457832028,-1.7149551962497567e-5,0.5572865299764973,0.4512700064915997,9,-0.340451420478965,0.5,0.5,4.201068146,2.0435175946101163
128,14.0,3.4,1.0,100.0,0.4,0.17018071103831678,-1.7386584852674414e-5,0.5579279665148817,0.4414153739599172,9,-0.3404517178900058,0.5,0.5,4.209468265,2.0194037572912586
128,14.0,3.5,1.0,100.0,0.4,0.1701803639859731,-1.7604094828038708e-5,0.5586038558834105,0.4315590423116444,9,-0.34045201475424886,0.5,0.5,4.128058687,1.9952900454361926
