L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,7.4,1.0,100.0,0.0,0.1562066403195352,-0.017469189768711105,0.2755128049483424,0.3317864880408178,1.734723475976807e-17,0.32750153440458396,0.05341099970700147,0.9764510271593752,0.3928469415207525,0.2541550147481099,true,131,-1.818331852399445,0.05,0.05,2.078732909,0.0,2
128,0.0,7.5,1.0,100.0,0.0,0.15421123748954882,-0.01739815389594744,0.27666462475286324,0.33150586520986147,2.42861286636753e-17,0.3273386171684378,0.05338673837682745,0.974967709706509,0.44488109424001276,0.26753159447168234,true,130,-1.8345168102506872,0.05,0.05,2.081215099,0.0,2
128,0.0,7.6,1.0,100.0,0.0,0.15226712885038346,-0.017325439162769393,0.277769399820872,0.3312334695511513,1.9081958235744878e-17,0.3277430734848208,0.05349270351999447,0.9753318869551997,0.49878692412452796,0.2816122047070432,true,129,-1.8508065845247683,0.05,0.05,2.031802437,0.0,2
128,0.0,7.7,1.0,100.0,0.0,0.1503723394548342,-0.017251252072652365,0.27882980475694397,0.3309689487496634,1.5612511283791264e-17,0.32870905093035363,0.053727176805448695,0.9775598899701698,0.5546687220758795,0.296433899691632,true,128,-1.8671971568317403,0.05,0.05,2.037570077,0.0,2
128,0.0,7.8,1.0,100.0,0.0,0.14852499511602274,-0.017175780409444744,0.2798483213383802,0.33071196823985594,2.2551405187698492e-17,0.3302330331123593,0.05408905629264438,0.9816768061484682,0.6126351218830317,0.3120356838859156,true,127,-1.8836847122665363,0.05,0.05,2.011593599,0.0,2
128,0.0,7.9,1.0,100.0,0.0,0.14672331600041771,-0.017099195052299426,0.2808272556489589,0.33046221007754295,2.0816681711721685e-17,0.3323137104000451,0.05457781619143398,0.9877162244373849,0.6727993186933512,0.3284586146167557,true,126,-1.900265626663545,0.05,0.05,1.988093911,0.0,2
128,0.0,8.0,1.0,100.0,0.0,0.14496561070978173,-0.017021651593026918,0.2817687534019394,0.3302193718955859,2.2551405187698492e-17,0.3349518681729502,0.05519347286386117,0.9957200438046598,0.7352793103589939,0.34574591012289707,true,125,-1.9169364547980738,0.05,0.05,1.989900149,0.0,2
128,0.5,0.0,1.0,100.0,0.0,0.4052305930846236,-1.3877787807814457e-17,0.0,2.5849394142282115e-26,-2.487641858253084e-10,0.5972687355728645,0.1953124999999966,0.1953125,0.1953125,1.1751041146306557e-6,true,11,-1.6212287122694498,0.5,0.5,0.146507335,0.0,3
128,0.5,0.1,1.0,100.0,0.0,0.4052299174268843,-6.373789444985567e-7,6.459740958793819e-7,0.0002082910470588976,-4.171279156637989e-12,0.14943949069035067,0.011203947535108725,0.061176918974783986,0.8350042892565359,1.9554379795590508e-8,true,13,-1.6048075530028023,0.5,0.5,0.174853131,0.0,3
128,0.5,0.2,1.0,100.0,0.0,0.40522914854043557,-2.2691570844557418e-11,4.815840778486181e-9,0.0010036519453137161,-1.6263032587282567e-19,0.0004347553665962067,1.636975549349854e-7,0.00021842133163560483,0.9699059030362656,6.449791933871974e-16,true,22,-1.5883863904709168,0.5,0.5,0.293097512,0.0,3
128,0.5,0.3,1.0,100.0,0.0,0.4052058138667912,-4.299338662860919e-14,1.1259639542352678e-11,0.020976505393023297,4.336808689942018e-19,0.0022767291314451654,1.5804737227758831e-9,3.255517676285583e-7,0.9655968701603109,3.004652068727968e-16,true,33,-1.5719655871753513,0.5,0.5,0.445316514,0.0,3
128,0.5,0.4,1.0,100.0,0.0,0.40496976821066394,-2.786497937945498e-8,1.75875161531505e-6,0.05833397375167841,-6.772274303845638e-10,0.049270330134798535,0.00054658380035765,0.03648927122480388,0.9881103390723955,4.213384775584186e-6,true,15,-1.5557312933021314,0.5,0.5,0.199754906,0.0,3
128,0.5,0.5,1.0,100.0,0.0,0.40454749854424554,-9.049599161981003e-7,3.18015864170804e-5,0.08300797680943184,-3.138718053380396e-7,0.6007244883428076,0.010744754293606664,0.5046707941889973,0.16034522432489817,0.0022444259171614713,true,11,-1.5398483806614822,0.5,0.5,0.147113614,0.0,3
128,0.5,0.6,1.0,100.0,0.0,0.40388959826187193,-4.96681121175957e-7,1.559474635473763e-5,0.1056725330025945,-5.6159900337776625e-8,0.11663809550743753,0.006036363631503009,0.19713290598519642,0.9284027293620101,0.0004457613677802573,true,13,-1.524409071063876,0.5,0.5,0.172136304,0.0,3
128,0.5,0.7,1.0,100.0,0.0,0.40294925762317635,-3.143137288774689e-7,8.108849080912294e-6,0.12734841533893787,-1.070023826835187e-8,0.011041935698341554,0.003201333188060594,0.08396557687663699,0.9522872015685357,9.300560692016747e-5,true,15,-1.5095105509022995,0.5,0.5,0.200967351,0.0,3
128,0.5,0.8,1.0,100.0,0.0,0.40174131602299185,-3.444298984911498e-7,7.584391033034444e-6,0.14733121124642992,-5.833721099940403e-9,0.0419642780814522,0.002949255827010505,0.06564169064661413,0.8805732765619356,5.487022451750926e-5,true,16,-1.4952278181615368,0.5,0.5,0.21381884,0.0,3
