L,U,V,t,β,δ,m,uS,vx,vy,Qm,QuS,Qvx,Qvy,Converged,I,f,g,g0,ΔT,μ
128,14.5,2.1,1.0,100.0,0.0,0.48591223373601844,0.11682383029227963,-5.020552053859536e-7,-5.020552053859538e-7,0.6883482815923658,0.8488707201443346,0.007886079595826406,0.007886079595826411,true,12,-3.862240067032039,0.5,0.5,0.139032214,0.0
128,14.5,2.2,1.0,100.0,0.0,0.4860710472531804,0.11618427309586105,-4.5059164641639266e-7,-4.505916464163929e-7,0.6787084973313151,0.8178903751568378,0.006797442421944936,0.006797442421944939,true,12,-3.8608831838405817,0.5,0.5,0.322572103,0.0
128,14.5,2.3,1.0,100.0,0.0,0.48622729211996735,0.11555114728198525,-4.0198999641398984e-7,-4.0198999641398984e-7,0.6695409228104632,0.7881937640862313,0.005835954074446203,0.005835954074446203,true,12,-3.859541042681152,0.5,0.5,0.202559624,0.0
128,14.5,2.4,1.0,100.0,0.0,0.4863810218016995,0.11492436280917412,-3.564354458224327e-7,-3.5643544582243276e-7,0.6608252518712776,0.7597348758305311,0.00498903973195619,0.004989039731956191,true,12,-3.858213419573003,0.5,0.5,0.158449758,0.0
128,14.5,2.5,1.0,100.0,0.0,0.48653228839335816,0.11430383127397944,-3.1403647771737735e-7,-3.1403647771737735e-7,0.6525419119187692,0.7324686112368806,0.004245159135416718,0.004245159135416718,true,12,-3.8569000946465937,0.5,0.5,0.41706736,0.0
128,14.5,2.6,1.0,100.0,0.0,0.48668114266004603,0.11368946588053355,-2.7483721103236183e-7,-2.7483721103236173e-7,0.6446720514536874,0.7063508204687707,0.003593739193653735,0.0035937391936537335,true,12,-3.8556008520628615,0.5,0.5,0.297933127,0.0
128,14.5,2.7,1.0,100.0,0.0,0.48682763407636287,0.11308118140956033,-2.388283592589546e-7,-2.388283592589545e-7,0.637197526788591,0.6813383352878288,0.0030251095912584704,0.003025109591258469,true,12,-3.8543154799338892,0.5,0.5,0.211348459,0.0
128,14.5,2.8,1.0,100.0,0.0,0.4869718108646983,0.11247889418700087,-2.0595692048855529e-7,-2.0595692048855547e-7,0.6301008880519321,0.6573889965298674,0.0025304413675078614,0.002530441367507864,true,12,-3.853043770244931,0.5,0.5,0.143992788,0.0
128,14.5,2.9,1.0,100.0,0.0,0.4871137200324452,0.11188252205239327,-1.7613470782961293e-7,-1.7613470782961287e-7,0.6233653645673076,0.634461677047865,0.0021016884275450285,0.0021016884275450285,true,12,-3.8517855187777954,0.5,0.5,0.15200659,0.0
128,14.5,3.0,1.0,100.0,0.0,0.4872534074081394,0.1112919843271338,-1.492458226065608e-7,-1.492458226065608e-7,0.6169748496958061,0.6125163003876666,0.001731531939927456,0.001731531939927456,true,12,-3.8505405250355893,0.5,0.5,0.184645707,0.0
128,14.5,3.1,1.0,100.0,0.0,0.48739091767653825,0.11070720178273372,-1.2515316632843414e-7,-1.2515316632843414e-7,0.6109138852239404,0.5915138554539456,0.0014133275679826436,0.0014133275679826436,true,12,-3.849308592168829,0.5,0.5,0.183320961,0.0
128,14.5,3.2,1.0,100.0,0.0,0.487526294412649,0.110128096609174,-1.0370408120979112e-7,-1.0370408120979112e-7,0.6051676453718846,0.5714164074185346,0.0011410554762337724,0.0011410554762337724,true,12,-3.8480895269028856,0.5,0.5,0.183610828,0.0
128,14.5,3.3,1.0,100.0,0.0,0.48765958011472155,0.10955459238345039,-8.47352030385036e-8,-8.47352030385036e-8,0.5997219204931792,0.552187105110763,0.0009092730475083996,0.0009092730475083996,true,12,-3.846883139466787,0.5,0.5,0.182762974,0.0
128,14.5,3.4,1.0,100.0,0.0,0.48779081623622345,0.10898661403839072,-6.807660441858002e-8,-6.807660441858002e-8,0.5945631005314089,0.5337901851231452,0.0007130702412489238,0.0007130702412489238,true,12,-3.845689243523324,0.5,0.5,0.176573319,0.0
128,14.5,3.5,1.0,100.0,0.0,0.4879200432168138,0.1084240878318159,-5.355530087563439e-8,-5.355530087563444e-8,0.5896781582949151,0.5161909728600977,0.000548027519023905,0.0005480275190239055,true,12,-3.8445076561005034,0.5,0.5,0.387275306,0.0
128,14.5,3.6,1.0,100.0,0.0,0.488047300512337,0.1078669413161095,-4.099818700154796e-8,-4.0998187001547964e-8,0.5850546326072736,0.499355880742125,0.00041017625930394604,0.0004101762593039461,true,12,-3.8433381975242913,0.5,0.5,0.277397562,0.0
128,14.5,3.7,1.0,100.0,0.0,0.48817262662385663,0.107315103308251,-3.0234464736273576e-8,-3.0234464736273576e-8,0.5806806113850538,0.4832524037753916,0.0002959615802168277,0.0002959615802168276,true,12,-3.8421806913526484,0.5,0.5,0.174695889,0.0
128,14.5,3.8,1.0,100.0,0.0,0.4882960591257506,0.10676850386036049,-2.109762104067275e-8,-2.1097621040672745e-8,0.5765447146907077,0.4678491126868245,0.0002022074862277916,0.00020220748622779155,true,12,-3.841034964310844,0.5,0.5,0.187156766,0.0
128,14.5,3.9,1.0,100.0,0.0,0.48841763469289057,0.10622707423079647,-1.3427007605866111e-8,-1.3427007605866071e-8,0.572636077805333,0.4531156448153162,0.0001260842524896506,0.00012608425248965022,true,12,-3.8399008462280544,0.5,0.5,1.020486756,0.0
128,14.5,4.0,1.0,100.0,0.0,0.48853738912692934,0.10569074685584157,-7.06907087187294e-9,-7.069070871872969e-9,0.568944334363497,0.4390226929426311,6.507795895499789e-5,6.507795895499815e-5,true,12,-3.8387781699751735,0.5,0.5,0.182396922,0.0
128,15.0,0.0,1.0,100.0,0.0,0.4830320003895969,0.12779548979147798,0.0,0.0,0.28206429364474594,0.569435643059113,0.0244140625,0.0244140625,true,14,-4.010980678920721,0.5,0.5,0.231484808,0.0
128,15.0,0.1,1.0,100.0,0.0,0.4832302703353199,0.12707506049764522,-1.468812220875885e-7,-1.468812220875885e-7,0.5167000697079427,0.9772705782017388,0.04398809267567541,0.04398809267567541,true,13,-4.009357904062675,0.5,0.5,0.223696272,0.0
128,15.0,0.2,1.0,100.0,0.0,0.48343332227909874,0.12633230949310534,-2.6248309306237064e-7,-2.6248309306237064e-7,0.5032888590010831,0.9380835187461911,0.039570854464847434,0.039570854464847434,true,13,-4.007753972055642,0.5,0.5,0.283175085,0.0
128,15.0,0.3,1.0,100.0,0.0,0.4836328899722722,0.12559734106956272,-3.512974877427035e-7,-3.512974877427035e-7,0.4904957217199968,0.900412925624483,0.035544510267761176,0.035544510267761176,true,13,-4.006168581564575,0.5,0.5,0.181714911,0.0
128,15.0,0.4,1.0,100.0,0.0,0.48382904881240957,0.12487004738515661,-4.17305165949338e-7,-4.17305165949338e-7,0.4782964011639246,0.8642161322771624,0.03187916198117693,0.03187916198117693,true,13,-4.004601439904398,0.5,0.5,0.233659221,0.0
128,15.0,0.5,1.0,100.0,0.0,0.4840218723046148,0.1241503221394936,-4.6402370603050943e-7,-4.6402370603050943e-7,0.4666672869519939,0.8294504555245164,0.02854681704418101,0.02854681704418101,true,13,-4.003052259747465,0.5,0.5,0.20964863,0.0
128,15.0,0.6,1.0,100.0,0.0,0.4842114321071983,0.1234380605841584,-4.945517202888324e-7,-4.945517202888324e-7,0.45558542055457174,0.7960732963248618,0.025521294775088226,0.025521294775088226,true,13,-4.0015207590285105,0.5,0.5,0.210136632,0.0
128,15.0,0.7,1.0,100.0,0.0,0.48439779807709327,0.1227331595290073,-5.11609587813046e-7,-5.11609587813046e-7,0.4450284988439801,0.7640422338351383,0.02277813552883794,0.02277813552883794,true,13,-4.000006660850467,0.5,0.5,0.175926598,0.0
128,15.0,0.8,1.0,100.0,0.0,0.48458103831491905,0.1220355173446111,-5.175769282016174e-7,-5.175769282016172e-7,0.434974875777705,0.7333151128466053,0.020294512694526232,0.020294512694526225,true,13,-3.998509693391143,0.5,0.5,0.177352338,0.0
128,15.0,0.9,1.0,100.0,0.0,0.4847612192096009,0.12134503396119639,-5.145270281308726e-7,-5.145270281308724e-7,0.42540356232845244,0.7038501247012552,0.018049147544058848,0.018049147544058848,true,13,-3.9970295898108423,0.5,0.5,0.326806713,0.0
128,15.0,1.0,1.0,100.0,0.0,0.4849384054824696,0.12066161086441679,-5.042584216645823e-7,-5.042584216645823e-7,0.4162942247756263,0.6756058818194466,0.01602222693521841,0.01602222693521841,true,13,-3.995566088161026,0.5,0.5,0.182340892,0.0
128,15.0,1.1,1.0,100.0,0.0,0.4851126602307686,0.1199851510882683,-4.88323814617425e-7,-4.88323814617425e-7,0.4076271814756893,0.6485414859945804,0.01419532386557921,0.01419532386557921,true,13,-3.9941189312939724,0.5,0.5,0.188855846,0.0
128,15.0,1.2,1.0,100.0,0.0,0.4852840449705087,0.11931555920544495,-4.6805653316064477e-7,-4.680565331606448e-7,0.3993833982207651,0.6226165906328129,0.01255132086755128,0.012551320867551282,true,13,-3.9926878667735455,0.5,0.5,0.195682791,0.0
128,15.0,1.3,1.0,100.0,0.0,0.4854526196786161,0.11865274131541226,-4.4459466718066427e-7,-4.4459466718066437e-7,0.3915444823031633,0.5977914571335119,0.011074336229276269,0.011074336229276272,true,13,-3.991272646787114,0.5,0.5,0.165155774,0.0
128,15.0,1.4,1.0,100.0,0.0,0.485618442834327,0.11799660503045958,-4.189030696544283e-7,-4.1890306965442797e-7,0.3840926753873042,0.5740270056212304,0.009749653021030829,0.009749653021030823,true,13,-3.989873028058586,0.5,0.5,0.172753212,0.0
128,15.0,1.5,1.0,100.0,0.0,0.48578157145979267,0.11734705945997519,-3.917933644711671e-7,-3.917933644711671e-7,0.37701084530772366,0.5512848602520493,0.00856365090212782,0.008563650902127818,true,13,-3.988488771762672,0.5,0.5,0.17477507,0.0
128,15.0,1.6,1.0,100.0,0.0,0.4859381310900095,0.11671981003356963,-8.158215739529984e-7,-8.158215739529979e-7,0.724844674369729,0.9958754170555639,0.016814999226987752,0.016814999226987745,true,12,-3.9871196439381156,0.5,0.5,0.243427246,0.0
128,15.0,1.7,1.0,100.0,0.0,0.4860963941627927,0.11608182932994476,-7.586748438517799e-7,-7.586748438517797e-7,0.7134953309063663,0.9596552829705951,0.014807673612420233,0.01480767361242023,true,12,-3.9857654133997755,0.5,0.5,0.961921869,0.0
128,15.0,1.8,1.0,100.0,0.0,0.48625209657067375,0.11545027498618587,-7.012720210476223e-7,-7.012720210476222e-7,0.7026750613933208,0.9248606520754765,0.013005758845530747,0.013005758845530744,true,12,-3.9844258546733107,0.5,0.5,0.145221038,0.0
128,15.0,1.9,1.0,100.0,0.0,0.48640529189361004,0.11482505589821698,-6.444417020031249e-7,-6.444417020031249e-7,0.6923623983877691,0.8914451771873666,0.01139139116900949,0.011391391169009491,true,12,-3.9831007459072296,0.5,0.5,0.180684653,0.0
128,15.0,2.0,1.0,100.0,0.0,0.48655603233241984,0.11420608262468185,-5.888571807853324e-7,-5.888571807853324e-7,0.6825365702107788,0.8593631720098527,0.009947991141744923,0.009947991141744923,true,12,-3.981789869289753,0.5,0.5,0.159963078,0.0
128,15.0,2.1,1.0,100.0,0.0,0.48670436874855705,0.11359326736042319,-5.350555694646779e-7,-5.350555694646779e-7,0.6731774932647872,0.8285696640910611,0.008660192348374396,0.008660192348374396,true,12,-3.9804930109707177,0.5,0.5,0.186687379,0.0
128,15.0,2.2,1.0,100.0,0.0,0.48685035070294347,0.11298652390893643,-4.834551434654176e-7,-4.834551434654178e-7,0.6642657633282312,0.7990204423756753,0.007513772565871513,0.007513772565871515,true,12,-3.9792099609847336,0.5,0.5,0.244786276,0.0
128,15.0,2.3,1.0,100.0,0.0,0.48699402649384543,0.11238576765397992,-4.343710364820172e-7,-4.343710364820171e-7,0.655782645923364,0.7706720995989402,0.006495587399944535,0.006495587399944534,true,12,-3.977940513175627,0.5,0.5,0.21521238,0.0
128,15.0,2.4,1.0,100.0,0.0,0.48713544319378854,0.11179091553051052,-3.880294034974399e-7,-3.8802940349743986e-7,0.6477100658518475,0.7434820697685973,0.005593506397625791,0.005593506397625791,true,12,-3.9766844651221214,0.5,0.5,0.223630036,0.0
128,15.0,2.5,1.0,100.0,0.0,0.48727464668550413,0.11120188599509795,-3.445801645261868e-7,-3.4458016452618686e-7,0.6400305959847197,0.7174086609842978,0.004796351636047189,0.00479635163604719,true,12,-3.975441618064815,0.5,0.5,0.208338377,0.0
128,15.0,2.6,1.0,100.0,0.0,0.4874116816969093,0.11061859899595888,-3.041084359496807e-7,-3.041084359496806e-7,0.6327274453906684,0.6924110838368858,0.004093838781059722,0.004093838781059719,true,12,-3.974211776834411,0.5,0.5,0.155956108,0.0
128,15.0,2.7,1.0,100.0,0.0,0.4875465918351218,0.11004097594273915,-2.666447507088889e-7,-2.66644750708889e-7,0.6257844468827711,0.668449475629912,0.0034765206031113494,0.00347652060311135,true,12,-3.9729947497812192,0.5,0.5,0.222396285,0.0
128,15.0,2.8,1.0,100.0,0.0,0.48767941961951566,0.10946893967616016,-2.321741631655734e-7,-2.321741631655734e-7,0.619186044056752,0.6454849206590785,0.0029357329316940994,0.0029357329316940994,true,12,-3.971790348705921,0.5,0.5,0.276492681,0.0
128,15.0,2.9,1.0,100.0,0.0,0.4878102065138268,0.10890241443763596,-2.00644329137738e-7,-2.00644329137738e-7,0.6129172778968073,0.6234794667773769,0.0024635430237561163,0.0024635430237561163,true,12,-3.9705983887915797,0.5,0.5,0.471382101,0.0
128,15.0,3.0,1.0,100.0,0.0,0.4879389929573169,0.10834132583895453,-1.7197264645675435e-7,-1.7197264645675435e-7,0.606963773006064,0.6023961384738208,0.0020527003157947937,0.0020527003157947937,true,12,-3.9694186885369005,0.5,0.5,0.235690968,0.0
128,15.0,3.1,1.0,100.0,0.0,0.4880658183950094,0.10778560083211054,-1.4605253638444343e-7,-1.4605253638444348e-7,0.601311723532616,0.5821989466769928,0.00169658952394559,0.0016965895239455901,true,12,-3.9682510696907283,0.5,0.5,0.244709215,0.0
128,15.0,3.2,1.0,100.0,0.0,0.48819072130701147,0.10723516767936403,-1.2275894137031435e-7,-1.2275894137031438e-7,0.5959478788444272,0.5628528954982337,0.0013891860512980924,0.0013891860512980927,true,12,-3.96709535718777,0.5,0.5,0.215802278,0.0
128,15.0,3.3,1.0,100.0,0.0,0.48831373923693644,0.1066899559235946,-1.01953109924949e-7,-1.019531099249489e-7,0.5908595290082808,0.544323986111761,0.001125013656939437,0.0011250136569394358,true,12,-3.9659513790855416,0.5,0.5,0.20588049,0.0
128,15.0,3.4,1.0,100.0,0.0,0.48843490881944496,0.10614989635901019,-8.348673483834467e-8,-8.348673483834473e-8,0.5860344901233994,0.5265792179695306,0.0008991043368737901,0.0008991043368737909,true,12,-3.964818966502491,0.5,0.5,0.165072375,0.0
128,15.0,3.5,1.0,100.0,0.0,0.4885542658069207,0.10561492100226341,-6.720550658514506e-8,-6.720550658514506e-8,0.5814610895543693,0.5095865875354155,0.0007069603630170428,0.0007069603630170427,true,12,-3.9636979535573444,0.5,0.5,0.163894805,0.0
128,15.0,3.6,1.0,100.0,0.0,0.4886718450953009,0.10508496306402182,-5.295213953521255e-8,-5.295213953521256e-8,0.5771281511098847,0.49331508472014174,0.0005445184229332808,0.000544518422933281,true,12,-3.962588177309604,0.5,0.5,0.174609688,0.0
128,15.0,3.7,1.0,100.0,0.0,0.4887876807490803,0.10455995692103207,-4.056892453078885e-8,-4.0568924530788855e-8,0.5730249802038401,0.4777346871854826,0.0004081157998736888,0.00040811579987368884,true,12,-3.961489477701211,0.5,0.5,0.235202024,0.0
128,15.0,3.8,1.0,100.0,0.0,0.48890180602550903,0.10403983808871098,-2.989985750288438e-8,-2.9899857502884355e-8,0.5691413490385155,0.4628163526876894,0.00029445853000202875,0.0002944585300020284,true,12,-3.960401697499365,0.5,0.5,0.373596106,0.0
128,15.0,3.9,1.0,100.0,0.0,0.489014253398003,0.10352454319429386,-2.0792390081358226e-8,-2.079239008135828e-8,0.5654674818388328,0.4485320096125067,0.00020059147144193913,0.00020059147144193965,true,12,-3.9593246822404646,0.5,0.5,0.893909195,0.0
128,15.0,4.0,1.0,100.0,0.0,0.48912505457879063,0.10301400995056242,-1.3098844606509098e-8,-1.3098844606509101e-8,0.5619940401750956,0.43485454585640015,0.00012387021795253803,0.00012387021795253803,true,12,-3.9582582801751576,0.5,0.5,0.345842667,0.0
128,15.5,0.0,1.0,100.0,0.0,0.4840558221914816,0.12402310337372949,0.0,0.0,0.5074731289125278,0.9761598716745978,0.048828125,0.048828125,true,13,-4.127898077148804,0.5,0.5,0.178693733,0.0
128,15.5,0.1,1.0,100.0,0.0,0.48424463583877675,0.1233128116295647,-1.425716713501951e-7,-1.4257167135019512e-7,0.494693644714328,0.937804193741093,0.04413199869476383,0.04413199869476383,true,13,-4.126370135927881,0.5,0.5,0.3783542,0.0
128,15.5,0.2,1.0,100.0,0.0,0.48443026910457077,0.1226098662064688,-2.55693243307798e-7,-2.55693243307798e-7,0.48249077627859904,0.9009039475087466,0.03983342144868583,0.03983342144868583,true,13,-4.124859499347104,0.5,0.5,0.243523491,0.0
128,15.5,0.3,1.0,100.0,0.0,0.4846127899193916,0.12191416513977338,-3.434623716821876e-7,-3.434623716821876e-7,0.4708422889898589,0.8654186156004107,0.035903356414072336,0.035903356414072336,true,13,-4.123365898637962,0.5,0.5,0.254650001,0.0
128,15.5,0.4,1.0,100.0,0.0,0.48479226451708224,0.12122560798264878,-4.095253911211461e-7,-4.095253911211461e-7,0.45972654203962904,0.8313077199563201,0.03231452881565154,0.03231452881565154,true,13,-4.121889069910209,0.5,0.5,0.312582956,0.0
128,15.5,0.5,1.0,100.0,0.0,0.48496875747637186,0.12054409580986464,-4.57118248459756e-7,-4.57118248459756e-7,0.44912249161788154,0.7985309086889214,0.029041343960969877,0.029041343960969877,true,13,-4.1204287540643,0.5,0.5,0.473796218,0.0
128,15.5,0.6,1.0,100.0,0.0,0.48514233176209753,0.11986953121812396,-4.891043676533662e-7,-4.891043676533662e-7,0.4390096925155351,0.7670480371627098,0.02605980754113145,0.02605980754113145,true,13,-4.118984696704719,0.5,0.5,0.215183734,0.0
128,15.5,0.7,1.0,100.0,0.0,0.48531304876600034,0.11920181832327614,-5.080096341216062e-7,-5.080096341216062e-7,0.4293682982264846,0.7368192433702403,0.023347448244636693,0.023347448244636693,true,13,-4.1175566480542845,0.5,0.5,0.204295313,0.0
128,15.5,0.8,1.0,100.0,0.0,0.48548096834702986,0.11854086275469758,-5.160546770450726e-7,-5.160546770450726e-7,0.42017905964242264,0.7078050177017348,0.020883242699635117,0.020883242699635117,true,13,-4.1161443628694165,0.5,0.5,0.20438613,0.0
128,15.5,0.9,1.0,100.0,0.0,0.4856461488710999,0.11788657164711613,-5.151846192336328e-7,-5.151846192336328e-7,0.41142332243748747,0.6799662672241358,0.01864754275330016,0.01864754275330016,true,13,-4.114747600356448,0.5,0.5,0.410755538,0.0
128,15.5,1.0,1.0,100.0,0.0,0.48580864725024153,0.11723885363013867,-5.070964556231585e-7,-5.070964556231585e-7,0.40308302323044387,0.6532643746062772,0.01662200509115932,0.01662200509115932,true,13,-4.113366124089016,0.5,0.5,0.271816927,0.0
128,15.5,1.1,1.0,100.0,0.0,0.48596851898110993,0.11659761881572688,-4.932642132508229e-7,-4.932642132508229e-7,0.39514068462043195,0.6276612518437974,0.01478952319397305,0.014789523193973052,true,13,-4.111999701926511,0.5,0.5,0.400271382,0.0
128,15.5,1.2,1.0,100.0,0.0,0.48612581818280476,0.11596277878385264,-4.749620377001468e-7,-4.749620377001468e-7,0.38757940918277,0.6031193889487751,0.01313416162505829,0.01313416162505829,true,13,-4.110648105933668,0.5,0.5,0.218604044,0.0
128,15.5,1.3,1.0,100.0,0.0,0.486280597633973,0.11533424656654767,-4.5328534348593936e-7,-4.5328534348593925e-7,0.38038287251673797,0.5796018977851647,0.011641092636711583,0.01164109263671158,true,13,-4.109311112301292,0.5,0.5,0.151390931,0.0
128,15.5,1.4,1.0,100.0,0.0,0.48643290880916346,0.1147119366305496,-4.291701586545601e-7,-4.291701586545602e-7,0.3735353154257215,0.5570725512387964,0.01029653508052498,0.01029653508052498,true,13,-4.107988501268123,0.5,0.5,0.145463644,0.0
128,15.5,1.5,1.0,100.0,0.0,0.48658280191441394,0.1140957648587324,-4.034107869938061e-7,-4.0341078699380605e-7,0.3670215353211992,0.5354958179170921,0.009087695602837488,0.009087695602837488,true,13,-4.106680057043892,0.5,0.5,0.267043216,0.0
128,15.5,1.6,1.0,100.0,0.0,0.4867266760279487,0.11350078798042706,-8.410546544961137e-7,-8.410546544961135e-7,0.7070541774378825,0.9691159854363918,0.017862939205855608,0.017862939205855605,true,12,-4.105385568209894,0.5,0.5,0.733208021,0.0
128,15.5,1.7,1.0,100.0,0.0,0.48687220437512013,0.11289537802694252,-7.861160486057888e-7,-7.861160486057888e-7,0.696577526403952,0.934636542355316,0.01580757024964952,0.01580757024964952,true,12,-4.104104825724901,0.5,0.5,0.189972355,0.0
128,15.5,1.8,1.0,100.0,0.0,0.4870154322800744,0.11229595389768614,-7.304656927491116e-7,-7.304656927491118e-7,0.6865808078068136,0.9014911945991744,0.013954606661334041,0.013954606661334048,true,12,-4.102837625743167,0.5,0.5,0.13369122,0.0
128,15.5,1.9,1.0,100.0,0.0,0.48715640696404294,0.11170243147414592,-6.74942298306454e-7,-6.74942298306454e-7,0.677044868788168,0.8696368216607742,0.012287135223207178,0.01228713522320718,true,12,-4.101583767615763,0.5,0.5,0.160342048,0.0
128,15.5,2.0,1.0,100.0,0.0,0.48729517444847525,0.1111147281869761,-6.202376333239547e-7,-6.202376333239548e-7,0.6679511769560609,0.8390309678984742,0.010789408389740714,0.010789408389740714,true,12,-4.1003430542971255,0.5,0.5,0.180277867,0.0
128,15.5,2.1,1.0,100.0,0.0,0.48743177958961204,0.11053276298900289,-5.669137286929249e-7,-5.669137286929247e-7,0.6592818123181132,0.8096318843530681,0.009446782553093797,0.009446782553093792,true,12,-4.099115292275414,0.5,0.5,0.178051911,0.0
128,15.5,2.2,1.0,100.0,0.0,0.48756626611219966,0.10995645632758658,-5.154185607878067e-7,-5.154185607878067e-7,0.6510194584636864,0.7813985660759526,0.008245658307378265,0.008245658307378265,true,12,-4.097900291504027,0.5,0.5,0.190898145,0.0
128,15.5,2.3,1.0,100.0,0.0,0.4876986766423405,0.10938573011648009,-4.661003124591105e-7,-4.661003124591104e-7,0.643147393067145,0.7542907851813829,0.007173422725384912,0.0071734227253849115,true,12,-4.096697865334322,0.5,0.5,0.146487872,0.0
128,15.5,2.4,1.0,100.0,0.0,0.4878290527394794,0.10882050770731308,-4.1922030955142324e-7,-4.1922030955142335e-7,0.6356494777883803,0.7282691198337576,0.0062183936566811175,0.0062183936566811175,true,12,-4.0955078304495025,0.5,0.5,0.129993072,0.0
128,15.5,2.5,1.0,100.0,0.0,0.4879574349275265,0.10826071386081848,-3.74964725517246e-7,-3.74964725517246e-7,0.6285101476314336,0.7032949793804866,0.005369766051164176,0.005369766051164176,true,12,-4.094330006799664,0.5,0.5,0.134505871,0.0
128,15.5,2.6,1.0,100.0,0.0,0.488083862725123,0.10770627471790986,-3.3345514221813404e-7,-3.3345514221813394e-7,0.6217143998344943,0.6793306258370824,0.004617560307325272,0.00461756030732527,true,12,-4.093164217538031,0.5,0.5,0.346606389,0.0
128,15.5,2.7,1.0,100.0,0.0,0.48820837467505296,0.10715711777070593,-2.9475805064004604e-7,-2.9475805064004604e-7,0.615247782342454,0.6563391919281736,0.0039525726396775675,0.0039525726396775675,true,12,-4.0920102889583285,0.5,0.5,0.287852449,0.0
128,15.5,2.8,1.0,100.0,0.0,0.48833100837281296,0.10661317183359134,-2.588933709962279e-7,-2.58893370996228e-7,0.609096381928298,0.6342846958825032,0.0033663274550615055,0.0033663274550615077,true,12,-4.090868050433325,0.5,0.5,0.389881797,0.0
128,15.5,2.9,1.0,100.0,0.0,0.48845180049434866,0.10607436701439238,-2.2584206754603963e-7,-2.2584206754603947e-7,0.6032468120134027,0.6131320531759799,0.00285103172289711,0.002851031722897108,true,12,-4.089737334354497,0.5,0.5,0.279950435,0.0
128,15.5,3.0,1.0,100.0,0.0,0.4885707868229679,0.10554063468573963,-1.9555292942087533e-7,-1.9555292942087544e-7,0.5976862002347039,0.5928470854106305,0.0023995313199426604,0.0023995313199426617,true,12,-4.088617976072854,0.5,0.5,0.202927018,0.0
128,15.5,3.1,1.0,100.0,0.0,0.4886880022754476,0.10501190745668079,-1.67948584818731e-7,-1.679485848187311e-7,0.5924021758134668,0.573396526509895,0.0020052693257760616,0.0020052693257760624,true,12,-4.087509813840832,0.5,0.5,0.31874664,0.0
128,15.5,3.2,1.0,100.0,0.0,0.4888034809273445,0.1044881191446009,-1.429308121080072e-7,-1.429308121080072e-7,0.5873828567630746,0.5547480264065929,0.0016622462410722707,0.0016622462410722707,true,12,-4.08641268875535,0.5,0.5,0.392572931,0.0
128,15.5,3.3,1.0,100.0,0.0,0.4889172560375282,0.10396920474749939,-1.203852076703755e-7,-1.2038520767037545e-7,0.5826168369826856,0.5368701523920938,0.0013649820968367127,0.0013649820968367125,true,12,-4.085326444701936,0.5,0.5,0.336387319,0.0
128,15.5,3.4,1.0,100.0,0.0,0.48902936007195,0.10345510041666878,-1.0018526671403764e-7,-1.0018526671403748e-7,0.5780931732689565,0.5197323882878968,0.0011084804190960296,0.0011084804190960279,true,12,-4.084250928299916,0.5,0.5,0.157654037,0.0
128,15.5,3.5,1.0,100.0,0.0,0.48913982472666606,0.10294574342981264,-8.219592980482353e-8,-8.219592980482352e-8,0.5738013722889068,0.5033051315964931,0.0008881940101656428,0.0008881940101656426,true,12,-4.083185988848705,0.5,0.5,0.74253725,0.0
128,15.5,3.6,1.0,100.0,0.0,0.48924868095013074,0.10244107216463634,-6.627664449572782e-8,-6.627664449572788e-8,0.5697313775392399,0.4875596887794764,0.0006999925045251763,0.000699992504525177,true,12,-4.082131478275132,0.5,0.5,0.168972736,0.0
128,15.5,3.7,1.0,100.0,0.0,0.48935595896477907,0.10194102607293884,-5.22839881880595e-8,-5.228398818805949e-8,0.5658735563295325,0.4724682688060089,0.0005401316545504506,0.0005401316545504505,true,12,-4.081087251081799,0.5,0.5,0.131753513,0.0
128,15.5,3.8,1.0,100.0,0.0,0.48946168828791514,0.1014455456552291,-4.007389523156538e-8,-4.007389523156545e-8,0.5622186868111667,0.45800397510831203,0.0004052242988825106,0.0004052242988825113,true,12,-4.080053164296474,0.5,0.5,0.16497556,0.0
128,15.5,3.9,1.0,100.0,0.0,0.4895658977519254,0.10095457243588712,-2.950352826856971e-8,-2.9503528268569755e-8,0.558757945081978,0.4441407960739663,0.00029221296406376553,0.00029221296406376597,true,12,-4.079029077422492,0.5,0.5,0.176878564,0.0
128,15.5,4.0,1.0,100.0,0.0,0.4896686155238349,0.10046804893888528,-2.04328309498612e-8,-2.0432830949861245e-8,0.5554828923874933,0.43085359419958724,0.00019834404823864716,0.00019834404823864765,true,12,-4.078014852390131,0.5,0.5,0.177057724,0.0
128,16.0,0.0,1.0,100.0,0.0,0.48499779694510714,0.12043153981848649,0.0,0.0,0.48663745472843356,0.9376629685893256,0.048828125,0.048828125,true,13,-4.245292021026118,0.5,0.5,0.17113497,0.0
128,16.0,0.1,1.0,100.0,0.0,0.48517076034554557,0.1197586351889304,-1.3850848257154171e-7,-1.3850848257154171e-7,0.4749804653003675,0.9014960965159635,0.04426753010159867,0.04426753010159867,true,13,-4.243851040297621,0.5,0.5,0.151039333,0.0
128,16.0,0.2,1.0,100.0,0.0,0.48534087634434553,0.11909257371295527,-2.4923975156024546e-7,-2.492397515602455e-7,0.46384198219873163,0.8666887701782866,0.04008143476224679,0.04008143476224679,true,13,-4.242425985576954,0.5,0.5,0.171547508,0.0
