L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
128,12.0,4.0,1.0,100.0,0.0,0.4046942848542031,0.5556147660272792,true,11,-0.8103798361131724,0.5,0.5,0.071696928,0.0,0
128,0.0,0.0,1.0,100.0,0.01,0.40520240070281466,0.5960984388726498,true,11,-0.8106077118135238,0.5,0.5,3.613736374,0.02411881734909741,0
128,0.0,0.1,1.0,100.0,0.01,0.4052011944573035,0.5960797112429805,true,11,-0.8106100762531828,0.5,0.5,3.604786914,0.023774138458489434,0
128,0.0,0.2,1.0,100.0,0.01,0.4051999159825187,0.5960590293980772,true,11,-0.8106124787781116,0.5,0.5,3.551831192,0.02342700589611955,0
128,0.0,0.3,1.0,100.0,0.01,0.40519855923638415,0.5960361659693714,true,11,-0.8106149185605376,0.5,0.5,3.566757974,0.023077257244325817,0
128,0.0,0.4,1.0,100.0,0.01,0.40519711752849297,0.5960108627447447,true,11,-0.810617394418947,0.5,0.5,3.523339367,0.022724722284176768,0
128,0.0,0.5,1.0,100.0,0.01,0.4051955834370815,0.5959828259307631,true,11,-0.8106199047440407,0.5,0.5,3.549155079,0.02236922274437583,0
128,0.0,0.6,1.0,100.0,0.01,0.40519394871364023,0.5959517205957887,true,11,-0.8106224474103171,0.5,0.5,3.523320775,0.022010572089631933,0
128,0.0,0.7,1.0,100.0,0.01,0.40519220417300006,0.5959171641300998,true,11,-0.8106250196704625,0.5,0.5,3.573887502,0.02164857536140708,0
128,0.0,0.8,1.0,100.0,0.01,0.4051903395662856,0.5958787185214032,true,11,-0.8106276180291362,0.5,0.5,3.554868281,0.021283029086371124,0
128,0.0,0.9,1.0,100.0,0.01,0.40518834343356186,0.5958358812010456,true,11,-0.8106302380919925,0.5,0.5,4.3832514,0.020913721270584044,0
128,0.0,1.0,1.0,100.0,0.01,0.4051862029322904,0.5957880741427335,true,11,-0.8106328743848593,0.5,0.5,3.589317936,0.020540431500481567,0
128,0.0,1.1,1.0,100.0,0.01,0.4051839036368158,0.5957346308242961,true,11,-0.8106355201368316,0.5,0.5,3.537654024,0.02016293117506745,0
128,0.0,1.2,1.0,100.0,0.01,0.40518142930295675,0.5956747805544449,true,11,-0.810638167019548,0.5,0.5,3.503899143,0.01978098389735145,0
128,0.0,1.3,1.0,100.0,0.01,0.40517876159030664,0.5956076295262624,true,11,-0.8106408048330215,0.5,0.5,3.577936678,0.01939434605689114,0
128,0.0,1.4,1.0,100.0,0.01,0.40517587973294844,0.5955321377784095,true,11,-0.8106434211259295,0.5,0.5,3.57545957,0.019002767639218442,0
