L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,0.5,0.0,1.0,100.0,0.02,0.00028742569119520633,0.40498457962575374,0.9247443757753602,0.15951624152132915,true,38,-1.6514032363704005,0.2,0.2,58.474442427,0.06014955096240889
256,1.0,0.0,1.0,100.0,0.02,0.0016221896790284051,0.40498370513901505,0.9879042094997642,0.0015468598669743372,true,76,-1.6514248448762217,0.2,0.2,119.20110298,0.06019223750911109
256,1.5,0.0,1.0,100.0,0.02,0.06416123622286676,0.4034899431383125,0.9758241880092888,0.04901623323039228,true,64,-1.6815461678887031,0.2,0.2,103.178149938,0.11744349745121682
256,2.0,0.0,1.0,100.0,0.02,0.1381009587824844,0.3968319651843796,0.9749089962339808,0.12276186566684277,true,50,-1.7736539032446628,0.2,0.2,81.654455303,0.28396250270032025
256,2.5,0.0,1.0,100.0,0.02,0.19745941507925086,0.385607970842482,0.9155423996295986,0.2202190452424979,true,55,-1.8986489569457232,0.2,0.2,89.986435744,0.49637009416348127
256,3.0,0.0,1.0,100.0,0.02,0.24458254114185102,0.37130216109839886,0.961984913767755,0.3426565151263272,true,53,-2.0466839646904993,0.2,0.2,78.669343084,0.7332905290366257
256,3.5,0.0,1.0,100.0,0.02,0.2822581383562127,0.3552070822846728,0.9514581254059795,0.4528972573597523,true,51,-2.2127531084577807,0.2,0.2,73.495826135,0.9852385597407327
256,4.0,0.0,1.0,100.0,0.02,0.3124947691385168,0.33838564929564685,0.9437466309489828,0.561891704204287,true,49,-2.392670897002256,0.2,0.2,69.884827004,1.2456085149924276
256,4.5,0.0,1.0,100.0,0.02,0.33690645976156575,0.3215802581261664,0.9593583691283047,0.6815909686446187,true,47,-2.583274304189216,0.2,0.2,66.413993774,1.5102709846342945
256,5.0,0.0,1.0,100.0,0.02,0.3567909893225262,0.3052354459397458,0.8738383438442465,0.7195956778731638,true,46,-2.782432277600512,0.2,0.2,64.384794156,1.777167781358272
256,5.5,0.0,1.0,100.0,0.02,0.3730576148028004,0.28968505919748455,0.9446212802874943,0.8711460475601118,true,44,-2.9878633468117073,0.2,0.2,61.718798013,2.0438191143455464
256,6.0,0.0,1.0,100.0,0.02,0.3865227977061416,0.2750111851844823,0.9055262887144311,0.9215631286750847,true,43,-3.198731910224984,0.2,0.2,59.988318634,2.3103357843969645
256,6.5,0.0,1.0,100.0,0.02,0.3977345346635559,0.2612971014082626,0.8882261597016328,0.9798011371712212,true,42,-3.4137423622346565,0.2,0.2,58.44716061,2.575707063423241
256,7.0,0.0,1.0,100.0,0.02,0.4071624572970721,0.2485120989292252,0.7535120370358861,0.8973651947298267,true,42,-3.6324167986076454,0.2,0.2,60.475277323,2.840291205090928
256,7.5,0.0,1.0,100.0,0.02,0.4151131771961273,0.23667961606746743,0.7682322338598002,0.9651457877814518,true,41,-3.8535255346314075,0.2,0.2,60.008601983,3.1027882548044876
256,8.0,0.0,1.0,100.0,0.02,0.421896562905639,0.22569334861387896,0.6698537654387104,0.8892537268628264,true,41,-4.077205539524572,0.2,0.2,58.602636898,3.3643871185546077
256,8.5,0.0,1.0,100.0,0.02,0.4276956460943385,0.21554385365448747,0.7068053086801696,0.9701498035353251,true,40,-4.302454305653178,0.2,0.2,57.813153473,3.6239158456338694
256,9.0,0.0,1.0,100.0,0.02,0.432708347345654,0.2061197207844131,0.6313787330647358,0.9014501379904782,true,40,-4.529606088385039,0.2,0.2,55.956308691,3.882684621347216
256,9.5,0.0,1.0,100.0,0.02,0.4370453509309308,0.19740568407821246,0.6857774771157343,0.9969315018069635,true,39,-4.7577598059489,0.2,0.2,53.852840236,4.139496238673869
256,10.0,0.0,1.0,100.0,0.02,0.44083819788845924,0.1892975033908388,0.6251315196375007,0.9342368950641111,true,39,-4.987401486649434,0.2,0.2,54.421956255,4.3957740581227815
256,10.5,0.0,1.0,100.0,0.02,0.44416310717687324,0.1817637138369777,0.5741317993580575,0.8780647007746167,true,39,-5.218022597385469,0.2,0.2,53.549894169,4.650931616340445
256,11.0,0.0,1.0,100.0,0.02,0.4470844411836141,0.17477222660395586,0.6444441215626151,0.987365390828443,true,38,-5.449129347195462,0.2,0.2,51.743853642,4.904351784270851
