L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ
256,5.0,5.6,1.0,100.0,0.15,0.34971063988791784,0.0,0.0,0.0,0.8208640007512091,7.219384309616495e-17,0.0,0.0,true,16,-0.730250204975227,0.025,0.05,48.924206195,0.01701972367507435
256,5.0,6.0,1.0,100.0,0.15,0.3288315658707609,1.3461454173580023e-15,0.0,0.0,0.6477220324990762,2.7225155893245446e-12,0.0,0.0,true,16,-0.6819359802006738,0.025,0.05,48.332172773,0.013501385071569085
256,5.0,6.4,1.0,100.0,0.15,0.3092212151904241,-9.43689570931383e-16,0.0,0.0,0.7810022426245622,1.9055617404474663e-12,0.0,0.0,true,14,-0.6401642366584221,0.025,0.05,43.545229629,0.011653552774033852
256,5.0,6.8,1.0,100.0,0.15,0.29122331189970735,1.0269562977782698e-15,0.0,0.0,0.0956485850247546,2.0707757698471234e-12,0.0,0.0,true,12,-0.6034034076161963,0.025,0.05,36.497837359,0.010500480636677252
256,5.0,7.2,1.0,100.0,0.15,0.2748872855671725,-6.147859998861804e-15,0.0,0.0,0.901907855409001,1.2388543955635536e-11,0.0,0.0,true,14,-0.5709059841386287,0.025,0.05,43.028821371,0.0097126022902662
256,5.0,7.6,1.0,100.0,0.15,0.2615421366998447,-1.032987584359546e-11,0.0,0.0,0.9529001575594442,2.0802941187128797e-8,0.0,0.0,true,21,-0.5418741763804888,0.025,0.05,63.910673974,0.009192353102083675
256,5.0,8.0,1.0,100.0,0.15,0.2469768412753035,NaN,0.0,0.0,0.0,550.59611340257,0.0,0.0,false,800,NaN,0.025,0.05,2446.062450605,0.02163780561949782
256,10.0,4.0,1.0,100.0,0.15,0.3812884073499381,-1.166289287368727e-13,0.0,0.0,0.9782256431351,2.9356248360793415e-10,0.3457459101229032,0.3457459101229032,true,125,-1.0559994400657562,0.05,0.05,442.326175491,0.17220332378088438
256,10.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,450.290475769,0.1178274037489906
256,10.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,431.534387451,0.06541588734878807
256,10.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,381.212761957,0.027955469851502296
256,10.0,5.6,1.0,100.0,0.15,0.34971063988791784,0.0,0.0,0.0,0.8208640007512091,7.219384309616495e-17,0.0,0.0,true,16,-0.730250204975227,0.025,0.05,49.607372786,0.01701972367507435
256,10.0,6.0,1.0,100.0,0.15,0.3288315658707609,1.3461454173580023e-15,0.0,0.0,0.6477220324990762,2.7225155893245446e-12,0.0,0.0,true,16,-0.6819359802006738,0.025,0.05,49.030185513,0.013501385071569085
256,10.0,6.4,1.0,100.0,0.15,0.3092212151904241,-9.43689570931383e-16,0.0,0.0,0.7810022426245622,1.9055617404474663e-12,0.0,0.0,true,14,-0.6401642366584221,0.025,0.05,43.869094885,0.011653552774033852
256,10.0,6.8,1.0,100.0,0.15,0.29122331189970735,1.0269562977782698e-15,0.0,0.0,0.0956485850247546,2.0707757698471234e-12,0.0,0.0,true,12,-0.6034034076161963,0.025,0.05,36.56771494,0.010500480636677252
256,10.0,7.2,1.0,100.0,0.15,0.2748872855671725,-6.147859998861804e-15,0.0,0.0,0.901907855409001,1.2388543955635536e-11,0.0,0.0,true,14,-0.5709059841386287,0.025,0.05,42.718360144,0.0097126022902662
256,10.0,7.6,1.0,100.0,0.15,0.2615421366998447,-1.032987584359546e-11,0.0,0.0,0.9529001575594442,2.0802941187128797e-8,0.0,0.0,true,21,-0.5418741763804888,0.025,0.05,63.708864292,0.009192353102083675
256,10.0,8.0,1.0,100.0,0.15,0.2469768412753035,NaN,0.0,0.0,0.0,550.59611340257,0.0,0.0,false,800,NaN,0.025,0.05,2447.326049643,0.02163780561949782
256,0.0,4.0,1.0,100.0,0.2,0.3592102971757982,-1.1340260119840906e-9,0.0,0.0,0.9550899635806243,3.2792127037975958e-6,0.3639430632872665,0.3639430632872665,true,124,-1.1306462706849554,0.05,0.05,413.056933187,0.29944068347358094
256,0.0,4.4,1.0,100.0,0.2,0.35909647221961105,-7.98755506181692e-12,0.0,0.0,0.997244881488335,2.0805321501674387e-8,0.3830979613550174,0.3830979613550174,true,123,-1.0261202051388536,0.05,0.05,413.550638143,0.22382910514767565
256,0.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,417.647116581,0.14877882750250798
256,0.0,5.2,1.0,100.0,0.2,0.3571426589751473,2.7755575615628914e-17,0.0,0.0,0.9744052462310471,5.85748807304698e-14,0.5485858531370599,0.5485858531370599,true,116,-0.8210256958895464,0.05,0.05,398.931357767,0.07777046833550513
256,0.0,5.6,1.0,100.0,0.2,0.34624388150682467,-5.551115123125783e-17,0.0,0.0,0.006235101063012394,1.1202404391812159e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7407719044946117,0.05,0.05,365.06486722,0.03428862161085639
256,0.0,6.0,1.0,100.0,0.2,0.3265809670409907,5.551115123125783e-17,0.0,0.0,0.9790266176388229,1.1473568588615062e-13,0.0,0.0,true,13,-0.6872876927753002,0.025,0.05,39.299868263,0.022679873886568173
256,0.0,6.4,1.0,100.0,0.2,0.3083704690925956,8.881784197001252e-16,0.0,0.0,0.7809586138600721,1.7992979894465429e-12,0.0,0.0,true,11,-0.6440554673964661,0.025,0.05,32.700492695,0.018492154054123786
256,0.0,6.8,1.0,100.0,0.2,0.29078493478428324,1.942890293094024e-16,0.0,0.0,0.34838915248880387,3.9265551210819195e-13,0.0,0.0,true,13,-0.6065357410185784,0.025,0.05,39.048299592,0.016082158795404474
256,0.0,7.2,1.0,100.0,0.2,0.27512643012025895,-7.771561172376096e-16,0.0,0.0,0.4185378771355275,1.5682494584664155e-12,0.0,0.0,true,11,-0.5735331811010005,0.025,0.05,33.263167447,0.014581058150226443
