L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,2.4,7.6,1.0,100.0,0.0,0.45832351434247653,0.19477249051885126,0.8527083960531145,0.12723067117137443,true,33,-0.9949189719154151,0.2,0.2,0.992335723,0.0
256,2.4,8.0,1.0,100.0,0.0,0.46150955175763875,0.18785516423299714,0.8284017109873032,0.11154891178838389,true,33,-0.9802827143724255,0.2,0.2,0.984515752,0.0
256,2.8,4.0,1.0,100.0,0.0,0.4136225158738135,0.2665485100358327,0.8935026565284332,0.47445176832239255,true,36,-1.2610356476052393,0.2,0.2,1.076139821,0.0
256,2.8,4.4,1.0,100.0,0.0,0.42208289002203053,0.25560215470604497,0.9278526679572519,0.42723779480502433,true,35,-1.2337768932785091,0.2,0.2,1.055074728,0.0
256,2.8,4.8,1.0,100.0,0.0,0.42951016056795466,0.24517234099872082,0.8075719863276376,0.3202843693194124,true,35,-1.2087050138905588,0.2,0.2,1.04355808,0.0
256,2.8,5.2,1.0,100.0,0.0,0.4360291921826753,0.23529332168172631,0.9082783380094384,0.3104519828786567,true,34,-1.1856260391609528,0.2,0.2,1.013559099,0.0
256,2.8,5.6,1.0,100.0,0.0,0.44175763047257577,0.2259735653269992,0.8372405676609906,0.24850385619035187,true,34,-1.1643550202651602,0.2,0.2,1.00759692,0.0
256,2.8,6.0,1.0,100.0,0.0,0.44680122227135877,0.2172050682476107,0.9811546978348851,0.25499165332321105,true,33,-1.1447197531806528,0.2,0.2,0.974683842,0.0
256,2.8,6.4,1.0,100.0,0.0,0.451253239526377,0.20896854414437155,0.9311224828097986,0.21362604909169747,true,33,-1.1265624822623892,0.2,0.2,0.972670494,0.0
256,2.8,6.8,1.0,100.0,0.0,0.4551946304405591,0.20123802162149712,0.8916254336064355,0.18193042028324946,true,33,-1.109740269761644,0.2,0.2,0.993113671,0.0
256,2.8,7.2,1.0,100.0,0.0,0.45869499719661744,0.1939839754853963,0.8596594782830369,0.1570414584102231,true,33,-1.094124547445703,0.2,0.2,0.982830286,0.0
256,2.8,7.6,1.0,100.0,0.0,0.4618138461564126,0.18717550537811056,0.833277203132643,0.1370993816057764,true,33,-1.0796002107344342,0.2,0.2,0.992826465,0.0
256,2.8,8.0,1.0,100.0,0.0,0.4646019073706767,0.18078176062756135,0.8111646266418804,0.12085053118693345,true,33,-1.0660644932363565,0.2,0.2,0.993640218,0.0
256,3.2,4.0,1.0,100.0,0.0,0.423779945267001,0.2532906949134047,0.8050187137296216,0.44335962744534996,true,36,-1.3312242899097164,0.2,0.2,1.076801435,0.0
256,3.2,4.4,1.0,100.0,0.0,0.4308467604159105,0.24320521553097368,0.8588905980522199,0.41162380709058866,true,35,-1.306578823073729,0.2,0.2,1.052800414,0.0
256,3.2,4.8,1.0,100.0,0.0,0.4370869001140054,0.23361995270230557,0.9513558683414969,0.3949024460802031,true,34,-1.2838479221812746,0.2,0.2,1.015586166,0.0
256,3.2,5.2,1.0,100.0,0.0,0.4425993224631958,0.2245488102709447,0.8669231177087511,0.3127182779336657,true,34,-1.2628612792588123,0.2,0.2,1.017744895,0.0
256,3.2,5.6,1.0,100.0,0.0,0.4474751235408778,0.21598970397362882,0.8058370644572488,0.25403445690713733,true,34,-1.2434588792492587,0.2,0.2,1.016406588,0.0
256,3.2,6.0,1.0,100.0,0.0,0.45179633487027226,0.20792897751975464,0.9499934092064288,0.26364233828984895,true,33,-1.225492922171634,0.2,0.2,0.98757174,0.0
256,3.2,6.4,1.0,100.0,0.0,0.455635250828222,0.20034592341619917,0.9055613538839768,0.2228958029862338,true,33,-1.2088285056274133,0.2,0.2,0.991701529,0.0
256,3.2,6.8,1.0,100.0,0.0,0.4590548660184275,0.19321570290053547,0.8701269349807861,0.19125619357629464,true,33,-1.193343502288804,0.2,0.2,0.975910798,0.0
