L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ,Layer
256,10.0,0.8,1.0,100.0,0.2,0.3593379283313477,-7.854935533180285e-6,0.0,0.0,0.8034507267796753,0.12140361909196605,0.3094850098213456,0.3094850098213456,true,30,-1.9691596161916298,0.2,0.2,258.840144031,0.9071417819646835,0
256,10.0,0.8,1.0,100.0,0.25,0.32819278325463985,-9.450195545074314e-6,0.0,0.0,0.883533088758548,0.21766600596588603,0.38685626227668196,0.38685626227668196,true,29,-2.164925421064727,0.2,0.2,252.291569606,1.2509713350669551,0
256,10.0,0.8,1.0,100.0,0.3,0.2870037955315066,-9.535892188577977e-6,0.0,0.0,0.9049047448870251,0.3455548802156953,0.4835703278458524,0.4835703278458524,true,28,-2.4015572501339717,0.2,0.2,127.941078098,1.6491949540762942,0
256,10.0,0.8,1.0,100.0,0.35,0.23470026425915755,-7.95643737591667e-6,0.0,0.0,0.8146324169621133,0.5067780249474404,0.6044629098073154,0.6044629098073154,true,27,-2.6890347597937634,0.2,0.2,111.529216386,2.110854474182599,0
256,10.0,0.8,1.0,100.0,0.4,0.17018891155474036,-5.93642530641314e-6,0.0,0.0,0.66321125152069,0.8824960420502173,0.9444732965739303,0.9444732965739303,true,25,-3.0397417096899404,0.2,0.2,98.815268314,2.646768123597435,0
256,10.0,0.8,1.0,100.0,0.45,0.0923420506293138,-1.4958277840537715e-6,0.0,0.0,0.07224283525733566,0.9292646955371624,0.9444732965739303,0.9444732965739303,true,25,-3.4696780303173873,0.2,0.2,89.160127272,3.270602857660389,0
256,10.0,1.2,1.0,100.0,0.0,0.40523618052612675,-1.2723153086646732e-10,0.0,0.0,0.9480817959239829,4.0556355624362067e-7,0.3094850098213456,0.3094850098213456,true,30,-1.4241979261729258,0.2,0.2,2.548541813,0.0,0
256,10.0,1.2,1.0,100.0,0.05,0.40320907673821,-2.399340123110383e-7,0.0,0.0,0.9421291498078466,0.0010784293784050713,0.3094850098213456,0.3094850098213456,true,30,-1.4931238949704544,0.2,0.2,185.176221596,0.13669567940669228,0
256,10.0,1.2,1.0,100.0,0.1,0.3957435376558386,-1.6208185382310392e-6,0.0,0.0,0.9182370474373203,0.00944497240760065,0.3094850098213456,0.3094850098213456,true,30,-1.5905529958974631,0.2,0.2,197.597745849,0.3255921007005419,0
256,10.0,1.2,1.0,100.0,0.15,0.3814955986548965,-4.019104482166913e-6,0.0,0.0,0.8735678217662857,0.03048545108737925,0.3094850098213456,0.3094850098213456,true,30,-1.713088230617293,0.2,0.2,157.595810204,0.5563342882926123,0
256,10.0,1.2,1.0,100.0,0.2,0.35933500955670583,-6.483877898810775e-6,0.0,0.0,0.8044565543747773,0.06636078032253664,0.3094850098213456,0.3094850098213456,true,30,-1.8642959197954492,0.2,0.2,255.485539714,0.831120913893709,0
256,10.0,1.2,1.0,100.0,0.25,0.3281904750313744,-1.0167064244864799e-5,0.0,0.0,0.884482254667529,0.151490351790127,0.38685626227668196,0.38685626227668196,true,29,-2.0510736293714418,0.2,0.2,253.537900416,1.156614139019776,0
256,10.0,1.2,1.0,100.0,0.3,0.2870020683557569,-1.2108556691092787e-5,0.0,0.0,0.9057121876163698,0.2820507607257325,0.4835703278458524,0.4835703278458524,true,28,-2.283221895264669,0.2,0.2,127.44979775,1.5424610828398746,0
256,10.0,1.2,1.0,100.0,0.35,0.23469913368521872,-1.1140948361937353e-5,0.0,0.0,0.81521761528347,0.4581298985994264,0.6044629098073154,0.6044629098073154,true,27,-2.5742178535099827,0.2,0.2,107.786345309,2.00169759484077,0
256,10.0,1.2,1.0,100.0,0.4,0.17018822389027943,-8.831316533036704e-6,0.0,0.0,0.6636227327733168,0.8499815069266053,0.9444732965739303,0.9444732965739303,true,25,-2.9413276959997665,0.2,0.2,99.028899425,2.550292153723591,0
256,10.0,1.2,1.0,100.0,0.45,0.09234174505968906,-2.26669071740071e-6,0.0,0.0,0.07213689102017473,0.9212451169961786,0.9444732965739303,0.9444732965739303,true,25,-3.4066585427905713,0.2,0.2,90.114809294,3.207856881639418,0
256,10.0,1.6,1.0,100.0,0.0,0.4052254666475971,-7.91033905045424e-15,0.0,0.0,0.9496005833614651,2.226608731837245e-11,0.3094850098213456,0.3094850098213456,true,30,-1.3585130349858696,0.2,0.2,2.869166488,0.0,0
256,10.0,1.6,1.0,100.0,0.05,0.4032008387008079,-1.1116940049071822e-8,0.0,0.0,0.944093938193058,4.081552293092123e-5,0.3094850098213456,0.3094850098213456,true,30,-1.4201295949996728,0.2,0.2,185.407563278,0.12221469544340116,0
256,10.0,1.6,1.0,100.0,0.1,0.39573721007378215,-3.1997138505435174e-7,0.0,0.0,0.9200730044263139,0.0014631671014076614,0.3094850098213456,0.3094850098213456,true,30,-1.5076719698873726,0.2,0.2,187.031528376,0.29186409267078745,0
256,10.0,1.6,1.0,100.0,0.15,0.38149061046766475,-1.6415403082115088e-6,0.0,0.0,0.8751633743578902,0.00948578247376587,0.3094850098213456,0.3094850098213456,true,30,-1.6191509048881727,0.2,0.2,162.236672098,0.5013765910024204,0
256,10.0,1.6,1.0,100.0,0.2,0.35933113853497345,-4.174110710075674e-6,0.0,0.0,0.8057990715183427,0.031804660992780454,0.3094850098213456,0.3094850098213456,true,30,-1.7594345314756072,0.2,0.2,262.767480467,0.7551019519421166,0
256,10.0,1.6,1.0,100.0,0.25,0.3281875254998373,-9.088921642086412e-6,0.0,0.0,0.8858078314752937,0.09859546750687447,0.38685626227668196,0.38685626227668196,true,29,-1.937223466454433,0.2,0.2,248.969649316,1.062258187769177,0
256,10.0,1.6,1.0,100.0,0.3,0.28699995161894837,-1.3275001832402378e-5,0.0,0.0,0.9068857056064861,0.2234343104191398,0.4835703278458524,0.4835703278458524,true,28,-2.1648874796277457,0.2,0.2,131.74516273,1.4357278208440203,0
256,10.0,1.6,1.0,100.0,0.35,0.23469779858927828,-1.3739157240233446e-5,0.0,0.0,0.8160948283998382,0.40969793007200705,0.6044629098073154,0.6044629098073154,true,27,-2.4594068560591063,0.2,0.2,109.099224304,1.8925473809625168,0
256,10.0,1.6,1.0,100.0,0.4,0.17018745406475122,-1.1656680560939714e-5,0.0,0.0,0.6642448351534269,0.816387456347078,0.9444732965739303,0.9444732965739303,true,25,-2.8429163793605916,0.2,0.2,98.218615883,2.4538190598945793,0
256,10.0,1.6,1.0,100.0,0.45,0.09234142122893105,-3.052796672786684e-6,0.0,0.0,0.07197944703823955,0.9129460470424698,0.9444732965739303,0.9444732965739303,true,25,-3.3436399340550027,0.2,0.2,89.98600218,3.1451118060992505,0
256,10.0,2.0,1.0,100.0,0.0,0.405210186534277,-5.551115123125783e-17,0.0,0.0,0.9510627842597152,1.2143583821115637e-13,0.3094850098213456,0.3094850098213456,true,30,-1.2928323130064239,0.2,0.2,2.518667257,0.0,0
256,10.0,2.0,1.0,100.0,0.05,0.4031889973774325,-1.1141518263535488e-10,0.0,0.0,0.9459771331872258,3.5398548575825314e-7,0.3094850098213456,0.3094850098213456,true,30,-1.3471512133733612,0.2,0.2,189.249436579,0.10775683307505542,0
256,10.0,2.0,1.0,100.0,0.1,0.39572821311000617,-3.065732435969526e-8,0.0,0.0,0.922178946889396,0.00011711026296204947,0.3094850098213456,0.3094850098213456,true,30,-1.4248021705245786,0.2,0.2,165.583750629,0.25815079286140247,0
256,10.0,2.0,1.0,100.0,0.15,0.38148363267951235,-4.459438527337767e-7,0.0,0.0,0.8770275862205468,0.002092796980376601,0.3094850098213456,0.3094850098213456,true,30,-1.5252232806732247,0.2,0.2,177.378496993,0.44643103064698164,0
256,10.0,2.0,1.0,100.0,0.2,0.35932586471857897,-2.1021698572709635e-6,0.0,0.0,0.8074413586492968,0.012712160488986159,0.3094850098213456,0.3094850098213456,true,30,-1.654577032271519,0.2,0.2,261.591764535,0.6790866745719102,0
256,10.0,2.0,1.0,100.0,0.25,0.32818367332819554,-6.978317164035852e-6,0.0,0.0,0.8874989776673781,0.05880762270887049,0.38685626227668196,0.38685626227668196,true,29,-1.823376227340745,0.2,0.2,252.803137292,0.9679049365996533,0
256,10.0,2.0,1.0,100.0,0.3,0.2869973160514889,-1.3159015294667009e-5,0.0,0.0,0.9084454183215795,0.17055727454308725,0.4835703278458524,0.4835703278458524,true,28,-2.0465549467300237,0.2,0.2,133.414101827,1.3289962139390825,0
256,10.0,2.0,1.0,100.0,0.35,0.23469620712672695,-1.5708023140326155e-5,0.0,0.0,0.817296654972044,0.3616977335274223,0.6044629098073154,0.6044629098073154,true,27,-2.344602266741542,0.2,0.2,113.239449758,1.783404366403605,0
256,10.0,2.0,1.0,100.0,0.4,0.17018658837696415,-1.4393561169667723e-5,0.0,0.0,0.6651062921293471,0.7816602139267409,0.9444732965739303,0.9444732965739303,true,25,-2.7445081494132904,0.2,0.2,93.328353497,2.3573492601622124,0
256,10.0,2.0,1.0,100.0,0.45,0.09234107764192895,-3.854039370143614e-6,0.0,0.0,0.07176453839535801,0.904353821375598,0.9444732965739303,0.9444732965739303,true,25,-3.2806222955429387,0.2,0.2,89.15862503,3.0823677258093065,0
256,10.0,2.4,1.0,100.0,0.0,0.4051874689160721,1.3877787807814457e-17,0.0,0.0,0.952257031909598,3.002599125058939e-14,0.3094850098213456,0.3094850098213456,true,30,-1.2271576677561458,0.2,0.2,2.725767716,0.0,0
256,10.0,2.4,1.0,100.0,0.05,0.40317110170623616,-5.4387050418824856e-14,0.0,0.0,0.9475876096423086,1.548537122079098e-10,0.3094850098213456,0.3094850098213456,true,30,-1.2741921141775565,0.2,0.2,178.190827437,0.09332544009106276,0
256,10.0,2.4,1.0,100.0,0.1,0.39571482421368387,-9.34457330958871e-10,0.0,0.0,0.9244939163639554,3.10051720626912e-6,0.3094850098213456,0.3094850098213456,true,30,-1.341945936202336,0.2,0.2,163.668272846,0.22445427209240879,0
256,10.0,2.4,1.0,100.0,0.15,0.3814734750713087,-6.869366467321392e-8,0.0,0.0,0.879066764077896,0.0002725934216367764,0.3094850098213456,0.3094850098213456,true,30,-1.4313071540521158,0.2,0.2,177.708479585,0.39149917575290744,0
256,10.0,2.4,1.0,100.0,0.2,0.3593184392917635,-7.84185987368069e-7,0.0,0.0,0.809319006409015,0.003918473903076656,0.3094850098213456,0.3094850098213456,true,30,-1.549725903227122,0.2,0.2,260.034976823,0.6030779034706567,0
256,10.0,2.4,1.0,100.0,0.25,0.3281785086183278,-4.574633678283702e-6,0.0,0.0,0.8895350310340611,0.031204569764330267,0.38685626227668196,0.38685626227668196,true,29,-1.709533857460584,0.2,0.2,249.665964925,0.8735565906117594,0
256,10.0,2.4,1.0,100.0,0.3,0.28699397302263685,-1.1960777503594588e-5,0.0,0.0,0.9104078298931562,0.124237037210872,0.4835703278458524,0.4835703278458524,true,28,-1.9282256195995287,0.2,0.2,131.610937949,1.222267735721496,0
256,10.0,2.4,1.0,100.0,0.35,0.2346942900947207,-1.700789006964243e-5,0.0,0.0,0.8188595402899845,0.31442392793349266,0.6044629098073154,0.6044629098073154,true,27,-2.2298046803270832,0.2,0.2,117.07352857,1.6742691831913394,0
256,10.0,2.4,1.0,100.0,0.4,0.1701856101386378,-1.701993744512853e-5,0.0,0.0,0.6662407628602041,0.7457591230726706,0.9444732965739303,0.9444732965739303,true,25,-2.6461034576043976,0.2,0.2,75.085205619,2.2608832386515805,0
256,10.0,2.4,1.0,100.0,0.45,0.09234071264609936,-4.670273439727479e-6,0.0,0.0,0.07148503922874139,0.8954579109673371,0.9444732965739303,0.9444732965739303,true,25,-3.2176057328761822,0.2,0.2,90.569968181,3.019624750354578,0
256,10.0,2.8,1.0,100.0,0.0,0.4051517197164818,-1.887379141862766e-15,0.0,0.0,0.9527335942410842,4.393836600865603e-12,0.3094850098213456,0.3094850098213456,true,30,-1.1614923290843968,0.2,0.2,2.562900531,0.0,0
256,10.0,2.8,1.0,100.0,0.05,0.40314218432423876,-4.163336342344337e-17,0.0,0.0,0.9485319862249098,9.196992811865988e-14,0.3094850098213456,0.3094850098213456,true,30,-1.2012592905982797,0.2,0.2,161.717537195,0.07892837483829368,0
256,10.0,2.8,1.0,100.0,0.1,0.39569367077642503,-3.351138810891996e-12,0.0,0.0,0.9264590649011861,9.917164791606557e-9,0.3094850098213456,0.3094850098213456,true,30,-1.2591077108348874,0.2,0.2,153.159017611,0.1907788138923345,0
256,10.0,2.8,1.0,100.0,0.15,0.3814579056200658,-4.2789390364283975e-9,0.0,0.0,0.8811141005772294,1.4762853858420692e-5,0.3094850098213456,0.3094850098213456,true,30,-1.3374062209596407,0.2,0.2,165.692535832,0.33658473779467984,0
256,10.0,2.8,1.0,100.0,0.2,0.35930754043273305,-1.9194748948625495e-7,0.0,0.0,0.8113394240893967,0.0008149055261373446,0.3094850098213456,0.3094850098213456,true,30,-1.4448851966039875,0.2,0.2,267.794206106,0.5270802885417198,0
256,10.0,2.8,1.0,100.0,0.25,0.32817135880218884,-2.4778847976247853e-6,0.0,0.0,0.8918756703187869,0.01407313818843849,0.38685626227668196,0.38685626227668196,true,29,-1.595699348885661,0.2,0.2,252.009144713,0.7792165618062371,0
256,10.0,2.8,1.0,100.0,0.3,0.2869896388120533,-9.960138528858353e-6,0.0,0.0,0.9127826208672474,0.0851860115245042,0.4835703278458524,0.4835703278458524,true,28,-1.8099014005987293,0.2,0.2,132.740693992,1.115544514735045,0
256,10.0,2.8,1.0,100.0,0.35,0.2346919534671862,-1.7607258489343858e-5,0.0,0.0,0.8208217277405061,0.26826310361652955,0.6044629098073154,0.6044629098073154,true,27,-2.1150148489246416,0.2,0.2,111.191844074,1.5651426293683726,0
256,10.0,2.8,1.0,100.0,0.4,0.1701844988585557,-1.951089188201305e-5,0.0,0.0,0.6676816217597303,0.7086734063171932,0.9444732965739303,0.9444732965739303,true,25,-2.547702824505545,0.2,0.2,95.928141772,2.1644215531022732,0
256,10.0,2.8,1.0,100.0,0.45,0.0923403244111802,-5.501246449879371e-6,0.0,0.0,0.07113236606870466,0.8862380961071342,0.9444732965739303,0.9444732965739303,true,25,-3.1545903690665797,0.2,0.2,87.847793821,2.9568830074920305,0
256,10.0,3.2,1.0,100.0,0.0,0.40509070832960614,-5.965970027999035e-7,0.0,0.0,0.9513506907261604,0.0013386296033006764,0.3094850098213456,0.3094850098213456,true,30,-1.0958422712270097,0.2,0.2,2.44060666,0.0,0
256,10.0,3.2,1.0,100.0,0.05,0.40309091232204586,2.7755575615628914e-17,0.0,0.0,0.9477370271450125,6.937354272348788e-14,0.3094850098213456,0.3094850098213456,true,30,-1.1283686509648496,0.2,0.2,152.839554101,0.06458518691700775,0
256,10.0,3.2,1.0,100.0,0.1,0.3956573855214593,-1.3877787807814457e-17,0.0,0.0,0.9272747853710239,6.663749634235632e-14,0.3094850098213456,0.3094850098213456,true,30,-1.1762974798355463,0.2,0.2,157.162422892,0.15713524211425636,0
256,10.0,3.2,1.0,100.0,0.15,0.381432321268665,-4.941899667265659e-11,0.0,0.0,0.8827837077129974,1.5128835061755176e-7,0.3094850098213456,0.3094850098213456,true,30,-1.243528623728829,0.2,0.2,165.232404131,0.2816967283166632,0
256,10.0,3.2,1.0,100.0,0.2,0.3592906489966712,-2.4237418433381563e-8,0.0,0.0,0.813295995226393,8.922584665629554e-5,0.3094850098213456,0.3094850098213456,true,30,-1.3400620221428596,0.2,0.2,294.906670086,0.4511020812294656,0
256,10.0,3.2,1.0,100.0,0.25,0.32816105768842313,-1.037386885616165e-6,0.0,0.0,0.8944426436843234,0.005007056822351857,0.38685626227668196,0.38685626227668196,true,29,-1.481877531823019,0.2,0.2,251.720445289,0.6848903941167078,0
256,10.0,3.2,1.0,100.0,0.3,0.28698387120098107,-7.5065404779306455e-6,0.0,0.0,0.9155750218928782,0.053897894370635795,0.4835703278458524,0.4835703278458524,true,28,-1.6915851221505098,0.2,0.2,150.775737538,1.0088297359363319,0
256,10.0,3.2,1.0,100.0,0.35,0.23468906688221938,-1.749020200689233e-5,0.0,0.0,0.8232173353869832,0.22371207958820769,0.6044629098073154,0.6044629098073154,true,27,-2.000233775128747,0.2,0.2,111.68736124,1.4560257714191571,0
256,10.0,3.2,1.0,100.0,0.4,0.17018322915660905,-2.18365738621773e-5,0.0,0.0,0.6694753598904812,0.6703575302325209,0.9444732965739303,0.9444732965739303,true,25,-2.4493068815355974,0.2,0.2,98.437285641,2.0679648804551096,0
256,10.0,3.2,1.0,100.0,0.45,0.09233991090585235,-6.3466621491592434e-6,0.0,0.0,0.07069742402696089,0.8766805302554693,0.9444732965739303,0.9444732965739303,true,25,-3.091576345189022,0.2,0.2,88.682123285,2.894142643844771,0
256,10.0,3.6,1.0,100.0,0.0,0.40374592343841365,NaN,0.0,0.0,3.3306690738754696e-13,144.1687302162358,1.0373788922202606e-17,1.0373788922202606e-17,false,200,NaN,0.2,0.2,17.493729719,0.0,0
256,10.0,3.6,1.0,100.0,0.05,0.4029869967755179,-3.0531133177191805e-16,0.0,0.0,0.9417815741123992,6.99697652894401e-13,0.3094850098213456,0.3094850098213456,true,30,-1.0555575538257262,0.2,0.2,151.063380108,0.050343158605861464,0
256,10.0,3.6,1.0,100.0,0.1,0.3955872034373725,-1.3877787807814457e-17,0.0,0.0,0.9249528237317284,3.126782308939262e-14,0.3094850098213456,0.3094850098213456,true,30,-1.093540148491186,0.2,0.2,158.272791485,0.1235528364038189,0
256,10.0,3.6,1.0,100.0,0.15,0.3813859241889016,-9.825473767932635e-15,0.0,0.0,0.8830463499756025,2.7102590787044718e-11,0.3094850098213456,0.3094850098213456,true,30,-1.1496935868575657,0.2,0.2,162.438512533,0.2268577974254124,0
256,10.0,3.6,1.0,100.0,0.2,0.35926245835485504,-9.326090733008385e-10,0.0,0.0,0.8146943182776312,3.0238565562376782e-6,0.3094850098213456,0.3094850098213456,true,30,-1.2352703324048553,0.2,0.2,292.509591804,0.37515976577049065,0
256,10.0,3.6,1.0,100.0,0.25,0.3281454381632285,-2.965396596055214e-7,0.0,0.0,0.8970210472047935,0.0012351153582920331,0.38685626227668196,0.38685626227668196,true,29,-1.3680767631945874,0.2,0.2,256.767627017,0.5905877594944808,0
256,10.0,3.6,1.0,100.0,0.3,0.2869759508993016,-4.997134781359325e-6,0.0,0.0,0.9187470986151691,0.03055616024779783,0.4835703278458524,0.4835703278458524,true,28,-1.5732811318470747,0.2,0.2,157.569744421,0.9021283089136961,0
256,10.0,3.6,1.0,100.0,0.35,0.2346854453634102,-1.6660999992923475e-5,0.0,0.0,0.8260893802984892,0.18132814419274293,0.6044629098073154,0.6044629098073154,true,27,-1.8854628963331173,0.2,0.2,111.042387088,1.3469201504599282,0
256,10.0,3.6,1.0,100.0,0.4,0.1701817692966164,-2.396231238113722e-5,0.0,0.0,0.6716792460245147,0.6307778706373222,0.9444732965739303,0.9444732965739303,true,25,-2.350916403047033,0.2,0.2,94.925335108,1.9715140515030363,0
256,10.0,3.6,1.0,100.0,0.45,0.09233946987090969,-7.206060049613772e-6,0.0,0.0,0.07016822158828484,0.8667600423207099,0.9444732965739303,0.9444732965739303,true,25,-3.028563829008706,0.2,0.2,91.444410535,2.8314038339675713,0
256,10.0,4.0,1.0,100.0,0.0,0.4046966477891144,2.7755575615628914e-17,0.0,0.0,0.9747904085205539,5.84205324764526e-14,0.328458614616758,0.328458614616758,true,126,-0.9646573665132021,0.05,0.05,12.915812817,0.0,2
256,10.0,4.0,1.0,100.0,0.05,0.40272937600159864,2.422334253765479e-6,0.0,0.0,0.9169182510494478,0.00529287254706694,0.3094850098213456,0.3094850098213456,true,30,-0.9829157489752796,0.2,0.2,150.908002823,0.036310656604023196,0
256,10.0,4.0,1.0,100.0,0.1,0.39542274051293835,1.3877787807814457e-17,0.0,0.0,0.911312477298698,3.957497259534774e-14,0.3094850098213456,0.3094850098213456,true,30,-1.0109092088913756,0.2,0.2,157.884092444,0.09012324205917471,0
256,10.0,4.0,1.0,100.0,0.15,0.3812882147536389,2.7755575615628914e-17,0.0,0.0,0.8780720898698968,6.043841241011756e-14,0.3094850098213456,0.3094850098213456,true,30,-1.0559526984120031,0.2,0.2,161.325708525,0.17213151217341568,0
256,10.0,4.0,1.0,100.0,0.2,0.35921015400906614,-2.5996149677354197e-12,0.0,0.0,0.8141349122078312,7.51603346310085e-9,0.3094850098213456,0.3094850098213456,true,30,-1.1305419060955448,0.2,0.2,303.176004922,0.29929178840765613,0
256,10.0,4.0,1.0,100.0,0.25,0.32812009506294315,-4.5127264480804286e-8,0.0,0.0,0.8991466601364628,0.00016411466932906896,0.38685626227668196,0.38685626227668196,true,29,-1.2543131580541313,0.2,0.2,271.841121697,0.4963275531025933,0
256,10.0,4.0,1.0,100.0,0.3,0.2869646453007453,-2.813546220253871e-6,0.0,0.0,0.9222068916283632,0.014809817355250004,0.4835703278458524,0.4835703278458524,true,28,-1.4549964988249826,0.2,0.2,152.486029925,0.7954482618151825,0
256,10.0,4.0,1.0,100.0,0.35,0.23468081930727924,-1.5155951807760415e-5,0.0,0.0,0.8294896476098157,0.14176010191986546,0.6044629098073154,0.6044629098073154,true,27,-1.7707043658095114,0.2,0.2,110.860131278,1.2378280966391741,0
256,10.0,4.0,1.0,100.0,0.4,0.17018007917464725,-2.5852153434452463e-5,0.0,0.0,0.6743340496967454,0.5900087849929144,0.9444732965739303,0.9444732965739303,true,25,-2.2525322796077143,0.2,0.2,97.942493857,1.8750700199322772,0
256,10.0,4.0,1.0,100.0,0.45,0.0923389987878845,-8.078924729981729e-6,0.0,0.0,0.06953257069722274,0.8564590280203659,0.9444732965739303,0.9444732965739303,true,25,-2.9655530119700044,0.2,0.2,89.522493629,2.768666777158863,0
256,10.0,4.4,1.0,100.0,0.0,0.403761864591331,1.3877787807814457e-17,0.0,0.0,0.9993096450683359,2.7667969494632297e-14,0.3830979613550174,0.3830979613550174,true,123,-0.8992655002671442,0.05,0.05,11.958941155,0.0,2
256,10.0,4.4,1.0,100.0,0.05,0.40184064579079665,2.7755575615628914e-17,0.0,0.0,0.9515695582903438,5.624146960965997e-14,0.3639430632872665,0.3639430632872665,true,124,-0.910702039292193,0.05,0.05,432.247805645,0.022763697025195866,2
256,10.0,4.4,1.0,100.0,0.1,0.39487813974141384,-2.7755575615628914e-17,0.0,0.0,0.993559522159404,5.533326503969984e-14,0.3639430632872665,0.3639430632872665,true,124,-0.9287520684030528,0.05,0.05,440.415184916,0.05731937052163629,2
256,10.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,450.290475769,0.1178274037489906,2
256,10.0,4.4,1.0,100.0,0.2,0.35909647221961105,-7.98755506181692e-12,0.0,0.0,0.997244881488335,2.0805321501674387e-8,0.3830979613550174,0.3830979613550174,true,123,-1.0261202051388536,0.05,0.05,437.469587188,0.22382910514767565,2
256,10.0,4.4,1.0,100.0,0.25,0.3280750077312559,-3.997423814183776e-8,0.0,0.0,0.984298559811525,0.00012812263228994026,0.42448527573963146,0.42448527573963146,true,121,-1.1407227568922391,0.05,0.05,401.400472829,0.4022858966694631,2
256,10.0,4.4,1.0,100.0,0.3,0.28694772703247506,-2.923340609251035e-6,0.0,0.0,0.9946235797675396,0.013355988821177694,0.5211565604802069,0.5211565604802069,true,117,-1.3368565331097986,0.05,0.05,340.83022412,0.6889447089814847,2
256,10.0,4.4,1.0,100.0,0.35,0.23467480459256265,-2.007924503727443e-5,0.0,0.0,0.9744846981857846,0.1626558977547826,0.7089679088108319,0.7089679088108319,true,111,-1.6562688387652158,0.05,0.05,293.503719253,1.1291143862514321,2
256,10.0,4.4,1.0,100.0,0.4,0.1701781062424811,-2.9824767890512804e-5,0.0,0.0,0.6896403407294915,0.595216369808057,0.9644616106539327,0.9644616106539327,true,105,-2.154189833882103,0.05,0.05,270.004784207,1.7786719615758577,2
256,10.0,4.4,1.0,100.0,0.45,0.09233849442010203,-9.26439538542767e-6,0.0,0.0,0.07082635403252158,0.8740369246201221,0.9644616106539327,0.9644616106539327,true,105,-2.902536863406495,0.05,0.05,265.346313498,2.705924069814798,2
256,10.0,4.8,1.0,100.0,0.0,0.3978743491096982,-2.644835683796032e-9,0.0,0.0,0.7480661332062155,5.392420696751856e-6,0.9644616106539327,0.9644616106539327,true,105,-0.8347256252638268,0.05,0.05,10.925320819,0.0,2
256,10.0,4.8,1.0,100.0,0.05,0.39654748292743525,-9.049705429475807e-14,0.0,0.0,0.9195697075710108,1.8503279005970153e-10,0.9644616106539327,0.9644616106539327,true,105,-0.8402652745318886,0.05,0.05,367.938281076,0.011028208986189355,2
256,10.0,4.8,1.0,100.0,0.1,0.3915624803226935,-1.3877787807814457e-17,0.0,0.0,0.9602237889342335,2.8315250640580898e-14,0.6735195133702903,0.6735195133702903,true,112,-0.8491709097211386,0.05,0.05,408.737472176,0.028019433697183134,2
256,10.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,431.534387451,0.06541588734878807,2
256,10.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,427.522497636,0.14877882750250798,2
256,10.0,4.8,1.0,100.0,0.25,0.32798254713041786,-1.7898357795864683e-9,0.0,0.0,0.9786521730601461,5.0929187862160876e-6,0.42448527573963146,0.42448527573963146,true,121,-1.027206272778435,0.05,0.05,411.900932399,0.30831958024944695,2
256,10.0,4.8,1.0,100.0,0.3,0.28692067349883554,-1.24113227656375e-6,0.0,0.0,0.9974645103087987,0.004951475088433106,0.5211565604802069,0.5211565604802069,true,117,-1.2186687057917116,0.05,0.05,344.792022524,0.5823750509050966,2
256,10.0,4.8,1.0,100.0,0.35,0.23466673722722745,-1.7298365631773782e-5,0.0,0.0,0.9791361830371326,0.12201020648757181,0.7089679088108319,0.7089679088108319,true,111,-1.5415749754932557,0.05,0.05,294.443387916,1.020095388816364,2
256,10.0,4.8,1.0,100.0,0.4,0.17017578644125966,-3.1529026669613325e-5,0.0,0.0,0.6929672336905557,0.5539115005335099,0.9644616106539327,0.9644616106539327,true,105,-2.0558239287605065,0.05,0.05,269.540445487,1.682247496904841,2
256,10.0,4.8,1.0,100.0,0.45,0.09233795435158768,-1.0207078529389513e-5,0.0,0.0,0.07006307412793511,0.8638049091671316,0.9644616106539327,0.9644616106539327,true,105,-2.8395289919650972,0.05,0.05,265.003041815,2.643190034996365,2
256,10.0,5.2,1.0,100.0,0.0,0.3761983263662264,2.2856623540512544e-6,0.0,0.0,0.9330880779232498,0.004625147087773513,0.0,0.0,true,17,-0.7744717949074527,0.025,0.05,1.498088733,0.0,2
256,10.0,5.2,1.0,100.0,0.05,0.3758646734599735,9.243564247363167e-12,0.0,0.0,0.8557720775684841,1.8718303335495397e-8,0.0,0.0,true,15,-0.7773892453508585,0.025,0.05,42.906441882,0.00582879719186575,2
256,10.0,5.2,1.0,100.0,0.1,0.3751902116800935,-6.938893903907228e-17,0.0,0.0,0.919237170030951,1.4032765180497312e-13,0.0,0.0,true,28,-0.7813832832789597,0.025,0.05,83.77131273,0.013566712244745989,2
256,10.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,381.212761957,0.027955469851502296,2
