L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,I,f,g,g0,ΔT,μ
128,17.0,1.0,1.0,100.0,0.0,0.46310264244613886,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,1.8488927466117464e-28,2.7755575615620302e-14,1.8503717077085102e-14,1169.0040869863858,100,NaN,0.5,0.5,1.54169113,0.0
128,17.0,1.1,1.0,100.0,0.0,0.4548711791379788,-5.551115123125783e-17,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,3.4830526262748406e-15,5.55111512312463e-14,3.700743415417188e-14,1175.6926235825915,100,NaN,0.5,0.5,1.545040327,0.0
128,17.0,1.2,1.0,100.0,0.0,0.4468029896766096,2.7755575615628914e-17,6.245004513516506e-17,2.7755575615628914e-17,NaN,0.0,7.642090019328552e-28,1.6653345369375904e-13,7.401486830834197e-14,1182.0553534321787,100,NaN,0.5,0.5,1.547516597,0.0
128,17.0,1.3,1.0,100.0,0.0,0.4389031237020832,2.7755575615628914e-17,3.469446951953614e-17,0.0,NaN,2.220446049250313e-13,1.5407439555097887e-28,1.2027416100100972e-13,1.4572767122833679e-26,1188.1058890173965,100,NaN,0.5,0.5,1.540827718,0.0
128,17.0,1.4,1.0,100.0,0.0,0.4311752688230887,0.0,5.551115123125783e-17,0.0,NaN,1.1102230246251565e-13,3.700743415417223e-14,1.4802973661665724e-13,1.8503717077084326e-14,1193.858002442921,100,NaN,0.5,0.5,1.546632379,0.0
128,17.0,1.5,1.0,100.0,0.0,0.42362188600885176,2.7755575615628914e-17,2.0816681711721685e-17,0.0,NaN,0.0,7.401486830833944e-15,5.551115123122473e-14,6.0655056288574e-28,1199.3254649631365,100,NaN,0.5,0.5,1.545335273,0.0
128,17.0,1.6,1.0,100.0,0.0,0.416244344017236,0.0,6.938893903907228e-18,-1.3877787807814457e-17,NaN,0.0,1.2031755707100912e-27,1.850371707704445e-14,3.700743415417296e-14,1204.521913324903,100,NaN,0.5,0.5,1.542127301,0.0
128,17.0,1.7,1.0,100.0,0.0,0.4090430497032612,2.7755575615628914e-17,4.163336342344337e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,9.947042976771196e-27,1.1102230246247144e-13,3.7007434154170835e-14,1209.4607408733134,100,NaN,0.5,0.5,1.545255611,0.0
128,17.0,1.8,1.0,100.0,0.0,0.40201757190205345,-2.7755575615628914e-17,4.163336342344337e-17,5.551115123125783e-17,NaN,0.0,7.049035076984689e-15,1.1102230246246541e-13,1.4538634846279897e-13,1214.1550110113028,100,NaN,0.5,0.5,1.542083788,0.0
128,17.0,1.9,1.0,100.0,0.0,0.3951667573138713,2.7755575615628914e-17,1.3877787807814457e-17,-1.3877787807814457e-17,NaN,0.0,7.216992291062421e-14,1.850371707702986e-14,1.8503717077087263e-14,1218.6173904438162,100,NaN,0.5,0.5,1.533958464,0.0
128,17.0,2.0,1.0,100.0,0.0,0.3884888374294235,0.0,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,2.220446049252096e-14,3.700743415407769e-14,3.700743415417515e-14,1222.8600996257521,100,NaN,0.5,0.5,1.532511667,0.0
128,17.0,2.1,1.0,100.0,0.0,0.3819815260245318,0.0,4.163336342344337e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,2.77108042047004e-27,9.251858538534236e-14,2.4158865222393487e-27,1226.8948779276293,100,NaN,0.5,0.5,1.527420153,0.0
128,17.0,2.2,1.0,100.0,0.0,0.37564210713421176,-5.551115123125783e-17,2.7755575615628914e-17,0.0,NaN,1.1102230246251565e-13,5.92118946466738e-14,7.401486830824071e-14,1.1102230246234572e-14,1230.7329611981954,100,NaN,0.5,0.5,1.530085934,0.0
128,17.0,2.3,1.0,100.0,0.0,0.3694675137008634,0.0,4.163336342344337e-17,1.3877787807814457e-17,NaN,0.0,1.5860328923218463e-14,7.401486830829594e-14,3.70074341542007e-14,1234.385069610449,100,NaN,0.5,0.5,1.527613247,0.0
128,17.0,2.4,1.0,100.0,0.0,0.3634543972942844,5.551115123125783e-17,2.7755575615628914e-17,0.0,NaN,0.0,1.4802973661670702e-13,7.40148683082112e-14,1.6942826202071556e-27,1237.861403904945,100,NaN,0.5,0.5,1.527310268,0.0
128,17.0,2.5,1.0,100.0,0.0,0.35759918943731495,0.0,2.7755575615628914e-17,0.0,NaN,0.0,1.2178645116521068e-26,7.401486830819213e-14,1.1400129697176296e-27,1241.1716483757803,100,NaN,0.5,0.5,1.526063148,0.0
128,17.0,2.6,1.0,100.0,0.0,0.35189815515371603,2.7755575615628914e-17,4.163336342344337e-17,0.0,NaN,0.0,1.035379938102578e-26,1.1102230246222168e-13,1.4262244628444572e-26,1244.3249791692792,100,NaN,0.5,0.5,1.52808413,0.0
128,17.0,2.7,1.0,100.0,0.0,0.3463474393964139,0.0,1.3877787807814457e-17,-2.7755575615628914e-17,NaN,0.0,1.718100164086409e-26,7.401486830810735e-14,3.7007434154209887e-14,1247.3300766758916,100,NaN,0.5,0.5,1.529483154,0.0
128,17.0,2.8,1.0,100.0,0.0,0.340943107024818,0.0,2.7755575615628914e-17,4.163336342344337e-17,NaN,0.0,2.952002116603108e-27,7.401486830819146e-14,7.401486830837334e-14,1250.195140988017,100,NaN,0.5,0.5,1.544935356,0.0
128,17.0,2.9,1.0,100.0,0.0,0.33568117698804945,0.0,2.7755575615628914e-17,-2.7755575615628914e-17,NaN,2.220446049250313e-13,4.0531951692420445e-14,8.018277400045089e-14,7.401486830834496e-14,1252.9279095684064,100,NaN,0.5,0.5,1.531270692,0.0
128,17.0,3.0,1.0,100.0,0.0,0.33055765134347737,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,3.172065784643024e-14,6.167905692335378e-14,3.700743415417777e-14,1255.5356764250355,100,NaN,0.5,0.5,1.528148349,0.0
128,17.0,3.1,1.0,100.0,0.0,0.325568539702375,0.0,1.3877787807814457e-17,0.0,NaN,3.3306690738754696e-13,3.700743415418967e-14,7.40148683080077e-14,1.1216137208461463e-26,1258.0253122195184,100,NaN,0.5,0.5,1.53120468,0.0
128,17.0,3.2,1.0,100.0,0.0,0.3207098796509289,0.0,4.163336342344337e-17,1.3877787807814457e-17,NaN,0.0,1.1004561308312613e-25,1.1102230246235416e-13,3.700743415429732e-14,1260.4032848485397,100,NaN,0.5,0.5,1.53144704,0.0
128,17.0,3.3,1.0,100.0,0.0,0.3159777536483739,5.551115123125783e-17,5.551115123125783e-17,0.0,NaN,1.1102230246251565e-13,8.141635513918143e-14,1.6653345369343166e-13,1.8503717077019402e-14,1262.6756801330826,100,NaN,0.5,0.5,1.529708092,0.0
128,17.0,3.4,1.0,100.0,0.0,0.31136830285698913,-2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,3.700743415416057e-14,7.401486830804311e-14,1.850371707717563e-14,1264.8482223302326,100,NaN,0.5,0.5,1.530700567,0.0
128,17.0,3.5,1.0,100.0,0.0,0.30687773831263176,-5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,8.881784197001967e-14,7.401486830805509e-14,3.700743415416045e-14,1266.9262942489079,100,NaN,0.5,0.5,1.526416822,0.0
128,17.0,3.6,1.0,100.0,0.0,0.302502349800525,-2.7755575615628914e-17,1.3877787807814457e-17,-4.163336342344337e-17,NaN,1.1102230246251565e-13,3.178285521476498e-14,3.700743415369066e-14,1.1102230246254242e-13,1268.9149568057658,100,NaN,0.5,0.5,1.526354517,0.0
128,17.0,3.7,1.0,100.0,0.0,0.2982385127598186,-2.7755575615628914e-17,5.551115123125783e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,3.700743415419195e-14,1.4802973661437848e-13,3.7007434156237543e-14,1270.8189679024513,100,NaN,0.5,0.5,1.522853322,0.0
128,17.0,3.8,1.0,100.0,0.0,0.2940826935023756,-5.551115123125783e-17,4.163336342344337e-17,0.0,NaN,3.3306690738754696e-13,2.2204460492526337e-13,1.1102230246224171e-13,5.254543084948063e-25,1272.642800541742,100,NaN,0.5,0.5,1.522279453,0.0
128,17.0,3.9,1.0,100.0,0.0,0.2900314529964959,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,NaN,0.0,3.172065784642301e-14,7.401486830772275e-14,7.401486830834644e-14,1274.390660129394,100,NaN,0.5,0.5,1.526065454,0.0
128,17.0,4.0,1.0,100.0,0.0,0.2860814494348566,0.0,2.7755575615628914e-17,-2.7755575615628914e-17,NaN,1.1102230246251565e-13,4.632407240793317e-26,7.401486830810029e-14,7.401486830834124e-14,1276.0665009317456,100,NaN,0.5,0.5,1.532664128,0.0
128,17.5,0.0,1.0,100.0,0.0,0.5423879978728778,-8.326672684688674e-17,3.469446951953614e-17,4.163336342344337e-17,NaN,0.0,3.2047474274603605e-28,9.251858538542939e-14,1.1102230246251533e-13,1092.8184097957887,100,NaN,0.5,0.5,1.534733986,0.0
128,17.5,0.1,1.0,100.0,0.0,0.5332906882654873,0.0,2.7755575615628914e-17,0.0,NaN,0.0,6.651715045395748e-29,8.32667268468863e-14,1.8503717077085594e-14,1102.7850777320975,100,NaN,0.5,0.5,1.529833053,0.0
128,17.5,0.2,1.0,100.0,0.0,0.5242289739448198,2.7755575615628914e-17,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,1.232595164407831e-29,7.401486830834313e-14,3.700743415417225e-14,1112.363779157092,100,NaN,0.5,0.5,1.536653163,0.0
128,17.5,0.3,1.0,100.0,0.0,0.5152232606733381,5.551115123125783e-17,3.469446951953614e-17,-1.3877787807814457e-17,NaN,2.220446049250313e-13,3.7007434154171876e-14,9.251858538542885e-14,1.8503717077086358e-14,1121.5545886401226,100,NaN,0.5,0.5,1.533720405,0.0
128,17.5,0.4,1.0,100.0,0.0,0.5062924109425897,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,NaN,0.0,3.700743415417189e-14,9.251858538542838e-14,3.944304526105059e-28,1130.3601026943613,100,NaN,0.5,0.5,1.529549622,0.0
128,17.5,0.5,1.0,100.0,0.0,0.49745360499844005,2.7755575615628914e-17,1.3877787807814457e-17,0.0,NaN,0.0,0.0,3.700743415417016e-14,5.132940009776278e-28,1138.7851757116962,100,NaN,0.5,0.5,1.533262416,0.0
128,17.5,0.6,1.0,100.0,0.0,0.48872225574097994,0.0,4.85722573273506e-17,-4.163336342344337e-17,NaN,0.0,4.2545978169973977e-29,1.2027416100105627e-13,1.110223024625161e-13,1146.8366358813014,100,NaN,0.5,0.5,1.535239992,0.0
128,17.5,0.7,1.0,100.0,0.0,0.48011197317653387,-5.551115123125783e-17,4.163336342344337e-17,0.0,NaN,0.0,3.70074341541719e-14,8.326672684688369e-14,1.8503717077085358e-14,1154.5229933189617,100,NaN,0.5,0.5,1.530381685,0.0
128,17.5,0.8,1.0,100.0,0.0,0.4716345724731247,0.0,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,0.0,3.700743415417198e-14,5.5511151231253794e-14,1.8503717077086307e-14,1161.854150967216,100,NaN,0.5,0.5,1.531930673,0.0
128,17.5,0.9,1.0,100.0,0.0,0.4633001187148669,8.326672684688674e-17,2.0816681711721685e-17,2.7755575615628914e-17,NaN,1.1102230246251565e-13,7.888609052210118e-28,5.551115123125224e-14,7.401486830834332e-14,1168.84112684548,100,NaN,0.5,0.5,1.531506934,0.0
128,17.5,1.0,1.0,100.0,0.0,0.45511700109329245,-2.7755575615628914e-17,5.551115123125783e-17,-5.551115123125783e-17,NaN,1.1102230246251565e-13,1.1102230246251822e-13,1.2952601953959527e-13,1.4802973661668824e-13,1175.495794152802,100,NaN,0.5,0.5,1.534854392,0.0
128,17.5,1.1,1.0,100.0,0.0,0.44709202940466886,0.0,3.469446951953614e-17,-2.7755575615628914e-17,NaN,0.0,3.9560707829274983e-28,1.2027416100104673e-13,7.401486830834424e-14,1181.8306437272008,100,NaN,0.5,0.5,1.528018475,0.0
128,17.5,1.2,1.0,100.0,0.0,0.4392305462163302,0.0,2.0816681711721685e-17,0.0,NaN,0.0,7.401486830834437e-14,4.6259292692703385e-14,5.952701645297056e-28,1187.858571566405,100,NaN,0.5,0.5,1.522478284,0.0
128,17.5,1.3,1.0,100.0,0.0,0.43153654879839387,0.0,4.85722573273506e-17,0.0,NaN,0.0,1.3450597280816115e-27,1.2952601953958525e-13,1.7858883328317597e-28,1193.5926925873543,100,NaN,0.5,0.5,1.523414373,0.0
128,17.5,1.4,1.0,100.0,0.0,0.42401281578051253,0.0,3.469446951953614e-17,0.0,NaN,0.0,1.9358979574719056e-27,9.251858538540991e-14,9.259327905328362e-28,1199.0461805756654,100,NaN,0.5,0.5,1.524666656,0.0
128,17.5,1.5,1.0,100.0,0.0,0.41666103439765967,0.0,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,2.2204460492491853e-14,4.625929269268637e-14,3.3886467271060986e-27,1204.2321333488828,100,NaN,0.5,0.5,1.52349185,0.0
128,17.5,1.6,1.0,100.0,0.0,0.4094819250680952,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,3.3649847988333785e-27,7.401486830831184e-14,3.700743415416988e-14,1209.163461504004,100,NaN,0.5,0.5,1.525060835,0.0
128,17.5,1.7,1.0,100.0,0.0,0.40247536085582125,-5.551115123125783e-17,4.163336342344337e-17,0.0,NaN,2.220446049250313e-13,7.401486830834316e-14,9.25185853853877e-14,1.8503717077080545e-14,1213.8527987030968,100,NaN,0.5,0.5,1.531397223,0.0
128,17.5,1.8,1.0,100.0,0.0,0.395640480082627,-2.7755575615628914e-17,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,8.135128085091684e-28,3.700743415413506e-14,2.960594732333528e-14,1218.3124312281486,100,NaN,0.5,0.5,1.530958699,0.0
128,17.5,1.9,1.0,100.0,0.0,0.38897579095955487,5.551115123125783e-17,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,9.059574458397557e-27,1.1102230246246137e-13,3.7007434154173814e-14,1222.5542444646442,100,NaN,0.5,0.5,1.532184228,0.0
128,17.5,2.0,1.0,100.0,0.0,0.3824792676032016,0.0,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,3.700743415417195e-14,9.251858538535767e-14,1.8503717077087333e-14,1226.589684013583,100,NaN,0.5,0.5,1.53111466,0.0
128,17.5,2.1,1.0,100.0,0.0,0.37614843719495106,-2.7755575615628914e-17,0.0,-1.3877787807814457e-17,NaN,2.220446049250313e-13,1.586032892320085e-14,1.850371707702552e-14,4.3175339846549645e-14,1230.429729249462,100,NaN,0.5,0.5,1.526949194,0.0
128,17.5,2.2,1.0,100.0,0.0,0.36998045834148025,5.551115123125783e-17,8.326672684688674e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,2.865091676453831e-14,2.2204460492493038e-13,3.700743415415818e-14,1234.0848773092596,100,NaN,0.5,0.5,1.525947585,0.0
128,17.5,2.3,1.0,100.0,0.0,0.36397219091529875,0.0,6.938893903907228e-17,0.0,NaN,2.220446049250313e-13,3.1720657846456206e-14,1.9120507646314418e-13,6.167905692339761e-15,1237.565135692518,100,NaN,0.5,0.5,1.52455947,0.0
128,17.5,2.4,1.0,100.0,0.0,0.35812025780779577,0.0,4.163336342344337e-17,-2.7755575615628914e-17,NaN,1.1102230246251565e-13,7.40148683083548e-14,9.251858538533731e-14,9.251858538541501e-14,1240.8800218586418,100,NaN,0.5,0.5,1.524882959,0.0
128,17.5,2.5,1.0,100.0,0.0,0.3524210991268709,5.551115123125783e-17,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.1842378929335224e-13,5.551115123117408e-14,5.551115123124805e-14,1244.038568412559,100,NaN,0.5,0.5,1.52385235,0.0
128,17.5,2.6,1.0,100.0,0.0,0.3468710194281305,0.0,5.551115123125783e-17,2.7755575615628914e-17,NaN,1.1102230246251565e-13,6.44645627204634e-14,1.4802973661658996e-13,7.401486830995931e-14,1247.0493326658273,100,NaN,0.5,0.5,1.539715997,0.0
128,17.5,2.7,1.0,100.0,0.0,0.3414662285928417,5.551115123125783e-17,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,9.51619735392862e-14,1.1102230246240104e-13,8.018277400074312e-14,1249.92040954201,100,NaN,0.5,0.5,1.5372049,0.0
128,17.5,2.8,1.0,100.0,0.0,0.3362028769657552,0.0,4.163336342344337e-17,1.3877787807814457e-17,NaN,3.3306690738754696e-13,7.401486830833364e-14,1.2952601953936098e-13,3.700743415422533e-14,1252.6594469598733,100,NaN,0.5,0.5,1.532387652,0.0
128,17.5,2.9,1.0,100.0,0.0,0.33107708534844676,2.7755575615628914e-17,-1.3877787807814457e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,7.401486830834212e-14,3.700743415431132e-14,3.700743415412915e-14,1255.2736629745573,100,NaN,0.5,0.5,1.529097516,0.0
128,17.5,3.0,1.0,100.0,0.0,0.3260849704145449,2.7755575615628914e-17,0.0,-4.163336342344337e-17,NaN,2.220446049250313e-13,6.966011571650857e-26,3.7007434153854874e-14,9.251858538543061e-14,1257.7698640853228,100,NaN,0.5,0.5,1.533510027,0.0
128,17.5,3.1,1.0,100.0,0.0,0.32122266607640704,5.551115123125783e-17,4.163336342344337e-17,0.0,NaN,0.0,1.1102230246306644e-13,1.1102230246235975e-13,1.8503717077077453e-14,1260.154464229615,100,NaN,0.5,0.5,1.53429203,0.0
128,17.5,3.2,1.0,100.0,0.0,0.31648634129183023,0.0,1.3877787807814457e-17,0.0,NaN,2.220446049250313e-13,1.897723052456308e-26,3.700743415395765e-14,1.8503717076999908e-14,1262.4335040781948,100,NaN,0.5,0.5,1.534934874,0.0
128,17.5,3.3,1.0,100.0,0.0,0.31187221475665994,0.0,5.551115123125783e-17,-4.163336342344337e-17,NaN,0.0,1.0573552615478127e-14,1.2952601953954493e-13,9.604310292389284e-14,1264.6126703265732,100,NaN,0.5,0.5,1.528268745,0.0
128,17.5,3.4,1.0,100.0,0.0,0.30737656688649745,-2.7755575615628914e-17,5.551115123125783e-17,-4.163336342344337e-17,NaN,0.0,7.008536104822927e-26,1.4802973661651656e-13,1.1102230246244163e-13,1266.697314745473,100,NaN,0.5,0.5,1.526318114,0.0
128,17.5,3.5,1.0,100.0,0.0,0.3029957494493519,0.0,4.163336342344337e-17,1.3877787807814457e-17,NaN,0.0,3.7007434154812204e-14,9.251858538529601e-14,5.551115123116859e-14,1268.6924728091608,100,NaN,0.5,0.5,1.525223993,0.0
128,17.5,3.6,1.0,100.0,0.0,0.2987261931718305,0.0,6.938893903907228e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.0525963426156652e-25,1.8503717077065604e-13,3.700743415422001e-14,1270.602881766778,100,NaN,0.5,0.5,1.525738483,0.0
128,17.5,3.7,1.0,100.0,0.0,0.294564413604856,0.0,5.551115123125783e-17,0.0,NaN,1.1102230246251565e-13,4.758098676960312e-14,1.418618309240664e-13,8.584341277302974e-25,1272.432998059635,100,NaN,0.5,0.5,1.524782493,0.0
128,17.5,3.8,1.0,100.0,0.0,0.2905070155011853,-2.7755575615628914e-17,5.551115123125783e-17,0.0,NaN,2.220446049250313e-13,9.516197353824945e-14,1.3569392523188363e-13,1.407341752954028e-27,1274.187014018111,100,NaN,0.5,0.5,1.525136612,0.0
128,17.5,3.9,1.0,100.0,0.0,0.2865506959262837,-2.7755575615628914e-17,1.3877787807814457e-17,0.0,NaN,0.0,2.865091676452177e-14,1.5139404880976584e-14,5.046468293712872e-15,1275.8688737964285,100,NaN,0.5,0.5,1.525630943,0.0
128,17.5,4.0,1.0,100.0,0.0,0.2826922462963666,2.7755575615628914e-17,4.163336342344337e-17,-2.7755575615628914e-17,NaN,2.220446049250313e-13,5.181040781587824e-14,1.0732155904692092e-13,7.771561172370131e-14,1277.4822885231558,100,NaN,0.5,0.5,1.521870679,0.0
128,18.0,0.0,1.0,100.0,0.0,0.5329046500073892,2.7755575615628914e-17,3.469446951953614e-17,0.0,NaN,2.220446049250313e-13,3.2047474274603605e-28,9.251858538542939e-14,3.1554436208804626e-28,1103.2001201481937,100,NaN,0.5,0.5,1.518794232,0.0
128,18.0,0.1,1.0,100.0,0.0,0.52393462345101,8.326672684688674e-17,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,4.930380657631324e-29,8.32667268468863e-14,3.7007434154172236e-14,1112.669274534982,100,NaN,0.5,0.5,1.518133418,0.0
128,18.0,0.2,1.0,100.0,0.0,0.5150155001318318,0.0,2.0816681711721685e-17,2.7755575615628914e-17,NaN,2.220446049250313e-13,6.479014131976722e-14,3.700743415417126e-14,5.5511151231257455e-14,1121.7628737550974,100,NaN,0.5,0.5,1.517849853,0.0
128,18.0,0.3,1.0,100.0,0.0,0.5061658365187405,-2.7755575615628914e-17,6.938893903907228e-18,-1.3877787807814457e-17,NaN,0.0,1.232595164407831e-29,1.8503717077085092e-14,3.700743415417227e-14,1130.4827562278551,100,NaN,0.5,0.5,1.518164711,0.0
128,18.0,0.4,1.0,100.0,0.0,0.49740262092925414,-2.7755575615628914e-17,4.85722573273506e-17,0.0,NaN,0.0,7.401486830834379e-14,1.295260195396004e-13,1.8503717077085553e-14,1138.832961145001,100,NaN,0.5,0.5,1.521353234,0.0
128,18.0,0.5,1.0,100.0,0.0,0.4887411787600524,-8.326672684688674e-17,2.7755575615628914e-17,0.0,NaN,0.0,4.930380657631324e-29,7.401486830834223e-14,1.8503717077085465e-14,1146.8194698830669,100,NaN,0.5,0.5,1.520905604,0.0
128,18.0,0.6,1.0,100.0,0.0,0.48019512506652984,-2.7755575615628914e-17,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,0.0,3.5245175384925357e-15,8.326672684688451e-14,1.8503717077086456e-14,1154.4499365956679,100,NaN,0.5,0.5,1.517550501,0.0
128,18.0,0.7,1.0,100.0,0.0,0.4717763594899574,5.551115123125783e-17,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,4.190823558986625e-28,5.551115123125529e-14,3.7007434154173025e-14,1161.733418093454,100,NaN,0.5,0.5,1.51799997,0.0
128,18.0,0.8,1.0,100.0,0.0,0.46349509746173523,-2.7755575615628914e-17,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,7.333941228226594e-28,1.1102230246251175e-13,7.401486830834404e-14,1168.6801114358643,100,NaN,0.5,0.5,1.518470288,0.0
128,18.0,0.9,1.0,100.0,0.0,0.45535993110565287,0.0,4.163336342344337e-17,0.0,NaN,0.0,4.630947271016191e-28,1.1102230246251028e-13,5.174227679475121e-28,1175.3011058222196,100,NaN,0.5,0.5,1.519962452,0.0
128,18.0,1.0,1.0,100.0,0.0,0.44737791322466725,5.551115123125783e-17,1.3877787807814457e-17,0.0,NaN,0.0,1.6023737137301802e-27,3.700743415416534e-14,4.1959437126895465e-28,1181.6081535466694,100,NaN,0.5,0.5,1.519563282,0.0
128,18.0,1.1,1.0,100.0,0.0,0.43955465809138106,2.7755575615628914e-17,7.632783294297951e-17,0.0,NaN,2.220446049250313e-13,7.21699229106276e-14,1.8503717077085168e-13,9.951998404397677e-28,1187.6134630958659,100,NaN,0.5,0.5,1.515953542,0.0
128,18.0,1.2,1.0,100.0,0.0,0.4318944533503386,-2.7755575615628914e-17,6.245004513516506e-17,-2.7755575615628914e-17,NaN,0.0,3.700743415417232e-14,1.5728159515522042e-13,7.401486830834494e-14,1193.3295159998481,100,NaN,0.5,0.5,1.5184903,0.0
128,18.0,1.3,1.0,100.0,0.0,0.4244003780831618,-2.7755575615628914e-17,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,4.3757128336478e-27,5.5511151231242776e-14,3.700743415417434e-14,1198.7689078360133,100,NaN,0.5,0.5,1.520877945,0.0
128,18.0,1.4,1.0,100.0,0.0,0.4170744228981732,2.7755575615628914e-17,4.85722573273506e-17,2.7755575615628914e-17,NaN,0.0,3.7007434154172804e-14,9.251858538541703e-14,5.551115123125875e-14,1203.9442128422281,100,NaN,0.5,0.5,1.518863606,0.0
128,18.0,1.5,1.0,100.0,0.0,0.40991760871751415,-2.7755575615628914e-17,1.3877787807814457e-17,2.7755575615628914e-17,NaN,0.0,3.700743415417209e-14,1.8503717077068173e-14,7.401486830834316e-14,1208.867870904233,100,NaN,0.5,0.5,1.516787932,0.0
128,18.0,1.6,1.0,100.0,0.0,0.4029301016992324,0.0,1.3877787807814457e-17,-1.3877787807814457e-17,NaN,0.0,9.309123086588368e-27,3.700743415414549e-14,3.70074341541721e-14,1213.5520952163592,100,NaN,0.5,0.5,1.513281323,0.0
128,18.0,1.7,1.0,100.0,0.0,0.39611132241911146,2.7755575615628914e-17,2.7755575615628914e-17,0.0,NaN,1.1102230246251565e-13,1.072357793034813e-27,5.5511151231238945e-14,1.2570677147362406e-27,1218.0087986375404,100,NaN,0.5,0.5,1.512236409,0.0
128,18.0,1.8,1.0,100.0,0.0,0.3894600480312024,2.7755575615628914e-17,4.163336342344337e-17,0.0,NaN,0.0,2.8196140307942763e-14,1.1102230246248804e-13,4.690043832724735e-28,1222.249536639035,100,NaN,0.5,0.5,1.512757899,0.0
128,18.0,1.9,1.0,100.0,0.0,0.3829745066220591,0.0,2.7755575615628914e-17,0.0,NaN,0.0,1.48123559295175e-26,7.401486830830534e-14,4.5129494988590085e-27,1226.285464730167,100,NaN,0.5,0.5,1.513176745,0.0
128,18.0,2.0,1.0,100.0,0.0,0.37665246337428115,-8.326672684688674e-17,4.163336342344337e-17,-1.3877787807814457e-17,NaN,0.0,3.7007434154172343e-14,1.1102230246247457e-13,3.700743415418144e-14,1230.127308321612,100,NaN,0.5,0.5,1.513436394,0.0
128,18.0,2.1,1.0,100.0,0.0,0.37049129846775686,8.326672684688674e-17,1.3877787807814457e-17,0.0,NaN,0.0,7.401486830833504e-14,3.700743415413388e-14,3.7007434154166695e-14,1233.7853431150845,100,NaN,0.5,0.5,1.518135382,0.0
128,18.0,2.2,1.0,100.0,0.0,0.3644880768823946,2.7755575615628914e-17,4.163336342344337e-17,0.0,NaN,2.220446049250313e-13,3.700743415417162e-14,1.2952601953951903e-13,3.356577306494468e-27,1237.269384271787,100,NaN,0.5,0.5,1.5195539,0.0
128,18.0,2.3,1.0,100.0,0.0,0.35863961043560194,2.7755575615628914e-17,4.163336342344337e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,2.0830858278492343e-27,1.1102230246245371e-13,3.7007434154179866e-14,1240.5887827926467,100,NaN,0.5,0.5,1.519285575,0.0
128,18.0,2.4,1.0,100.0,0.0,0.3529425125028286,-2.7755575615628914e-17,5.551115123125783e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,5.2867763077257315e-15,1.4714860723201774e-13,3.8769692923379423e-14,1243.7524277285875,100,NaN,0.5,0.5,1.517405982,0.0
128,18.0,2.5,1.0,100.0,0.0,0.3473932459408389,0.0,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,7.401486830833875e-14,7.401486830826343e-14,3.700743415417776e-14,1246.7687530199844,100,NaN,0.5,0.5,1.533102809,0.0
128,18.0,2.6,1.0,100.0,0.0,0.34198816477059696,-5.551115123125783e-17,5.551115123125783e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.1449853893883595e-13,1.4802973661660827e-13,3.700743415417364e-14,1249.6457479351538,100,NaN,0.5,0.5,1.520637129,0.0
128,18.0,2.7,1.0,100.0,0.0,0.33672355018797895,2.7755575615628914e-17,6.938893903907228e-17,0.0,NaN,0.0,7.401486830832951e-15,1.6653345369371476e-13,1.8503717077076276e-14,1252.3909702346268,100,NaN,0.5,0.5,1.521883386,0.0
