L,U,V,t,β,δ,uS,wd,QuS,Qwd,I,f,g,g0,ΔT,μ
128,11.0,4.0,1.0,100.0,0.2,0.37935474145229353,0.3609799525435047,0.1553594822985005,0.5070297088907161,12,-1.7397633972958013,0.5,0.5,5.479228682,0.6568891968760572
128,11.5,0.0,1.0,100.0,0.2,0.7186733991504277,0.0,0.6041732413577527,0.09765625,12,-2.17802153554457,0.5,0.5,5.022543489,1.0579579596316204
128,11.5,0.1,1.0,100.0,0.2,0.7186718505845237,1.5295733696397252e-5,0.6042654464513131,0.26026860639499844,12,-2.151463144507879,0.5,0.5,5.14842621,1.0200174818570011
128,11.5,0.2,1.0,100.0,0.2,0.7186701203087629,8.809929564283017e-5,0.6047559242059464,0.6355337499872112,12,-2.1249035701150505,0.5,0.5,5.04123706,0.9820755024059491
128,11.5,0.3,1.0,100.0,0.2,0.7186681626853946,0.00023903241313256803,0.3032681813297522,0.9430272424640145,13,-2.098325963089429,0.5,0.5,5.541478594,0.9441080126079843
128,11.5,0.4,1.0,100.0,0.2,0.7186659518837091,0.0003486100205666444,0.03857156234099435,0.8052275886973629,16,-2.0717383432508187,0.5,0.5,6.810214025,0.9061265200946208
128,11.5,0.5,1.0,100.0,0.2,0.7186633740073769,0.0006057804844488994,0.0031407979093067695,0.8044436304690205,20,-2.0451606595797482,0.5,0.5,8.549446166,0.8681596721095794
128,11.5,0.6,1.0,100.0,0.2,0.7186598963557653,0.0013830400035967619,0.0014862809647464559,0.9312107612654799,26,-2.0185857325341905,0.5,0.5,11.113465306,0.8301978149812639
128,11.5,0.7,1.0,100.0,0.2,0.718648009232384,0.004698957525907916,0.004398167241737028,0.9981797553859674,38,-1.992041833448605,0.5,0.5,16.234720135,0.7922880820935371
128,11.5,0.8,1.0,100.0,0.2,0.7183133839999016,0.02640460981497482,0.02760781763599951,0.9579996125642226,30,-1.9665538676216927,0.5,0.5,12.738878068,0.7561297331464527
128,11.5,0.9,1.0,100.0,0.2,0.7169120652839117,0.05462776836133883,0.08262265863856477,0.9984957933231176,18,-1.943516208050176,0.5,0.5,7.662679771,0.7242453312550812
128,11.5,1.0,1.0,100.0,0.2,0.71395409858769,0.0841382448481188,0.10424997102087552,0.881545078946,18,-1.923676818095147,0.5,0.5,7.748695299,0.6981022615963232
128,11.5,1.1,1.0,100.0,0.2,0.7084525438770575,0.11685795134352198,0.1981027328619156,0.9546386951770347,22,-1.908688619160866,0.5,0.5,9.498297103,0.6810744947291925
128,11.5,1.2,1.0,100.0,0.2,0.7007562437457964,0.1470613147334835,0.2596609040059761,0.8637056135061827,22,-1.8960851200617572,0.5,0.5,9.43588029,0.6694418118941948
128,11.5,1.3,1.0,100.0,0.2,0.6913812743305603,0.17354550202457797,0.30632208332792565,0.7589255110492799,21,-1.8848759452950767,0.5,0.5,9.139983609,0.6613616242868136
128,11.5,1.4,1.0,100.0,0.2,0.6807821356622505,0.1963709477595077,0.46897154349445636,0.9176689168272079,19,-1.874239739917325,0.5,0.5,8.277171113,0.6552596504335189
128,11.5,1.5,1.0,100.0,0.2,0.6691752343913888,0.2162235431718758,0.5184470604500113,0.8303333102631649,18,-1.8638570234267497,0.5,0.5,7.867980674,0.6505314106718247
128,11.5,1.6,1.0,100.0,0.2,0.6568418734701595,0.23345430284774155,0.5877987887594749,0.7991009556425621,17,-1.8534083090572724,0.5,0.5,7.480077857,0.6464530841468795
128,11.5,1.7,1.0,100.0,0.2,0.6439911254094883,0.24845462536178542,0.6877002952796474,0.8226624566165519,16,-1.8429649152156218,0.5,0.5,6.886972895,0.6429099262895573
128,11.5,1.8,1.0,100.0,0.2,0.6307593376757057,0.26158604803176366,0.8418919975832218,0.9200123442687502,15,-1.8324498879941675,0.5,0.5,6.521154261,0.6396532769839113
128,11.5,1.9,1.0,100.0,0.2,0.617241740504648,0.273152285237611,0.6231857455996082,0.626505830310764,15,-1.8222359025243622,0.5,0.5,6.441531461,0.6371199551256276
128,11.5,2.0,1.0,100.0,0.2,0.6036377635028383,0.28331281369648237,0.8164444142995109,0.8050866458485517,14,-1.8119758589709773,0.5,0.5,6.48329554,0.6345194603505981
128,11.5,2.1,1.0,100.0,0.2,0.5899836683491935,0.29230536831195386,0.6069527449918954,0.5903031091514244,14,-1.8022801737346108,0.5,0.5,6.08298114,0.6326846852892116
128,11.5,2.2,1.0,100.0,0.2,0.5763903563346715,0.3002714725378345,0.8625754763684768,0.8742879558960581,13,-1.7926154746711194,0.5,0.5,5.623209819,0.6306729539984605
128,11.5,2.3,1.0,100.0,0.2,0.5629175729558045,0.3073555805464739,0.6618094044359424,0.7007499706684905,13,-1.7837886391438489,0.5,0.5,5.643494638,0.6295347866351065
128,11.5,2.4,1.0,100.0,0.2,0.5496375508456754,0.3136629344072762,0.5149772334180902,0.5819864732563573,13,-1.7755280267393305,0.5,0.5,5.757232097,0.6287510502829824
128,11.5,2.5,1.0,100.0,0.2,0.5365740109244082,0.31930512719761506,0.8144441714414974,0.9980050509267313,12,-1.7674621759720117,0.5,0.5,5.347153294,0.6277424381661942
128,11.5,2.6,1.0,100.0,0.2,0.5237909187824422,0.324355997992928,0.6664059253271848,0.883430924403461,12,-1.76050598111564,0.5,0.5,5.323146326,0.6276891463532316
128,11.5,2.7,1.0,100.0,0.2,0.5113053034481054,0.3288913272520657,0.5569472633288886,0.7990081106559188,12,-1.7542539864175628,0.5,0.5,5.363155115,0.6279726839358087
128,11.5,2.8,1.0,100.0,0.2,0.49912469012002175,0.33298053610869344,0.4750666549769855,0.7352006573849712,12,-1.7486731503893922,0.5,0.5,5.366956776,0.6285230473398752
128,11.5,2.9,1.0,100.0,0.2,0.48729254923245197,0.33666802888061065,0.41191774173510165,0.6853920589044993,12,-1.7439114285017532,0.5,0.5,5.40506166,0.6294580887949793
128,11.5,3.0,1.0,100.0,0.2,0.47579774633272065,0.3400062804339804,0.36232394280100166,0.6455327733402294,12,-1.7398960066506632,0.5,0.5,5.344067327,0.6306896549250385
128,11.5,3.1,1.0,100.0,0.2,0.46464295384189663,0.343037981802243,0.3226327022739506,0.6130554617520545,12,-1.7366118797076262,0.5,0.5,5.384172696,0.6321837403379075
128,11.5,3.2,1.0,100.0,0.2,0.4538486455326848,0.3457927190989894,0.2900772355629577,0.5861589562036196,12,-1.734141752712798,0.5,0.5,5.33843755,0.6340110552638731
128,11.5,3.3,1.0,100.0,0.2,0.4433940569207597,0.34830570722204957,0.26331385665001594,0.5638829687073521,12,-1.7323990167821148,0.5,0.5,5.361720123,0.6360859743343008
128,11.5,3.4,1.0,100.0,0.2,0.4332781161728392,0.3506038950265208,0.24122448819219322,0.5457681095368816,12,-1.7313770453819697,0.5,0.5,5.404855252,0.6383964248448107
128,11.5,3.5,1.0,100.0,0.2,0.42350603439310763,0.3527076385331568,0.22290608830344283,0.5315833522900881,12,-1.7311111068871263,0.5,0.5,5.328723666,0.6409785195418878
128,11.5,3.6,1.0,100.0,0.2,0.4140562081304716,0.354640290016988,0.20796381622578686,0.5213073638882237,12,-1.7315249407657953,0.5,0.5,5.463960722,0.6437660778855938
128,11.5,3.7,1.0,100.0,0.2,0.40492377962387316,0.3564195938959812,0.1957412597354269,0.5147681146391303,12,-1.7326089186243745,0.5,0.5,5.414202343,0.6467529629824089
128,11.5,3.8,1.0,100.0,0.2,0.39610650142257536,0.35805959537273757,0.185067075152201,0.5113132745258042,12,-1.7343741936496957,0.5,0.5,5.460879555,0.6499582950883034
128,11.5,3.9,1.0,100.0,0.2,0.3875856391016145,0.35957573061107506,0.17344333240987275,0.5095290770800176,12,-1.73676282045311,0.5,0.5,5.451524293,0.6533382228248661
128,11.5,4.0,1.0,100.0,0.2,0.37935474145229353,0.3609799525435047,0.1553594822985005,0.5070297088907161,12,-1.7397633972958013,0.5,0.5,5.453393182,0.6568891968760572
128,12.0,0.0,1.0,100.0,0.2,0.7186733991504277,0.0,0.6041732413577527,0.09765625,12,-2.17802153554457,0.5,0.5,5.011030702,1.0579579596316204
128,12.0,0.1,1.0,100.0,0.2,0.7186718505845237,1.5295733696397252e-5,0.6042654464513131,0.26026860639499844,12,-2.151463144507879,0.5,0.5,5.13505816,1.0200174818570011
128,12.0,0.2,1.0,100.0,0.2,0.7186701203087629,8.809929564283017e-5,0.6047559242059464,0.6355337499872112,12,-2.1249035701150505,0.5,0.5,5.031780136,0.9820755024059491
128,12.0,0.3,1.0,100.0,0.2,0.7186681626853946,0.00023903241313256803,0.3032681813297522,0.9430272424640145,13,-2.098325963089429,0.5,0.5,5.511412475,0.9441080126079843
128,12.0,0.4,1.0,100.0,0.2,0.7186659518837091,0.0003486100205666444,0.03857156234099435,0.8052275886973629,16,-2.0717383432508187,0.5,0.5,6.811363292,0.9061265200946208
128,12.0,0.5,1.0,100.0,0.2,0.7186633740073769,0.0006057804844488994,0.0031407979093067695,0.8044436304690205,20,-2.0451606595797482,0.5,0.5,8.502671775,0.8681596721095794
128,12.0,0.6,1.0,100.0,0.2,0.7186598963557653,0.0013830400035967619,0.0014862809647464559,0.9312107612654799,26,-2.0185857325341905,0.5,0.5,11.07264947,0.8301978149812639
128,12.0,0.7,1.0,100.0,0.2,0.718648009232384,0.004698957525907916,0.004398167241737028,0.9981797553859674,38,-1.992041833448605,0.5,0.5,16.17225349,0.7922880820935371
128,12.0,0.8,1.0,100.0,0.2,0.7183133839999016,0.02640460981497482,0.02760781763599951,0.9579996125642226,30,-1.9665538676216927,0.5,0.5,12.718104946,0.7561297331464527
128,12.0,0.9,1.0,100.0,0.2,0.7169120652839117,0.05462776836133883,0.08262265863856477,0.9984957933231176,18,-1.943516208050176,0.5,0.5,7.633142289,0.7242453312550812
128,12.0,1.0,1.0,100.0,0.2,0.71395409858769,0.0841382448481188,0.10424997102087552,0.881545078946,18,-1.923676818095147,0.5,0.5,7.751030596,0.6981022615963232
128,12.0,1.1,1.0,100.0,0.2,0.7084525438770575,0.11685795134352198,0.1981027328619156,0.9546386951770347,22,-1.908688619160866,0.5,0.5,9.486381483,0.6810744947291925
128,12.0,1.2,1.0,100.0,0.2,0.7007562437457964,0.1470613147334835,0.2596609040059761,0.8637056135061827,22,-1.8960851200617572,0.5,0.5,9.41295511,0.6694418118941948
128,12.0,1.3,1.0,100.0,0.2,0.6913812743305603,0.17354550202457797,0.30632208332792565,0.7589255110492799,21,-1.8848759452950767,0.5,0.5,9.112111814,0.6613616242868136
128,12.0,1.4,1.0,100.0,0.2,0.6807821356622505,0.1963709477595077,0.46897154349445636,0.9176689168272079,19,-1.874239739917325,0.5,0.5,8.249310972,0.6552596504335189
128,12.0,1.5,1.0,100.0,0.2,0.6691752343913888,0.2162235431718758,0.5184470604500113,0.8303333102631649,18,-1.8638570234267497,0.5,0.5,7.904504722,0.6505314106718247
128,12.0,1.6,1.0,100.0,0.2,0.6568418734701595,0.23345430284774155,0.5877987887594749,0.7991009556425621,17,-1.8534083090572724,0.5,0.5,7.463368436,0.6464530841468795
128,12.0,1.7,1.0,100.0,0.2,0.6439911254094883,0.24845462536178542,0.6877002952796474,0.8226624566165519,16,-1.8429649152156218,0.5,0.5,6.897303137,0.6429099262895573
128,12.0,1.8,1.0,100.0,0.2,0.6307593376757057,0.26158604803176366,0.8418919975832218,0.9200123442687502,15,-1.8324498879941675,0.5,0.5,6.529334255,0.6396532769839113
128,12.0,1.9,1.0,100.0,0.2,0.617241740504648,0.273152285237611,0.6231857455996082,0.626505830310764,15,-1.8222359025243622,0.5,0.5,6.440356908,0.6371199551256276
128,12.0,2.0,1.0,100.0,0.2,0.6036377635028383,0.28331281369648237,0.8164444142995109,0.8050866458485517,14,-1.8119758589709773,0.5,0.5,6.118005709,0.6345194603505981
128,12.0,2.1,1.0,100.0,0.2,0.5899836683491935,0.29230536831195386,0.6069527449918954,0.5903031091514244,14,-1.8022801737346108,0.5,0.5,6.095515721,0.6326846852892116
128,12.0,2.2,1.0,100.0,0.2,0.5763903563346715,0.3002714725378345,0.8625754763684768,0.8742879558960581,13,-1.7926154746711194,0.5,0.5,5.616498021,0.6306729539984605
128,12.0,2.3,1.0,100.0,0.2,0.5629175729558045,0.3073555805464739,0.6618094044359424,0.7007499706684905,13,-1.7837886391438489,0.5,0.5,5.656719996,0.6295347866351065
128,12.0,2.4,1.0,100.0,0.2,0.5496375508456754,0.3136629344072762,0.5149772334180902,0.5819864732563573,13,-1.7755280267393305,0.5,0.5,5.780515407,0.6287510502829824
128,12.0,2.5,1.0,100.0,0.2,0.5365740109244082,0.31930512719761506,0.8144441714414974,0.9980050509267313,12,-1.7674621759720117,0.5,0.5,5.357092418,0.6277424381661942
128,12.0,2.6,1.0,100.0,0.2,0.5237909187824422,0.324355997992928,0.6664059253271848,0.883430924403461,12,-1.76050598111564,0.5,0.5,5.338004777,0.6276891463532316
128,12.0,2.7,1.0,100.0,0.2,0.5113053034481054,0.3288913272520657,0.5569472633288886,0.7990081106559188,12,-1.7542539864175628,0.5,0.5,5.390997735,0.6279726839358087
128,12.0,2.8,1.0,100.0,0.2,0.49912469012002175,0.33298053610869344,0.4750666549769855,0.7352006573849712,12,-1.7486731503893922,0.5,0.5,5.390993221,0.6285230473398752
128,12.0,2.9,1.0,100.0,0.2,0.48729254923245197,0.33666802888061065,0.41191774173510165,0.6853920589044993,12,-1.7439114285017532,0.5,0.5,5.418677748,0.6294580887949793
128,12.0,3.0,1.0,100.0,0.2,0.47579774633272065,0.3400062804339804,0.36232394280100166,0.6455327733402294,12,-1.7398960066506632,0.5,0.5,5.330646924,0.6306896549250385
128,12.0,3.1,1.0,100.0,0.2,0.46464295384189663,0.343037981802243,0.3226327022739506,0.6130554617520545,12,-1.7366118797076262,0.5,0.5,5.404198409,0.6321837403379075
128,12.0,3.2,1.0,100.0,0.2,0.4538486455326848,0.3457927190989894,0.2900772355629577,0.5861589562036196,12,-1.734141752712798,0.5,0.5,5.339530361,0.6340110552638731
128,12.0,3.3,1.0,100.0,0.2,0.4433940569207597,0.34830570722204957,0.26331385665001594,0.5638829687073521,12,-1.7323990167821148,0.5,0.5,5.366273751,0.6360859743343008
128,12.0,3.4,1.0,100.0,0.2,0.4332781161728392,0.3506038950265208,0.24122448819219322,0.5457681095368816,12,-1.7313770453819697,0.5,0.5,5.426779932,0.6383964248448107
128,12.0,3.5,1.0,100.0,0.2,0.42350603439310763,0.3527076385331568,0.22290608830344283,0.5315833522900881,12,-1.7311111068871263,0.5,0.5,5.376309328,0.6409785195418878
128,12.0,3.6,1.0,100.0,0.2,0.4140562081304716,0.354640290016988,0.20796381622578686,0.5213073638882237,12,-1.7315249407657953,0.5,0.5,5.465101726,0.6437660778855938
128,12.0,3.7,1.0,100.0,0.2,0.40492377962387316,0.3564195938959812,0.1957412597354269,0.5147681146391303,12,-1.7326089186243745,0.5,0.5,5.401539988,0.6467529629824089
128,12.0,3.8,1.0,100.0,0.2,0.39610650142257536,0.35805959537273757,0.185067075152201,0.5113132745258042,12,-1.7343741936496957,0.5,0.5,5.463097374,0.6499582950883034
128,12.0,3.9,1.0,100.0,0.2,0.3875856391016145,0.35957573061107506,0.17344333240987275,0.5095290770800176,12,-1.73676282045311,0.5,0.5,5.467614241,0.6533382228248661
128,12.0,4.0,1.0,100.0,0.2,0.37935474145229353,0.3609799525435047,0.1553594822985005,0.5070297088907161,12,-1.7397633972958013,0.5,0.5,5.492177549,0.6568891968760572
128,12.5,0.0,1.0,100.0,0.2,0.7186733991504277,0.0,0.6041732413577527,0.09765625,12,-2.17802153554457,0.5,0.5,5.050954834,1.0579579596316204
128,12.5,0.1,1.0,100.0,0.2,0.7186718505845237,1.5295733696397252e-5,0.6042654464513131,0.26026860639499844,12,-2.151463144507879,0.5,0.5,5.171918992,1.0200174818570011
128,12.5,0.2,1.0,100.0,0.2,0.7186701203087629,8.809929564283017e-5,0.6047559242059464,0.6355337499872112,12,-2.1249035701150505,0.5,0.5,5.062432214,0.9820755024059491
128,12.5,0.3,1.0,100.0,0.2,0.7186681626853946,0.00023903241313256803,0.3032681813297522,0.9430272424640145,13,-2.098325963089429,0.5,0.5,5.513630354,0.9441080126079843
128,12.5,0.4,1.0,100.0,0.2,0.7186659518837091,0.0003486100205666444,0.03857156234099435,0.8052275886973629,16,-2.0717383432508187,0.5,0.5,6.859511237,0.9061265200946208
128,12.5,0.5,1.0,100.0,0.2,0.7186633740073769,0.0006057804844488994,0.0031407979093067695,0.8044436304690205,20,-2.0451606595797482,0.5,0.5,8.56717287,0.8681596721095794
128,12.5,0.6,1.0,100.0,0.2,0.7186598963557653,0.0013830400035967619,0.0014862809647464559,0.9312107612654799,26,-2.0185857325341905,0.5,0.5,11.172070532,0.8301978149812639
128,12.5,0.7,1.0,100.0,0.2,0.718648009232384,0.004698957525907916,0.004398167241737028,0.9981797553859674,38,-1.992041833448605,0.5,0.5,16.249505878,0.7922880820935371
128,12.5,0.8,1.0,100.0,0.2,0.7183133839999016,0.02640460981497482,0.02760781763599951,0.9579996125642226,30,-1.9665538676216927,0.5,0.5,13.145051626,0.7561297331464527
128,12.5,0.9,1.0,100.0,0.2,0.7169120652839117,0.05462776836133883,0.08262265863856477,0.9984957933231176,18,-1.943516208050176,0.5,0.5,7.634571779,0.7242453312550812
128,12.5,1.0,1.0,100.0,0.2,0.71395409858769,0.0841382448481188,0.10424997102087552,0.881545078946,18,-1.923676818095147,0.5,0.5,7.767670404,0.6981022615963232
128,12.5,1.1,1.0,100.0,0.2,0.7084525438770575,0.11685795134352198,0.1981027328619156,0.9546386951770347,22,-1.908688619160866,0.5,0.5,9.534405761,0.6810744947291925
128,12.5,1.2,1.0,100.0,0.2,0.7007562437457964,0.1470613147334835,0.2596609040059761,0.8637056135061827,22,-1.8960851200617572,0.5,0.5,9.50470959,0.6694418118941948
128,12.5,1.3,1.0,100.0,0.2,0.6913812743305603,0.17354550202457797,0.30632208332792565,0.7589255110492799,21,-1.8848759452950767,0.5,0.5,9.205660075,0.6613616242868136
128,12.5,1.4,1.0,100.0,0.2,0.6807821356622505,0.1963709477595077,0.46897154349445636,0.9176689168272079,19,-1.874239739917325,0.5,0.5,8.323826854,0.6552596504335189
128,12.5,1.5,1.0,100.0,0.2,0.6691752343913888,0.2162235431718758,0.5184470604500113,0.8303333102631649,18,-1.8638570234267497,0.5,0.5,7.909105106,0.6505314106718247
128,12.5,1.6,1.0,100.0,0.2,0.6568418734701595,0.23345430284774155,0.5877987887594749,0.7991009556425621,17,-1.8534083090572724,0.5,0.5,7.473705139,0.6464530841468795
128,12.5,1.7,1.0,100.0,0.2,0.6439911254094883,0.24845462536178542,0.6877002952796474,0.8226624566165519,16,-1.8429649152156218,0.5,0.5,6.897868577,0.6429099262895573
128,12.5,1.8,1.0,100.0,0.2,0.6307593376757057,0.26158604803176366,0.8418919975832218,0.9200123442687502,15,-1.8324498879941675,0.5,0.5,6.572721061,0.6396532769839113
128,12.5,1.9,1.0,100.0,0.2,0.617241740504648,0.273152285237611,0.6231857455996082,0.626505830310764,15,-1.8222359025243622,0.5,0.5,6.474424651,0.6371199551256276
128,12.5,2.0,1.0,100.0,0.2,0.6036377635028383,0.28331281369648237,0.8164444142995109,0.8050866458485517,14,-1.8119758589709773,0.5,0.5,6.127162065,0.6345194603505981
128,12.5,2.1,1.0,100.0,0.2,0.5899836683491935,0.29230536831195386,0.6069527449918954,0.5903031091514244,14,-1.8022801737346108,0.5,0.5,6.109656044,0.6326846852892116
128,12.5,2.2,1.0,100.0,0.2,0.5763903563346715,0.3002714725378345,0.8625754763684768,0.8742879558960581,13,-1.7926154746711194,0.5,0.5,5.630704017,0.6306729539984605
128,12.5,2.3,1.0,100.0,0.2,0.5629175729558045,0.3073555805464739,0.6618094044359424,0.7007499706684905,13,-1.7837886391438489,0.5,0.5,5.674200581,0.6295347866351065
128,12.5,2.4,1.0,100.0,0.2,0.5496375508456754,0.3136629344072762,0.5149772334180902,0.5819864732563573,13,-1.7755280267393305,0.5,0.5,5.764597167,0.6287510502829824
128,12.5,2.5,1.0,100.0,0.2,0.5365740109244082,0.31930512719761506,0.8144441714414974,0.9980050509267313,12,-1.7674621759720117,0.5,0.5,5.363076892,0.6277424381661942
128,12.5,2.6,1.0,100.0,0.2,0.5237909187824422,0.324355997992928,0.6664059253271848,0.883430924403461,12,-1.76050598111564,0.5,0.5,5.342873896,0.6276891463532316
128,12.5,2.7,1.0,100.0,0.2,0.5113053034481054,0.3288913272520657,0.5569472633288886,0.7990081106559188,12,-1.7542539864175628,0.5,0.5,5.405735604,0.6279726839358087
128,12.5,2.8,1.0,100.0,0.2,0.49912469012002175,0.33298053610869344,0.4750666549769855,0.7352006573849712,12,-1.7486731503893922,0.5,0.5,5.411584263,0.6285230473398752
128,12.5,2.9,1.0,100.0,0.2,0.48729254923245197,0.33666802888061065,0.41191774173510165,0.6853920589044993,12,-1.7439114285017532,0.5,0.5,5.44570951,0.6294580887949793
128,12.5,3.0,1.0,100.0,0.2,0.47579774633272065,0.3400062804339804,0.36232394280100166,0.6455327733402294,12,-1.7398960066506632,0.5,0.5,5.353283158,0.6306896549250385
128,12.5,3.1,1.0,100.0,0.2,0.46464295384189663,0.343037981802243,0.3226327022739506,0.6130554617520545,12,-1.7366118797076262,0.5,0.5,5.395510647,0.6321837403379075
128,12.5,3.2,1.0,100.0,0.2,0.4538486455326848,0.3457927190989894,0.2900772355629577,0.5861589562036196,12,-1.734141752712798,0.5,0.5,5.383733034,0.6340110552638731
128,12.5,3.3,1.0,100.0,0.2,0.4433940569207597,0.34830570722204957,0.26331385665001594,0.5638829687073521,12,-1.7323990167821148,0.5,0.5,5.380468255,0.6360859743343008
128,12.5,3.4,1.0,100.0,0.2,0.4332781161728392,0.3506038950265208,0.24122448819219322,0.5457681095368816,12,-1.7313770453819697,0.5,0.5,5.390690011,0.6383964248448107
128,12.5,3.5,1.0,100.0,0.2,0.42350603439310763,0.3527076385331568,0.22290608830344283,0.5315833522900881,12,-1.7311111068871263,0.5,0.5,5.34543806,0.6409785195418878
128,12.5,3.6,1.0,100.0,0.2,0.4140562081304716,0.354640290016988,0.20796381622578686,0.5213073638882237,12,-1.7315249407657953,0.5,0.5,5.457634979,0.6437660778855938
128,12.5,3.7,1.0,100.0,0.2,0.40492377962387316,0.3564195938959812,0.1957412597354269,0.5147681146391303,12,-1.7326089186243745,0.5,0.5,5.406978623,0.6467529629824089
128,12.5,3.8,1.0,100.0,0.2,0.39610650142257536,0.35805959537273757,0.185067075152201,0.5113132745258042,12,-1.7343741936496957,0.5,0.5,5.453506161,0.6499582950883034
128,12.5,3.9,1.0,100.0,0.2,0.3875856391016145,0.35957573061107506,0.17344333240987275,0.5095290770800176,12,-1.73676282045311,0.5,0.5,5.477971947,0.6533382228248661
