L,U,V,t,β,δ,uS,wS,ws,QuS,QwS,Qws,I,f,g,g0,ΔT,μ
128,7.0,1.2,1.0,100.0,0.4,0.33606212843164873,NaN,NaN,1.1102230246251565e-13,131.55214351137155,162.61453204060578,100,NaN,0.5,0.5,51.37302898,2.279428242119878
128,7.0,1.3,1.0,100.0,0.4,0.3355821977474923,NaN,NaN,0.0,135.16954115265978,170.07824291338312,100,NaN,0.5,0.5,51.723678738,2.233902682202938
128,7.0,1.4,1.0,100.0,0.4,0.3350234275747427,NaN,NaN,2.220446049250313e-13,139.06495229212413,178.2331486638174,100,NaN,0.5,0.5,52.478647271,2.1888511001498823
128,7.0,1.5,1.0,100.0,0.4,0.3343732546877044,NaN,NaN,6.661338147750939e-13,143.23258864097383,187.11335059985188,100,NaN,0.5,0.5,51.193507155,2.144357255484689
128,7.0,1.6,1.0,100.0,0.4,0.33361786475074606,NaN,NaN,1.3655743202889425e-11,147.65927686155604,196.7440489892877,100,NaN,0.5,0.5,51.239422412,2.1005157277105577
128,7.0,1.7,1.0,100.0,0.4,0.3327424490176037,NaN,NaN,3.149702720861569e-10,152.32334804322622,207.13830039072386,100,NaN,0.5,0.5,51.381787934,2.0574312595679354
128,7.0,1.8,1.0,100.0,0.4,0.3317316324605003,NaN,NaN,1.2017942196962395e-8,157.19389464114764,218.29378196353437,100,NaN,0.5,0.5,51.534234895,2.015217139596849
128,7.0,1.9,1.0,100.0,0.4,0.33057008298061497,NaN,NaN,7.972535298605976e-6,162.2308558150123,230.19000078053728,100,NaN,0.5,0.5,50.715125231,1.9739925716731164
128,7.0,2.0,1.0,100.0,0.4,0.33555452398872476,0.06468219842612473,-0.014040279675699725,0.05058156150550275,0.45490438065523553,0.961340958302824,37,-2.376032884370574,0.5,0.5,18.664733025,1.8777312944363638
128,7.0,2.1,1.0,100.0,0.4,0.33152820121849647,0.08465826443436775,-0.017760285397029542,0.03945404836236399,0.5276731173293192,0.9702290444880829,21,-2.34389341967226,0.5,0.5,10.754735686,1.8373355400450504
128,7.0,2.2,1.0,100.0,0.4,0.32686009284446904,0.10128605448851494,-0.020030929726520562,0.41675510143801553,0.7015673850186421,0.8896975045503408,16,-2.315753698621484,0.5,0.5,8.087077016,1.8006453887154492
128,7.0,2.3,1.0,100.0,0.4,0.3210504022498998,0.11819038425007367,-0.02310653138638489,0.3232510483281992,0.7782914353805237,0.030865240815365624,20,-2.2950308662577514,0.5,0.5,10.223281121,1.7707088151480521
128,7.0,2.4,1.0,100.0,0.4,0.31499879168681777,0.1323677644140226,-0.02529649993526789,0.45485801107880697,0.9955445425893217,0.16095320901882149,19,-2.2785742967597757,0.5,0.5,9.781074135,1.7449884968544334
128,7.0,2.5,1.0,100.0,0.4,0.3086084602723498,0.14497611104380653,-0.027054206931643565,0.4500270973284426,0.8323142613800849,0.10952004981856778,19,-2.267389914775887,0.5,0.5,9.566072925,1.7244841028652642
128,7.0,2.6,1.0,100.0,0.4,0.3021744651740246,0.15595587520053927,-0.028463240767208443,0.5448584489782249,0.8774476578650159,0.08886888068740384,18,-2.260083266994756,0.5,0.5,9.185392906,1.7078176418565632
128,7.0,2.7,1.0,100.0,0.4,0.29573170352160416,0.16565629826270256,-0.02961059871727413,0.6513357474787762,0.9519222508049263,0.10675500345263406,17,-2.256585172177857,0.5,0.5,8.64679254,1.6949325830636162
128,7.0,2.8,1.0,100.0,0.4,0.2892716873101693,0.1743512583059303,-0.03053664351301977,0.5455317726941189,0.721499244959567,0.07637716726368454,17,-2.2572863689367066,0.5,0.5,8.744848446,1.6862780696507795
128,7.0,2.9,1.0,100.0,0.4,0.28298061543984215,0.18201273545030033,-0.031267372982671696,0.6691216957762647,0.8195141463304134,0.07876221443554876,16,-2.260371878867687,0.5,0.5,8.387412526,1.6799365350715094
128,7.0,3.0,1.0,100.0,0.4,0.27682458681043387,0.18886699427047116,-0.031849480483340395,0.8488428708175455,0.9850781398011987,0.10055369622380406,15,-2.2661255515758794,0.5,0.5,7.643650775,1.6762168772214594
128,7.0,3.1,1.0,100.0,0.4,0.2707527483294191,0.19509309671733271,-0.03230942433957634,0.7060408936019336,0.7699847425799988,0.07819672059390659,15,-2.275467724050655,0.5,0.5,7.668221157,1.6761389043011383
128,7.0,3.2,1.0,100.0,0.4,0.2648572773976692,0.20069669314852398,-0.03266257321309121,0.5814327052288126,0.6020918102002115,0.06172781402653815,15,-2.2870667840047845,0.5,0.5,7.572468517,1.6782745591522503
128,7.0,3.3,1.0,100.0,0.4,0.259179250328373,0.20572893552924798,-0.032922303631897756,0.8033462752864429,0.8139694396966934,0.08116496727231248,14,-2.2997281927789475,0.5,0.5,7.238988221,1.6813245152449259
128,7.0,3.4,1.0,100.0,0.4,0.2536334023859091,0.21033685307002734,-0.03311343465480936,0.6747416975213527,0.6619292917312558,0.06828100278118143,14,-2.3153774263861613,0.5,0.5,7.186819435,1.6874122108441978
128,7.0,3.5,1.0,100.0,0.4,0.24830574051192567,0.2145029065376977,-0.033238636731261775,0.989986962953715,0.9740966094129444,0.10414858184781828,13,-2.331424722882252,0.5,0.5,6.735267024,1.6937025983301979
128,7.0,3.6,1.0,100.0,0.4,0.2431105691540095,0.21834217755427787,-0.03331452548767788,0.8523344603653116,0.8245279605864075,0.09042801555306235,13,-2.3504618554064,0.5,0.5,6.635913598,1.7030630254579333
128,7.0,3.7,1.0,100.0,0.4,0.23809236102810968,0.22185734721972888,-0.03334557822779684,0.7359636503572742,0.7049878757846573,0.07933814320942867,13,-2.3709028581949054,0.5,0.5,6.683544176,1.713757993242335
128,7.0,3.8,1.0,100.0,0.4,0.23324557942397653,0.2250852268813136,-0.033338699633031425,0.6382873768366881,0.6093784326378637,0.07027393653789848,13,-2.392636993248595,0.5,0.5,6.736789945,1.7256752984846002
128,7.0,3.9,1.0,100.0,0.4,0.22856448701952845,0.22805725094941676,-0.033299672274695005,0.5566155275346096,0.5326913666324207,0.06278932262536452,13,-2.415564946351838,0.5,0.5,6.587277634,1.7387149642454545
128,7.0,4.0,1.0,100.0,0.4,0.22405845255780676,0.23079079642389455,-0.033231109865558425,0.9160260605312054,0.903187889785606,0.1040973038212295,12,-2.4382109351195727,0.5,0.5,6.115123975,1.75125042557804
128,7.5,0.0,1.0,100.0,0.4,0.33730715169155334,NaN,NaN,0.0,130.40083670795866,141.13398729443077,100,NaN,0.5,0.5,38.600103558,2.847901263299805
128,7.5,0.1,1.0,100.0,0.4,0.3371330808673657,NaN,NaN,0.0,132.02167328130062,144.580237996085,100,NaN,0.5,0.5,38.207092959,2.8006214222843386
128,7.5,0.2,1.0,100.0,0.4,0.33693680095272877,NaN,NaN,1.1102230246251565e-13,133.8000779300483,148.32786831602957,100,NaN,0.5,0.5,38.329171001,2.7534564729835966
128,7.5,0.3,1.0,100.0,0.4,0.3367150853456158,NaN,NaN,0.0,135.7456685525485,152.40305892692217,100,NaN,0.5,0.5,39.225843865,2.7064252866263434
128,7.5,0.4,1.0,100.0,0.4,0.3364641995330334,NaN,NaN,0.0,137.8679256149811,156.83367225169098,100,NaN,0.5,0.5,37.902046644,2.659549936452169
128,7.5,0.5,1.0,100.0,0.4,0.33617982817732783,NaN,NaN,0.0,140.17594177548511,161.64909506374698,100,NaN,0.5,0.5,38.502505143,2.612856220689264
128,7.5,0.6,1.0,100.0,0.4,0.33585699762814114,NaN,NaN,0.0,142.6781026241891,166.87996928088688,100,NaN,0.5,0.5,35.224429072,2.566374243640256
128,7.5,0.7,1.0,100.0,0.4,0.3354899967811561,NaN,NaN,2.220446049250313e-13,145.38168964995833,172.55778024998293,100,NaN,0.5,0.5,36.241372625,2.5201390460294757
128,7.5,0.8,1.0,100.0,0.4,0.33507230099692253,NaN,NaN,0.0,148.29239928792165,178.71426926277044,100,NaN,0.5,0.5,51.099680023,2.474191266480782
128,7.5,0.9,1.0,100.0,0.4,0.3345965060982761,NaN,NaN,1.1102230246251565e-13,151.41377710040828,185.3806373032787,100,NaN,0.5,0.5,51.009222002,2.428577803262455
128,7.5,1.0,1.0,100.0,0.4,0.3340542822312312,NaN,NaN,1.1102230246251565e-13,154.746574559274,192.58651202010353,100,NaN,0.5,0.5,51.018243258,2.383352429066377
128,7.5,1.1,1.0,100.0,0.4,0.33343636039155655,NaN,NaN,0.0,158.28804811976366,200.35866194714737,100,NaN,0.5,0.5,51.2508998,2.3385762921159943
128,7.5,1.2,1.0,100.0,0.4,0.33273256723900624,NaN,NaN,1.1102230246251565e-13,162.0312363879289,208.71946339453942,100,NaN,0.5,0.5,51.356229386,2.294318216068486
128,7.5,1.3,1.0,100.0,0.4,0.3319319256886914,NaN,NaN,1.1102230246251565e-13,165.96427029385768,217.68515781385804,100,NaN,0.5,0.5,51.231067597,2.2506546924687876
128,7.5,1.4,1.0,100.0,0.4,0.3310228386195359,NaN,NaN,1.1102230246251565e-13,170.0697909159686,227.26398056179775,100,NaN,0.5,0.5,51.799758988,2.2076694484345043
128,7.5,1.5,1.0,100.0,0.4,0.3299933696244476,NaN,NaN,5.551115123125783e-13,174.3245657582135,237.4542923233721,100,NaN,0.5,0.5,51.184306026,2.1654524760536233
128,7.5,1.6,1.0,100.0,0.4,0.3288316269399399,NaN,NaN,3.3306690738754696e-13,178.69940102030276,248.24289403373362,100,NaN,0.5,0.5,51.389790414,2.124098436328495
128,7.5,1.7,1.0,100.0,0.4,0.327526244106244,NaN,NaN,2.886579864025407e-12,183.1594383155813,259.60374242338213,100,NaN,0.5,0.5,51.173141854,2.0837044048641435
128,7.5,1.8,1.0,100.0,0.4,0.32606693439896706,NaN,NaN,4.0190073491430667e-11,187.66489455249229,271.4972911700381,100,NaN,0.5,0.5,51.288627811,2.0443670085598957
128,7.5,1.9,1.0,100.0,0.4,0.3244450782516285,NaN,NaN,5.411227022023013e-10,192.17225285391928,283.8706488263648,100,NaN,0.5,0.5,51.283379562,2.006179102974064
128,7.5,2.0,1.0,100.0,0.4,0.3226542879447972,NaN,NaN,1.4682144389155383e-8,196.6358469030855,296.65866406996355,100,NaN,0.5,0.5,51.19419519,1.9692262396669726
128,7.5,2.1,1.0,100.0,0.4,0.33195556426522427,0.08170792981584382,-0.015811722174572405,0.04105163304102266,0.5047851857825081,0.9379807609695562,66,-2.3427061079305584,0.5,0.5,33.743431346,1.836834171186919
128,7.5,2.2,1.0,100.0,0.4,0.3269713074399172,0.10023379276473797,-0.018910551623365968,0.13029333912184526,0.2573491894862501,0.9750332536835465,30,-2.315681433072449,0.5,0.5,15.402396709,1.801107677911775
128,7.5,2.3,1.0,100.0,0.4,0.321406777147364,0.11637701601478213,-0.02149068700320994,0.36714613647048644,0.3785338947763506,0.8134604028587691,22,-2.293551608288072,0.5,0.5,11.165149252,1.7699551748527633
128,7.5,2.4,1.0,100.0,0.4,0.31531067423954545,0.1308920008985395,-0.02377570042903061,0.5017402703438867,0.8222117112053895,0.32540627398931765,20,-2.2769688978190494,0.5,0.5,10.201558251,1.7441173501291696
128,7.5,2.5,1.0,100.0,0.4,0.3088355067313924,0.14383527220313208,-0.02563123401577212,0.432221392826726,0.7211023028934616,0.05010450833706909,20,-2.2659521994509597,0.5,0.5,10.201238352,1.7237861646247599
128,7.5,2.6,1.0,100.0,0.4,0.3023231355325885,0.155054799202571,-0.02710308387741316,0.454738065846394,0.7753231900449187,0.15498295769719034,19,-2.2588646680292896,0.5,0.5,9.728161278,1.7073544510013958
128,7.5,2.7,1.0,100.0,0.4,0.29578873740252754,0.16491194696183634,-0.028189923961493897,0.540265931007311,0.760377376741006,0.02928676027807997,18,-2.255585214763535,0.5,0.5,9.265230303,1.6947277358001127
128,7.5,2.8,1.0,100.0,0.4,0.28933140969805027,0.17365327873699077,-0.029128617639323666,0.6102699213731411,0.8274618029509018,0.11917917486646556,17,-2.255755236374566,0.5,0.5,8.735459579,1.6855119785474248
128,7.5,2.9,1.0,100.0,0.4,0.2829721555510509,0.1814187196554627,-0.02983224043561578,0.7556461248202639,0.9146746952596319,0.05355564240411975,16,-2.258926057533022,0.5,0.5,8.259889931,1.6792698688627576
128,7.5,3.0,1.0,100.0,0.4,0.27669356471135775,0.18843404912749756,-0.030424537644414905,0.6108490398617494,0.6910063327278948,0.04881757727069613,16,-2.265814348384615,0.5,0.5,8.154327262,1.6767798891021395
128,7.5,3.1,1.0,100.0,0.4,0.27063815011501824,0.194666235204919,-0.03089306475099675,0.7696658797062828,0.8490339963752591,0.10107072423741481,15,-2.2743004935236644,0.5,0.5,7.819629674,1.6757683022895393
128,7.5,3.2,1.0,100.0,0.4,0.26469503899047797,0.20033226472050625,-0.031249013782720936,0.6312251341488162,0.6589758471522433,0.07521663103218779,15,-2.2860591398749923,0.5,0.5,7.714376375,1.6780733022488317
128,7.5,3.3,1.0,100.0,0.4,0.2589782694394416,0.20541189524501755,-0.03150857113495259,0.8749140348400797,0.8824014713106343,0.07172267783653319,14,-2.2987736070146045,0.5,0.5,7.177023656,1.681175353711354
128,7.5,3.4,1.0,100.0,0.4,0.2533979195324189,0.21006343954310663,-0.03171118354742297,0.7307378208757376,0.7143666448034547,0.06312635414733314,14,-2.314565694824172,0.5,0.5,7.06027814,1.6874102238456272
128,7.5,3.5,1.0,100.0,0.4,0.24800488099825796,0.21429382340162528,-0.031851748913400986,0.6112553048991387,0.5838992600337156,0.05527740881565435,14,-2.332030064812149,0.5,0.5,7.280247558,1.6952521553173985
128,7.5,3.6,1.0,100.0,0.4,0.24282468449816264,0.21813373596298224,-0.03194153795356955,0.907318115603406,0.8816125488891879,0.10178443512903756,13,-2.3498133838114406,0.5,0.5,6.72672673,1.703217108742746
128,7.5,3.7,1.0,100.0,0.4,0.23778423587283895,0.2216752519736241,-0.03198556026083936,0.7816770254381877,0.7511863787100226,0.08717449249662224,13,-2.370363072290136,0.5,0.5,6.655793799,1.7140189774827397
128,7.5,3.8,1.0,100.0,0.4,0.2329188318086816,0.22492559166273252,-0.031992894097883376,0.6764939902241252,0.6473004011418038,0.07576217520971484,13,-2.3921934707549095,0.5,0.5,6.639693229,1.726028727122746
128,7.5,3.9,1.0,100.0,0.4,0.22822217362704772,0.22791691312473422,-0.03196902240687728,0.5887553379485544,0.5642617913640402,0.06668717603348917,13,-2.4152070365252323,0.5,0.5,6.616988221,1.7391484655928282
128,7.5,4.0,1.0,100.0,0.4,0.2237031349008722,0.23066658080990804,-0.031914163513984184,0.9706600377433205,0.9541993438485497,0.1010416978103057,12,-2.4378479245924574,0.5,0.5,6.074964611,1.7516633282994176
128,8.0,0.0,1.0,100.0,0.4,0.33554218728826934,NaN,NaN,0.0,153.72886000045744,172.11375899351785,100,NaN,0.5,0.5,50.203074303,2.8530300684008325
128,8.0,0.1,1.0,100.0,0.4,0.33524414018288395,NaN,NaN,0.0,155.8331114327187,176.64452381638006,100,NaN,0.5,0.5,35.523762894,2.8063906319018517
128,8.0,0.2,1.0,100.0,0.4,0.3349110921900149,NaN,NaN,0.0,158.0898967057326,181.51577229043258,100,NaN,0.5,0.5,36.776842109,2.75993797970366
128,8.0,0.3,1.0,100.0,0.4,0.3345384929277392,NaN,NaN,0.0,160.5041247215252,186.7506845522738,100,NaN,0.5,0.5,35.518405683,2.71369970529897
128,8.0,0.4,1.0,100.0,0.4,0.3341212172600654,NaN,NaN,0.0,163.0796737974151,192.37271881972262,100,NaN,0.5,0.5,34.487676923,2.667707377868582
128,8.0,0.5,1.0,100.0,0.4,0.33365352116313773,NaN,NaN,0.0,165.81906570004563,198.4051738186427,100,NaN,0.5,0.5,34.131068591,2.6219969913905956
128,8.0,0.6,1.0,100.0,0.4,0.33312900729818296,NaN,NaN,0.0,168.72309642038442,204.8706263576121,100,NaN,0.5,0.5,51.327221708,2.576609402388067
128,8.0,0.7,1.0,100.0,0.4,0.3325406064691119,NaN,NaN,0.0,171.7904306704327,211.79023204337665,100,NaN,0.5,0.5,34.32451579,2.531590726259554
128,8.0,0.8,1.0,100.0,0.4,0.33188058261218933,NaN,NaN,0.0,175.01717340161875,219.1828840995992,100,NaN,0.5,0.5,51.490409155,2.4869926519657546
128,8.0,0.9,1.0,100.0,0.4,0.3311405702352218,NaN,NaN,0.0,178.39643946238826,227.06423639967443,100,NaN,0.5,0.5,50.409670399,2.442872624332808
128,8.0,1.0,1.0,100.0,0.4,0.3303116539458408,NaN,NaN,1.1102230246251565e-13,181.91795134601395,235.44561266935366,100,NaN,0.5,0.5,51.68258167,2.399293833970787
128,8.0,1.1,1.0,100.0,0.4,0.32938449942268033,NaN,NaN,0.0,185.56770380661828,244.33284415757265,100,NaN,0.5,0.5,51.91692391,2.3563249491676026
128,8.0,1.2,1.0,100.0,0.4,0.32834954336956157,NaN,NaN,4.440892098500626e-13,189.32774128910816,253.7251015417361,100,NaN,0.5,0.5,51.181657112,2.314039525148652
128,8.0,1.3,1.0,100.0,0.4,0.32719724618741136,NaN,NaN,1.1102230246251565e-13,193.17609741123314,263.6138104906332,100,NaN,0.5,0.5,51.487353076,2.272515037066792
128,8.0,1.4,1.0,100.0,0.4,0.3259184050772287,NaN,NaN,0.0,197.08694269858353,273.98175955599146,100,NaN,0.5,0.5,50.91577025,2.2318315066581893
128,8.0,1.5,1.0,100.0,0.4,0.3245045172859975,NaN,NaN,1.1102230246251565e-13,201.0309753474581,284.8025181074353,100,NaN,0.5,0.5,51.43080142,2.192069729485384
128,8.0,1.6,1.0,100.0,0.4,0.322948174105369,NaN,NaN,0.0,204.97606918726092,296.0402750913096,100,NaN,0.5,0.5,51.283642833,2.1533091578036276
128,8.0,1.7,1.0,100.0,0.4,0.3212434575854828,NaN,NaN,0.0,208.8881645719931,307.6501826167474,100,NaN,0.5,0.5,51.651425856,2.115625547166637
128,8.0,1.8,1.0,100.0,0.4,0.31938630574245863,NaN,NaN,2.220446049250313e-13,212.73235554472396,319.57924185168196,100,NaN,0.5,0.5,51.285332576,2.0790885232639518
128,8.0,1.9,1.0,100.0,0.4,0.31737481027807235,NaN,NaN,5.218048215738236e-12,216.47409633141436,331.76770784566963,100,NaN,0.5,0.5,51.205023864,2.0437592578952786
128,8.0,2.0,1.0,100.0,0.4,0.31520941474136666,NaN,NaN,3.863576125695545e-11,220.08042882325748,344.15092508253156,100,NaN,0.5,0.5,51.78279442,2.0096884497942478
128,8.0,2.1,1.0,100.0,0.4,0.312892990607873,NaN,NaN,3.099742684753437e-10,223.52112569223232,356.66144987224396,100,NaN,0.5,0.5,51.06184523,1.9769147826325655
128,8.0,2.2,1.0,100.0,0.4,0.31043078242068445,NaN,NaN,4.286127008867879e-9,226.76965345170913,369.23128107983626,100,NaN,0.5,0.5,51.151337366,1.9454639816346113
128,8.0,2.3,1.0,100.0,0.4,0.32159675884033423,0.11563793474430607,-0.02102156282033379,0.05692741790830347,0.4200160474502612,0.8883551886790381,45,-2.2933290123435834,0.5,0.5,23.005785054,1.770190341630308
128,8.0,2.4,1.0,100.0,0.4,0.3154383396622309,0.13024686986675732,-0.02309729882946666,0.005313706647580574,0.5659377615270245,0.9459786106710277,29,-2.276947764093568,0.5,0.5,15.45755053,1.744651925103193
128,8.0,2.5,1.0,100.0,0.4,0.30904830227462166,0.1429877089368823,-0.024739234919798056,0.15882943743728006,0.7681963974851547,0.8890476794540803,23,-2.265100492987991,0.5,0.5,11.656106896,1.7235548211287361
128,8.0,2.6,1.0,100.0,0.4,0.30244741519629303,0.15408498037534435,-0.025572388086801824,0.5672635686928551,0.5715260305928505,0.5896164838375684,20,-2.257423344754811,0.5,0.5,10.281020932,1.7066651949009934
128,8.0,2.7,1.0,100.0,0.4,0.295906701089636,0.16404411585361373,-0.026720573263501027,0.7715482268720875,0.8537196576688943,0.45854665795173194,18,-2.253742687042192,0.5,0.5,9.315883068,1.69361168192992
128,8.0,2.8,1.0,100.0,0.4,0.28931841770603883,0.17303903386281072,-0.027743226397169838,0.5649852096600849,0.6373990534302432,0.1674197396114782,18,-2.2548453108538324,0.5,0.5,9.146499244,1.6853805970176687
128,8.0,2.9,1.0,100.0,0.4,0.2829317140934454,0.1809363635933411,-0.028606397560541418,0.5411821747868251,0.7447436153361076,0.24355063679762368,17,-2.258384038772419,0.5,0.5,8.777096659,1.6795108188633743
128,8.0,3.0,1.0,100.0,0.4,0.2766300953769293,0.18794627257742497,-0.029070911645007937,0.7432972102856539,0.7871241989357292,0.08038474831075643,16,-2.2644850479711387,0.5,0.5,8.196772534,1.6761975259103024
128,8.0,3.1,1.0,100.0,0.4,0.2705557102335959,0.19425587958279616,-0.029632483772485042,0.8345911489877622,0.9847166063699508,0.24440065026448687,15,-2.2731100897820093,0.5,0.5,7.568321162,1.6753172554023752
128,8.0,3.2,1.0,100.0,0.4,0.26456003193855104,0.19998149281368166,-0.029972507911918272,0.6855568365957687,0.751268901604929,0.15737173673874977,15,-2.2850435910143014,0.5,0.5,7.513778975,1.6778133255907706
128,8.0,3.3,1.0,100.0,0.4,0.25876194213882575,0.20514639986334218,-0.030238154913176232,0.5596092683317622,0.5792046611668433,0.10594166724438303,15,-2.2989813089949127,0.5,0.5,7.730909085,1.6822532787135565
128,8.0,3.4,1.0,100.0,0.4,0.25317926226727266,0.209797131023048,-0.03040457025656381,0.8279976494363073,0.7903977984178856,0.01287026472378272,14,-2.313701555330393,0.5,0.5,7.140601802,1.6873112337187006
128,8.0,3.5,1.0,100.0,0.4,0.24775965634411248,0.2140628058512007,-0.030561537809518403,0.6851381191745332,0.6427135041394694,0.024508292277070076,14,-2.3313069412839926,0.5,0.5,7.167946252,1.6952978795862628
128,8.0,3.6,1.0,100.0,0.4,0.24257021460312925,0.21792956721011483,-0.030689639025929614,0.9670419405624631,0.9639614007497799,0.15718742452967838,13,-2.3491325634069855,0.5,0.5,6.639689145,1.7032944577719626
128,8.0,3.7,1.0,100.0,0.4,0.2375062424497179,0.22149629376456886,-0.03074004655341602,0.832786227671245,0.8167414863801126,0.12483291762202531,13,-2.369794248225211,0.5,0.5,6.549035117,1.714209456068147
128,8.0,3.8,1.0,100.0,0.4,0.23262151147155463,0.22476808647187452,-0.030756562082710135,0.7202185231310332,0.7004099629998595,0.10171170007764602,13,-2.391722542861007,0.5,0.5,6.545066244,1.7263157131334255
128,8.0,3.9,1.0,100.0,0.4,0.22790892137721397,0.22777781884421938,-0.03074380543490722,0.6262434055366306,0.6080064263576102,0.0848057966495383,13,-2.4148222133642836,0.5,0.5,6.546703644,1.739518113247912
128,8.0,4.0,1.0,100.0,0.4,0.22336158617282015,0.23055362999020867,-0.030705836398887874,0.5479046053825654,0.534144594483088,0.07217034151885127,13,-2.439006913690428,0.5,0.5,6.583377198,1.7537308864780023
128,8.5,0.0,1.0,100.0,0.4,0.33321982831213043,NaN,NaN,1.1102230246251565e-13,176.1373917942195,204.01556940646282,100,NaN,0.5,0.5,50.129345855,2.8600387245605963
128,8.5,0.1,1.0,100.0,0.4,0.3327625127226672,NaN,NaN,0.0,178.5766493560224,209.53189308672285,100,NaN,0.5,0.5,32.654633483,2.8142293804416876
128,8.5,0.2,1.0,100.0,0.4,0.33225599772369185,NaN,NaN,0.0,181.1467118428278,215.40365347696954,100,NaN,0.5,0.5,33.582716743,2.76869205521794
128,8.5,0.3,1.0,100.0,0.4,0.3316947486998906,NaN,NaN,0.0,183.8469096527041,221.64776209308445,100,NaN,0.5,0.5,31.905400571,2.7234624298466814
128,8.5,0.4,1.0,100.0,0.4,0.3310727291878297,NaN,NaN,0.0,186.67493829234678,228.27993537062486,100,NaN,0.5,0.5,49.20849807,2.678580322509938
128,8.5,0.5,1.0,100.0,0.4,0.33038341180135367,NaN,NaN,2.220446049250313e-13,189.62658386925256,235.31412429131709,100,NaN,0.5,0.5,50.943336152,2.6340899060245504
128,8.5,0.6,1.0,100.0,0.4,0.3296198113656542,NaN,NaN,0.0,192.69545212713433,242.761863173968,100,NaN,0.5,0.5,34.782452033,2.5900398371480025
128,8.5,0.7,1.0,100.0,0.4,0.3287745459577043,NaN,NaN,0.0,195.8727181795853,250.63155032321927,100,NaN,0.5,0.5,32.258615568,2.546483261629138
128,8.5,0.8,1.0,100.0,0.4,0.3278399313464328,NaN,NaN,1.1102230246251565e-13,199.1469184802228,258.92768363593854,100,NaN,0.5,0.5,33.436470409,2.5034776554483416
128,8.5,0.9,1.0,100.0,0.4,0.32680811335364623,NaN,NaN,0.0,202.5038101707401,267.6500862497757,100,NaN,0.5,0.5,51.712707759,2.46108446246326
128,8.5,1.0,1.0,100.0,0.4,0.3256712406946332,NaN,NaN,1.1102230246251565e-13,205.92632483304152,276.7931697067565,100,NaN,0.5,0.5,50.385510258,2.4193684931838653
128,8.5,1.1,1.0,100.0,0.4,0.32442167777420905,NaN,NaN,0.0,209.39464277991974,286.3452930374135,100,NaN,0.5,0.5,50.780426436,2.378397060047467
128,8.5,1.2,1.0,100.0,0.4,0.323052252756271,NaN,NaN,4.440892098500626e-13,212.88640938468612,296.2882832113597,100,NaN,0.5,0.5,50.963219426,2.3382388421407367
128,8.5,1.3,1.0,100.0,0.4,0.3215565312995943,NaN,NaN,0.0,216.37710600556903,306.59718289020793,100,NaN,0.5,0.5,51.365160333,2.2989624964721322
128,8.5,1.4,1.0,100.0,0.4,0.31992910126972174,NaN,NaN,0.0,219.84057497358117,317.2402830995719,100,NaN,0.5,0.5,51.222968262,2.260635061695529
128,8.5,1.5,1.0,100.0,0.4,0.31816584937033165,NaN,NaN,0.0,223.24968204187897,328.17948023531875,100,NaN,0.5,0.5,51.546347846,2.2233202299596098
128,8.5,1.6,1.0,100.0,0.4,0.3162642079799194,NaN,NaN,2.220446049250313e-13,226.57708282021332,339.37096957144865,100,NaN,0.5,0.5,51.494995927,2.1870765882910645
128,8.5,1.7,1.0,100.0,0.4,0.31422335039995536,NaN,NaN,3.3306690738754696e-13,229.79604493704602,350.7662542324742,100,NaN,0.5,0.5,51.483028327,2.1519559472118446
128,8.5,1.8,1.0,100.0,0.4,0.3120443156873446,NaN,NaN,3.3306690738754696e-13,232.8812679656082,362.31341446839735,100,NaN,0.5,0.5,51.675776275,2.1180018767450473
128,8.5,1.9,1.0,100.0,0.4,0.3097300501127162,NaN,NaN,0.0,235.80964077685195,373.9585529857692,100,NaN,0.5,0.5,51.782371634,2.0852485565791894
128,8.5,2.0,1.0,100.0,0.4,0.30728536024985553,NaN,NaN,1.3322676295501878e-12,238.56088177263058,385.64731343031366,100,NaN,0.5,0.5,51.433956984,2.053720019187953
128,8.5,2.1,1.0,100.0,0.4,0.30471678144972214,NaN,NaN,3.6637359812630166e-12,241.1180204920067,397.32636422581174,100,NaN,0.5,0.5,50.980311306,2.0234298265619857
128,8.5,2.2,1.0,100.0,0.4,0.3020323734978132,NaN,NaN,1.787459069646502e-11,243.4676969298425,408.9447492484565,100,NaN,0.5,0.5,51.074986463,1.9943811794165351
128,8.5,2.3,1.0,100.0,0.4,0.2992414613145651,NaN,NaN,9.303668946358812e-11,245.60027427027006,420.4550277227013,100,NaN,0.5,0.5,50.972836934,1.9665674192085771
128,8.5,2.4,1.0,100.0,0.4,0.29635434185901327,NaN,NaN,6.662448370775564e-10,247.50977836757693,431.8141536751827,100,NaN,0.5,0.5,51.019820628,1.9399728536402774
128,8.5,2.5,1.0,100.0,0.4,0.30905040422377394,0.1420159883690616,-0.02298886599326987,0.1538289635403256,0.2503361255541403,0.9281797764626939,42,-2.2645622518254624,0.5,0.5,21.569230814,1.7238081770926899
128,8.5,2.6,1.0,100.0,0.4,0.3025376625366961,0.15365758455306816,-0.025014069672594574,0.07462050686823929,0.40071121723816994,0.970643236189922,29,-2.2576423378908066,0.5,0.5,14.854656932,1.7074800918372954
128,8.5,2.7,1.0,100.0,0.4,0.2958027063202815,0.16356912696150558,-0.02547041418111381,0.3183688013213004,0.04555209358941825,0.7953037857337044,24,-2.254223804605423,0.5,0.5,12.235892034,1.6948939784910944
