L,U,V,t,β,δ,m,uS,ud,vS,vd,Qm,QuS,Qud,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,12.0,0.3,1.0,100.0,0.0,0.47522338364553185,0.15307189874466576,-9.032562493542159e-7,-8.645037888873491e-7,-9.146500675244252e-7,0.7488266054603843,0.9931553128728066,0.07319649550502116,0.0752970142010663,0.07227639682506853,true,151,-3.3153055873655326,0.05,0.05,2.421888101,0.0
128,12.0,0.4,1.0,100.0,0.0,0.47557695305345815,0.15203644339033862,-1.109995285117349e-6,-1.0737184167759236e-6,-1.1188441679834254e-6,0.7343332234152067,0.9618419567566372,0.06802810379070216,0.0706156322187053,0.06690371040450158,true,151,-3.3129811085647027,0.05,0.05,2.423452745,0.0
128,12.0,0.5,1.0,100.0,0.0,0.47592229803413566,0.15101655749764784,-1.3490857286302393e-6,-1.3184074748976033e-6,-1.3538412435531933e-6,0.7554420093194292,0.9719114719277666,0.06669242726579494,0.06983324513050275,0.06533730466501647,true,150,-3.3106877397065904,0.05,0.05,2.407195985,0.0
128,12.0,0.6,1.0,100.0,0.0,0.4762610652771222,0.150007751122635,-1.5754185117749023e-6,-1.5549614617542265e-6,-1.574208003708484e-6,0.7777709851883863,0.9824834845788,0.06543357912937076,0.0690956270640952,0.06386448018317485,true,149,-3.3084249389294444,0.05,0.05,2.394212122,0.0
128,12.0,0.7,1.0,100.0,0.0,0.4765933965627388,0.1490099135775187,-1.7901342159115999e-6,-1.7840112736375273e-6,-1.7813403617436623e-6,0.801378243962092,0.9935746939137013,0.06424839525083927,0.06840199247379507,0.06248061876477317,true,148,-3.3061921735177124,0.05,0.05,2.378102036,0.0
128,12.0,0.8,1.0,100.0,0.0,0.4769207281383062,0.14801898974910765,-1.8877764803772873e-6,-1.8994689469676883e-6,-1.870789644683894e-6,0.7876032573067571,0.9628287478116171,0.05976419284342083,0.06415064313181529,0.0579108969404419,true,148,-3.3039889209118463,0.05,0.05,2.372038916,0.0
128,12.0,0.9,1.0,100.0,0.0,0.4772405776378865,0.14704279487084282,-2.0710488067808563e-6,-2.102940214310377e-6,-2.04440519873195e-6,0.8125883107890086,0.9743184453530063,0.058747369218304174,0.06354850244808849,0.05673173896191596,true,147,-3.3018146672977107,0.05,0.05,2.358749625,0.0
128,12.0,1.0,1.0,100.0,0.0,0.47755440066762156,0.14607722889228175,-2.2459776810087456e-6,-2.300791152421593e-6,-2.2087092974774215e-6,0.838973324529646,0.9863553022518845,0.057793281199426366,0.0629864939879117,0.05562647361562897,true,146,-3.2996689095222624,0.05,0.05,2.343577544,0.0
128,12.0,1.1,1.0,100.0,0.0,0.4778623278569245,0.1451221775809651,-2.4133870037161206e-6,-2.4935378797595444e-6,-2.364666174088138e-6,0.8668260955227991,0.9989571828675214,0.05689959298675899,0.06246403470441365,0.05459176791284895,true,145,-3.297551153512338,0.05,0.05,2.329408018,0.0
128,12.0,1.2,1.0,100.0,0.0,0.4781656335667235,0.14417392768162463,-2.432222048430119e-6,-2.5347866625531904e-6,-2.374402790483267e-6,0.8537000322441646,0.9687324402621877,0.0529772783478753,0.05858778297826634,0.050665778960852594,true,145,-3.2954609145281624,0.05,0.05,2.325157885,0.0
128,12.0,1.3,1.0,100.0,0.0,0.4784621302761337,0.1432395953566437,-2.577181519978003e-6,-2.707573219382711e-6,-2.5072987053532047e-6,0.8831163542896148,0.9817624517340362,0.05221765597506483,0.058142678357950284,0.0497903422989471,true,144,-3.293397716941156,0.05,0.05,2.308483356,0.0
128,12.0,1.4,1.0,100.0,0.0,0.47875310762319845,0.14231543083308126,-2.7169582309917797e-6,-2.8767517466769185e-6,-2.634538773584484e-6,0.9141431724400961,0.9953869235357904,0.05151001022622452,0.05773389808369142,0.04897419883173687,true,143,-3.2913610943120206,0.05,0.05,2.300497574,0.0
128,12.0,1.5,1.0,100.0,0.0,0.4790397191483209,0.14139799707211964,-2.6914049740499324e-6,-2.8724291251320816e-6,-2.6010382998295776e-6,0.9015839863124597,0.9657870933239554,0.047988509782693124,0.05415235451160417,0.045492691211345124,true,143,-3.2893505888911463,0.05,0.05,2.297086485,0.0
128,12.0,1.6,1.0,100.0,0.0,0.4793199979017414,0.14049385084800337,-2.8139482524348544e-6,-3.0252388015005023e-6,-2.711064502455904e-6,0.9343151933141058,0.9798574073070498,0.04739300363924606,0.053811111705557156,0.04480761605554022,true,142,-3.2873657520963495,0.05,0.05,2.284177914,0.0
128,12.0,1.7,1.0,100.0,0.0,0.4795951099425138,0.13959952447027674,-2.9331149382916255e-6,-3.1756900320208923e-6,-2.8174560235719695e-6,0.9688157273970432,0.9945528482723232,0.04684260719377038,0.05350341316604305,0.044172840920082446,true,141,-3.2854061436157513,0.05,0.05,2.268788568,0.0
128,12.0,1.8,1.0,100.0,0.0,0.4798661008626459,0.13871183350089894,-2.873665148378675e-6,-3.1340756511208547e-6,-2.751959654774175e-6,0.9567815598767737,0.9655376459767884,0.043667775136291886,0.050187386056607934,0.041069665039261495,true,141,-3.2834713314567407,0.05,0.05,2.266912412,0.0
128,12.0,1.9,1.0,100.0,0.0,0.48013119916578995,0.13783682586879445,-2.979614601858298e-6,-3.271123826832972e-6,-2.845518800243952e-6,0.9931447722646425,0.9806963045655981,0.043211238004889935,0.0499385146102691,0.04054295398225533,true,140,-3.2815608927021556,0.05,0.05,2.254759084,0.0
128,12.0,2.0,1.0,100.0,0.0,0.48039231768718127,0.13696843064117137,-2.903300025826512e-6,-3.209307254224618e-6,-2.7647435573287707e-6,0.9815955845925428,0.9524092183741395,0.0402939340594518,0.04683966948662972,0.03771194596851818,true,140,-3.279674411623847,0.05,0.05,2.251379636,0.0
128,12.0,2.1,1.0,100.0,0.0,0.48064863339593955,0.1361095899824566,-2.8218021965314977e-6,-3.1400994282896288e-6,-2.6797276413220857e-6,0.9705082071022053,0.9250101690580492,0.03757062897717948,0.04392222069856038,0.03507871154680382,true,140,-3.2778114813337482,0.05,0.05,2.253665637,0.0
128,12.0,2.2,1.0,100.0,0.0,0.48090025396487013,0.13526017794028267,-2.736311840409976e-6,-3.064755463817319e-6,-2.5916116625383378e-6,0.9598654918125948,0.8984766709662084,0.0350286848060593,0.041176402682844886,0.03262945746978131,true,140,-3.2759717025863715,0.05,0.05,2.247977179,0.0
128,12.0,2.3,1.0,100.0,0.0,0.48114659051143427,0.13442243829501943,-2.8160642949002362e-6,-3.1721782826427164e-6,-2.6608105843666105e-6,0.9981715442514139,0.9137359177088245,0.034729101492455915,0.04101942979201715,0.032284422325822654,true,139,-3.2741546841813243,0.05,0.05,2.233417872,0.0
128,12.0,2.4,1.0,100.0,0.0,0.4813891809271915,0.13359136399908184,-2.721051780145943e-6,-3.0838458334911154e-6,-2.5646481489906666e-6,0.9879530278796844,0.8878653301651607,0.03238903963341805,0.03845311214312871,0.03004414762209818,true,139,-3.2723600416705705,0.05,0.05,2.23651325,0.0
128,12.0,2.5,1.0,100.0,0.0,0.48162738054063986,0.13276935584117727,-2.6246276026899856e-6,-2.9921512016602497e-6,-2.467833455655941e-6,0.9781451414404563,0.8628178727017044,0.030204470314802466,0.03603888152087527,0.027959487895811378,true,139,-3.270587398959823,0.05,0.05,2.233949198,0.0
128,12.0,2.6,1.0,100.0,0.0,0.4818612869919515,0.13195629235514078,-2.5275205709123297e-6,-2.8979487713854574e-6,-2.371030429602221e-6,0.968732319909571,0.8385711415546115,0.028165250127088013,0.03376839022963048,0.026019637765256873,true,139,-3.2688363869990114,0.05,0.05,2.238927162,0.0
128,12.0,2.7,1.0,100.0,0.0,0.48209099550399115,0.13115205339798078,-2.4303598036108306e-6,-2.8019986665149177e-6,-2.274803581899005e-6,0.959699493008781,0.8151029179270242,0.02626187991281077,0.03163369707314039,0.024214538897422415,true,139,-3.2671066439378103,0.05,0.05,2.234134682,0.0
128,12.0,2.8,1.0,100.0,0.0,0.48231659893978224,0.1303565201755586,-2.3336854066699844e-6,-2.704974717411e-6,-2.17962958394864e-6,0.9510320790201421,0.7923912043606429,0.024485465555675573,0.029627251578075605,0.02253482897944482,true,139,-3.265397814988514,0.05,0.05,2.234801153,0.0
128,12.0,2.9,1.0,100.0,0.0,0.48253770993704403,0.12957127854700884,-2.3865008744296604e-6,-2.7787000101725694e-6,-2.22488444650668e-6,0.9913264560099666,0.8073765181011994,0.024341859443989755,0.029562457658955533,0.02236815550644594,true,138,-3.26370955251847,0.05,0.05,2.215426436,0.0
128,12.0,3.0,1.0,100.0,0.0,0.48275540610800505,0.12879269785663539,-2.286867106422036e-6,-2.6759972486591158e-6,-2.127780902918612e-6,0.982998555270842,0.7852212246880486,0.02270245399655536,0.027687085231516417,0.020826261789164198,true,138,-3.262041514986748,0.05,0.05,2.217038319,0.0
128,12.0,3.1,1.0,100.0,0.0,0.48296925998083345,0.12802248114273063,-2.188920836864415e-6,-2.5737414111956367e-6,-2.032782033532328e-6,0.9750075940789804,0.7637811884025347,0.021172090625070403,0.025925058328885038,0.019390808935421215,true,138,-3.260393368229703,0.05,0.05,2.214782114,0.0
128,12.0,3.2,1.0,100.0,0.0,0.4831793556757842,0.12726051486007203,-2.0929545057890575e-6,-2.472357327873946e-6,-1.9401241072842496e-6,0.9673404855068402,0.7430351895739706,0.019743630409860647,0.02426997169367937,0.01805444103502316,true,138,-3.2587647843677847,0.05,0.05,2.215173771,0.0
128,12.0,3.3,1.0,100.0,0.0,0.48338577522211235,0.12650668690064792,-1.999208482307731e-6,-2.3722127484226237e-6,-1.849994700569109e-6,0.959984597615593,0.7229623528997031,0.018410391705229942,0.022715747207584413,0.016810309826219474,true,138,-3.257155441920789,0.05,0.05,2.223131736,0.0
128,12.0,3.4,1.0,100.0,0.0,0.483588598611019,0.12576088659951767,-1.9078771150418325e-6,-2.273623646048903e-6,-1.7625388654001002e-6,0.9529277437851924,0.7035421669949193,0.017166121811951852,0.021256619897335384,0.01565203991276684,true,138,-3.255565025680259,0.05,0.05,2.215068996,0.0
128,12.0,3.5,1.0,100.0,0.0,0.48378757663839417,0.12502422027443771,-1.9450735411026196e-6,-2.3258571043871435e-6,-1.7945185441111086e-6,0.9952671097200882,0.7182351884652549,0.017112514769230924,0.02124749504200805,0.015586320168404236,true,137,-3.253993226741407,0.05,0.05,2.201120564,0.0
128,12.0,3.6,1.0,100.0,0.0,0.48398346310137097,0.1242940701490928,-1.8538666576263171e-6,-2.225629451174519e-6,-1.7077849239094729e-6,0.9884807966983322,0.6992699109853173,0.01596118074517133,0.019883208845906417,0.014519187755890924,true,137,-3.2524397417345496,0.05,0.05,2.200615966,0.0
128,12.0,3.7,1.0,100.0,0.0,0.4841759800852701,0.12357162915193698,-1.7655460411427834e-6,-2.127710462399802e-6,-1.6240829934481802e-6,0.9819701481124099,0.680919257860152,0.014886427009489344,0.018602801033538768,0.013525224717208423,true,137,-3.2509042736914764,0.05,0.05,2.202663557,0.0
128,12.0,3.8,1.0,100.0,0.0,0.48436520003898764,0.12285679214232145,-1.680179297098433e-6,-2.032268091369061e-6,-1.543442797904299e-6,0.9757243138597271,0.663163875466749,0.013883230277915019,0.01740141140824013,0.01259940429548424,true,137,-3.249386531251431,0.05,0.05,2.201985129,0.0
128,12.0,3.9,1.0,100.0,0.0,0.48455119361716614,0.1221494554318672,-1.5978086763497254e-6,-1.939437642173424e-6,-1.4658724624067525e-6,0.9697328450462006,0.6459848337588836,0.012946890785334167,0.016274438008884333,0.01173704534087759,true,137,-3.247886228715261,0.05,0.05,2.201374298,0.0
128,12.0,4.0,1.0,100.0,0.0,0.48473402972724045,0.12144951677840052,-1.5184544148762191e-6,-1.8493251779317373e-6,-1.3913613931202875e-6,0.9639856830149229,0.6293636338505493,0.012073011996655399,0.01521752521936003,0.010933788623635051,true,137,-3.246403085929168,0.05,0.05,2.20106177,0.0
128,12.5,0.0,1.0,100.0,0.0,0.47602470957675813,0.15071246825478846,3.469446951953614e-18,0.0,0.0,0.6924910375869509,0.9646726610922363,0.08222767289429271,0.08222767289430008,0.08222767289430008,true,153,-3.435344053775295,0.05,0.05,2.467513735,0.0
128,12.5,0.1,1.0,100.0,0.0,0.47636002942479005,0.14971146374730415,-3.2385044307792904e-7,-3.04623837262739e-7,-3.305597740258298e-7,0.7114756547467183,0.974451840058066,0.08067620674246297,0.08138759518757867,0.08036259904248004,true,152,-3.433090599098983,0.05,0.05,2.444801147,0.0
128,12.5,0.2,1.0,100.0,0.0,0.47668904121233346,0.14872120897086033,-6.308088330081105e-7,-5.993481526532277e-7,-6.410956771294235e-7,0.731564701974996,0.9847133601250668,0.07921213538076298,0.08059624953850168,0.07860623824064424,true,151,-3.4308668842924024,0.05,0.05,2.429716562,0.0
128,12.5,0.3,1.0,100.0,0.0,0.47701187888065033,0.14774159832697045,-9.222789719423238e-7,-8.848856247212709e-7,-9.333859109033729e-7,0.752810474494936,0.9954734002095011,0.0778319982933712,0.07985288216031138,0.0769533844261902,true,150,-3.4286723967103145,0.05,0.05,2.413278266,0.0
128,12.5,0.4,1.0,100.0,0.0,0.4773300602495826,0.1467682666874064,-1.1376059549789153e-6,-1.1020305265785351e-6,-1.1465673801826644e-6,0.7392775767375293,0.9649280164982788,0.07258200749159137,0.07507917247944841,0.07150423226281853,true,150,-3.42650663372738,0.05,0.05,2.412393836,0.0
128,12.5,0.5,1.0,100.0,0.0,0.47764091692583976,0.1458096639983073,-1.38768911958978e-6,-1.3568035581636619e-6,-1.3930771723396696e-6,0.7617701022855083,0.976063630544366,0.07139284591531503,0.07443335130995538,0.07008905144545244,true,149,-3.4243690999054257,0.05,0.05,2.393302755,0.0
128,12.5,0.6,1.0,100.0,0.0,0.47794598670098803,0.14486138093167378,-1.6263589347085758e-6,-1.604540597061945e-6,-1.626395184774636e-6,0.7855287012868972,0.9877251070947723,0.07027562063892935,0.07383161704679476,0.06876036562083931,true,148,-3.4222593110915724,0.05,0.05,2.377673922,0.0
128,12.5,0.7,1.0,100.0,0.0,0.4782453931961156,0.14392330840238943,-1.8546402854981506e-6,-1.8458301457877073e-6,-1.8477642083693835e-6,0.8106143708507263,0.9999297191574663,0.06922775921610444,0.0732734158771194,0.06751438678149248,true,147,-3.420176791377664,0.05,0.05,2.362134828,0.0
128,12.5,0.8,1.0,100.0,0.0,0.478540489570367,0.14299143082814955,-1.9630288664697695e-6,-1.9707885032194126e-6,-1.9485267036635496e-6,0.7977009015375236,0.9698724954912419,0.06461359783234798,0.06889943294629888,0.06281060302505358,true,147,-3.4181210739911814,0.05,0.05,2.366107938,0.0
128,12.5,0.9,1.0,100.0,0.0,0.4788289101977554,0.14207348389116808,-2.161221641506887e-6,-2.1877717039954373e-6,-2.1377201543325578e-6,0.8241998275175799,0.982482795647277,0.0637190033985478,0.06842429231283291,0.061750998491612585,true,146,-3.4160917000408793,0.05,0.05,2.346329906,0.0
128,12.5,1.0,1.0,100.0,0.0,0.47911202416856447,0.1411654159985058,-2.3519758011571537e-6,-2.4000362834077577e-6,-2.318484853237879e-6,0.8521540332304678,0.9956648965589454,0.06288445697752947,0.06798940481473661,0.060761284562082594,true,145,-3.4140882201886886,0.05,0.05,2.326786589,0.0
128,12.5,1.1,1.0,100.0,0.0,0.4793910608590187,0.14026349657316028,-2.3978680855352152e-6,-2.4666658002221133e-6,-2.3556956773402875e-6,0.8397844380676478,0.9662059687013946,0.058726310588379675,0.06393187143050692,0.05657477778332722,true,145,-3.4121101932791364,0.05,0.05,2.326199104,0.0
128,12.5,1.2,1.0,100.0,0.0,0.4796638828167002,0.1393748842181569,-2.5651806240152564e-6,-2.6587972528285346e-6,-2.5120134389449886e-6,0.8692780155117319,0.9798118835834257,0.05802076910351454,0.0635699155602102,0.055739400417927465,true,144,-3.4101571863180395,0.05,0.05,2.315671374,0.0
128,12.5,1.3,1.0,100.0,0.0,0.47993173259941213,0.13849581807359976,-2.7273592240082897e-6,-2.8476672424681443e-6,-2.6625770865409743e-6,0.9003694927687267,0.994019356924114,0.057367635653058205,0.06324537230803144,0.05496361976813521,true,143,-3.408228774774185,0.05,0.05,2.301055216,0.0
128,12.5,1.4,1.0,100.0,0.0,0.4801957285613876,0.13762282921961877,-2.7243155293335194e-6,-2.865718504086416e-6,-2.6513298704563984e-6,0.8885046821281994,0.965123042083682,0.053605794016963845,0.05947413551697979,0.051219584140859115,true,143,-3.406324541969947,0.05,0.05,2.297750026,0.0
128,12.5,1.5,1.0,100.0,0.0,0.48045393643312373,0.13676254900558782,-2.8682368297932442e-6,-3.0379371064158596e-6,-2.7833214826608076e-6,0.9212772298452521,0.9797719330599253,0.05306131342715405,0.059213480267972886,0.05057184762836189,true,142,-3.4044440794857476,0.05,0.05,2.276806019,0.0
128,12.5,1.6,1.0,100.0,0.0,0.48070748534451035,0.1359114835142133,-3.0088347012366054e-6,-3.2081261571849655e-6,-2.9116041751635525e-6,0.9558063379079274,0.9950536268170662,0.052562994315149,0.058987807750487675,0.049975447044450276,true,141,-3.402586986449583,0.05,0.05,2.262971705,0.0
128,12.5,1.7,1.0,100.0,0.0,0.4809573941470824,0.13506640357862038,-2.9675191515034574e-6,-3.1857753515259957e-6,-2.863471527155313e-6,0.944409050557482,0.9666792703687532,0.049146089604621426,0.055475379311666156,0.046610858947161105,true,141,-3.4007528694949065,0.05,0.05,2.26670976,0.0
128,12.5,1.8,1.0,100.0,0.0,0.48120190937988827,0.13423345972269585,-3.0939082427709416e-6,-3.342213731780966e-6,-2.9776578637865874e-6,0.9807783074107235,0.9824201537135813,0.048739341099554565,0.05530555308697392,0.04612088046290662,true,140,-3.3989413434734126,0.05,0.05,2.25380111,0.0
128,12.5,1.9,1.0,100.0,0.0,0.48144290618422547,0.1334064834795805,-3.0326303098651003e-6,-3.2972287634451156e-6,-2.9109031627196898e-6,0.9698218050683272,0.9547239098337545,0.04558343396168307,0.05200934716706865,0.04303422471393093,true,140,-3.3971520297203486,0.05,0.05,2.247391412,0.0
128,12.5,2.0,1.0,100.0,0.0,0.48167956350839924,0.13258847476949215,-2.9642652353079404e-6,-3.2431868015124494e-6,-2.8379320460222862e-6,0.9592940129194982,0.9278788702830054,0.04262868614457954,0.04889838562391468,0.04015408573622886,true,140,-3.395384557581639,0.05,0.05,2.25393017,0.0
128,12.5,2.1,1.0,100.0,0.0,0.4819112372040052,0.13178190018077385,-3.0698047058614827e-6,-3.377595141745704e-6,-2.9321192687834384e-6,0.9975783881364109,0.9438873406399928,0.04233883179039617,0.04879520264964746,0.039800893766447784,true,139,-3.393638563591293,0.05,0.05,2.233680331,0.0
128,12.5,2.2,1.0,100.0,0.0,0.4821395494822259,0.13098131788571055,-2.9874631947398103e-6,-3.3064732191657876e-6,-2.8465760603387725e-6,0.987453222692114,0.917677368839187,0.03960562637571411,0.045874736674911765,0.03715326753947401,true,139,-3.391913690421998,0.05,0.05,2.234215298,0.0
128,12.5,2.3,1.0,100.0,0.0,0.48236379961552156,0.13018935888514022,-2.9012656024302724e-6,-3.229540443158853e-6,-2.757982320258938e-6,0.9777250793592263,0.8922786185156517,0.03704627206476429,0.04311956769288666,0.03468180603898552,true,139,-3.3902095884981125,0.05,0.05,2.237804789,0.0
128,12.5,2.4,1.0,100.0,0.0,0.4825840767015668,0.12940590779251876,-2.812174756230794e-6,-3.1478380401349278e-6,-2.6672520769641175e-6,0.9683793233077331,0.8676697388707577,0.03464993054289697,0.04052105628498538,0.032374809340672474,true,139,-3.3885259147029845,0.05,0.05,2.232343519,0.0
128,12.5,2.5,1.0,100.0,0.0,0.482800467651221,0.128630850536314,-2.721036713715201e-6,-3.06230337205476e-6,-2.5751796264054983e-6,0.9594017714193992,0.8438295427187215,0.03240641932979562,0.038070961156407186,0.030221349285246567,true,139,-3.3868623325417384,0.05,0.05,2.232911231,0.0
128,12.5,2.6,1.0,100.0,0.0,0.4830125024177068,0.12786608248911235,-2.797988699423243e-6,-3.1636653251246225e-6,-2.6429532747519294e-6,0.999651622122899,0.8597061262397565,0.032257859585594496,0.03804336759723497,0.030033916880304417,true,138,-3.3852185122819374,0.05,0.05,2.21913716,0.0
128,12.5,2.7,1.0,100.0,0.0,0.48322141058305124,0.12710735424066616,-2.7000401282215036e-6,-3.068376546065939e-6,-2.5452665798768985e-6,0.9910122249355835,0.8364198453813532,0.030178227684333044,0.03574282171013855,0.02804852141323279,true,138,-3.3835941297456817,0.05,0.05,2.221224844,0.0
128,12.5,2.8,1.0,100.0,0.0,0.4834266783791319,0.12635669248079523,-2.6019025021290984e-6,-2.9713443612087607e-6,-2.447969080311749e-6,0.982713441155858,0.8138628467688758,0.028230878675018126,0.033574465712579965,0.026194479003959242,true,138,-3.381988867832635,0.05,0.05,2.215677052,0.0
128,12.5,2.9,1.0,100.0,0.0,0.48362838462185687,0.12561398822330488,-2.5040927078461353e-6,-2.8732039560097775e-6,-2.3515222191827885e-6,0.9747424694847018,0.7920145387526611,0.026407544942878895,0.03153122941151632,0.024463102008805762,true,138,-3.3804024152862557,0.05,0.05,2.215777406,0.0
128,12.5,3.0,1.0,100.0,0.0,0.48382660618655077,0.12487913387444893,-2.4070557274212187e-6,-2.7745190680544596e-6,-2.256317009947342e-6,0.9670869335308696,0.770854619152106,0.024700462705366032,0.02960638140289023,0.02284627507483689,true,138,-3.3788344668547476,0.05,0.05,2.216286559,0.0
128,12.5,3.1,1.0,100.0,0.0,0.48402141805657584,0.12415202323745843,-2.311172171248245e-6,-2.675788002360053e-6,-2.162682020730809e-6,0.9597348736922751,0.750363096055251,0.023102342514064993,0.027793515780321874,0.021336417878239148,true,138,-3.377284723172409,0.05,0.05,2.223180586,0.0
128,12.5,3.2,1.0,100.0,0.0,0.4842128933710773,0.12343255151483142,-2.216765113738188e-6,-2.577449229743356e-6,-2.070890550941453e-6,0.9526747386516821,0.7305203061933885,0.02160634136571988,0.026086539138610598,0.019926450228917494,true,138,-3.3757528906426617,0.05,0.05,2.22378171,0.0
128,12.5,3.3,1.0,100.0,0.0,0.484400743369208,0.12272198198236725,-2.2677913893180343e-6,-2.6459226899394057e-6,-2.115669403760009e-6,0.994921232962076,0.7458669299570675,0.021572006886674166,0.026117610612904154,0.019872383211863038,true,137,-3.374238681507564,0.05,0.05,2.202128906,0.0
128,12.5,3.4,1.0,100.0,0.0,0.48458578252683016,0.12201739406462758,-2.1719041888189003e-6,-2.544073166743557e-6,-2.0231329269049467e-6,0.988121243443385,0.7264643354736589,0.02018143650217022,0.024514362041816153,0.018567420327177574,true,137,-3.3727418129807876,0.05,0.05,2.206636625,0.0
128,12.5,3.5,1.0,100.0,0.0,0.4847676923348194,0.12132014400910403,-2.0782422530491937e-6,-2.4436331420194554e-6,-1.933073620176061e-6,0.9815911601417371,0.7076743333671587,0.018879438386657597,0.023005197329260034,0.01734824866214986,true,137,-3.371262008288852,0.05,0.05,2.205615154,0.0
128,12.5,3.6,1.0,100.0,0.0,0.48494653911272023,0.1206301323410846,-1.986968102061018e-6,-2.3448687622011646e-6,-1.8456127863470092e-6,0.9753206540075166,0.6894783018991102,0.017660454474657354,0.021584927098729365,0.01620922158296828,true,137,-3.3697989957770433,0.05,0.05,2.207204733,0.0
128,12.5,3.7,1.0,100.0,0.0,0.48512238755526915,0.11994726098063549,-1.8982104298299884e-6,-2.2480067465178904e-6,-1.7608408644062168e-6,0.9692997655567082,0.6718580050407708,0.01651926847687473,0.02024862313097961,0.015145063784507917,true,137,-3.3683525090013693,0.05,0.05,2.20064992,0.0
128,12.5,3.8,1.0,100.0,0.0,0.4852953007747436,0.11927143323479189,-1.8120680433785646e-6,-2.1532381053559944e-6,-1.6788213431137895e-6,0.9635188951794271,0.6547956001506372,0.015450985495134028,0.01899160710383546,0.014150847022137458,true,137,-3.366922286622303,0.05,0.05,2.203912567,0.0
128,12.5,3.9,1.0,100.0,0.0,0.48546534034233746,0.11860255378861048,-1.7286134177708912e-6,-2.060721576475761e-6,-1.5995942595965538e-6,0.9579687933796155,0.6382736440688486,0.014451012792161017,0.01780943967416626,0.013221967403369833,true,137,-3.3655080723003574,0.05,0.05,2.208171966,0.0
128,12.5,4.0,1.0,100.0,0.0,0.4856325663285631,0.11794052869520061,-1.6478959012165145e-6,-1.9705867967237924e-6,-1.5231793235261071e-6,0.9526405509782121,0.6222750977417368,0.013515041657197286,0.016697909903391175,0.012354124142561426,true,137,-3.3641096145935196,0.05,0.05,2.208395797,0.0
128,13.0,0.0,1.0,100.0,0.0,0.4777261384649685,0.14554551700069435,6.071532165918825e-18,0.0,0.0,0.6955066920221187,0.96602859514483,0.08655544515188233,0.08655544515189482,0.08655544515189482,true,152,-3.5490716186342812,0.05,0.05,2.472893445,0.0
128,13.0,0.1,1.0,100.0,0.0,0.47802841143524344,0.14460387222567667,-3.2868534108419084e-7,-3.104402898085796e-7,-3.35029223367847e-7,0.7157663720833707,0.976814761531164,0.0851889188340318,0.08587119777706068,0.08489064829035102,true,151,-3.5469696927934535,0.05,0.05,2.45694844,0.0
128,13.0,0.2,1.0,100.0,0.0,0.47832512264541605,0.14367225415457835,-6.424279808039252e-7,-6.123245126540681e-7,-6.522799178223015e-7,0.7371719567723645,0.9881058074656668,0.08390352545115158,0.08523485683167581,0.08332523108539491,true,150,-3.544894793186507,0.05,0.05,2.437171335,0.0
128,13.0,0.3,1.0,100.0,0.0,0.478616389250222,0.1427505584490078,-9.424688932743383e-7,-9.063118817416361e-7,-9.533048905779854e-7,0.7597783484835086,0.9999184076968648,0.08269647232500135,0.0846459070099336,0.08185496063863629,true,149,-3.5428464610411923,0.05,0.05,2.418118275,0.0
128,13.0,0.4,1.0,100.0,0.0,0.4789036395343528,0.14183447513577696,-1.166515453861379e-6,-1.1316062299002697e-6,-1.1755506277585531e-6,0.74708814015223,0.9700665139303899,0.07735998869819034,0.079775827756563,0.0763241199514455,true,149,-3.540824246636134,0.05,0.05,2.417788697,0.0
128,13.0,0.5,1.0,100.0,0.0,0.4791843387476745,0.14093234220014916,-1.4277435384547899e-6,-1.3967264456234656e-6,-1.433659766985881e-6,0.7709728447939934,0.9822629988992526,0.07632523979623156,0.07927518404255664,0.07506783074769187,true,148,-3.538827706694047,0.05,0.05,2.402717683,0.0
128,13.0,0.6,1.0,100.0,0.0,0.47945993163052014,0.1400398143448508,-1.6788842075211863e-6,-1.6559094955220238e-6,-1.6799923107956666e-6,0.7961735506771817,0.9950089051882771,0.07535868000745083,0.07881863096195878,0.07389235729377758,true,147,-3.536856408127097,0.05,0.05,2.384679896,0.0
128,13.0,0.7,1.0,100.0,0.0,0.4797317202252739,0.13915287410294735,-1.8195238159152485e-6,-1.809268109663887e-6,-1.8144824482338163e-6,0.7840049300950058,0.9657296638307944,0.0705326637954724,0.07428466853897553,0.06895253630641565,true,147,-3.5349099255433742,0.05,0.05,2.386892966,0.0
128,13.0,0.8,1.0,100.0,0.0,0.4799974043765544,0.13827926732890466,-2.0400548841805616e-6,-2.044336177512312e-6,-2.027743578274767e-6,0.8105968895937288,0.9788779029897832,0.06971196799722419,0.07390606852322869,0.06795527771762301,true,146,-3.5329878405238118,0.05,0.05,2.36486351,0.0
128,13.0,0.9,1.0,100.0,0.0,0.4802582998534447,0.13741494681386957,-2.2533486749957976e-6,-2.275132191041168e-6,-2.232642272187349e-6,0.8386329577561025,0.9926044086714936,0.06895109243518881,0.07356868846999931,0.0670272603422105,true,145,-3.5310897435469584,0.05,0.05,2.347733528,0.0
128,13.0,1.0,1.0,100.0,0.0,0.48051559506862707,0.13655616458520953,-2.3274892984315176e-6,-2.3677715362956404e-6,-2.2988143832193274e-6,0.8269493815273865,0.963866404308622,0.06457069952514599,0.06933997606349111,0.06259533302000563,true,145,-3.5292152324978487,0.05,0.05,2.348488738,0.0
